target	source	line	column	source_immutability	operational_scope	reference_role	corrected_scanner	literal_git_grep	agreement
dimension_ladder_null_audit.md	archive/tier_d_round2_contract.md	158	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	archive/tier_d_round2_contract.md	244	3	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	codex_rehearsal_transcript.txt	2790	25	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	d1_angular_constants_native_rederivation.md	214	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py	20	2	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	legacy/root_oneoffs_2026-07-01/particles_verifier_test_b.py	7	23	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	lepton_ladder_falsification_contract.md	18	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	92	41	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	92	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	93	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	93	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	1210	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	1210	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	2556	69	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	2556	100	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	3935	67	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	3935	98	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	4010	79	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	4010	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	4124	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	4125	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	6534	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	6534	125	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	7217	93	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	7217	124	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	8714	74	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	8714	105	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	13171	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/DEPENDENCY_MAP.tsv	13171	106	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	381	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	530	460	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	741	383	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r0/ROOT_RETENTION.tsv	52	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	92	41	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	92	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	93	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	93	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1200	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1200	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2547	69	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2547	100	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	3915	67	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	3915	98	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	3984	79	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	3984	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4097	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4098	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	6504	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	6504	125	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	7186	93	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	7186	124	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	8681	74	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	8681	105	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12058	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12058	102	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13678	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13678	108	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14305	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14305	102	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	16174	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	16174	106	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	373	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	521	461	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	730	383	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	reorganization_r1a/postmove_census/ROOT_RETENTION.tsv	52	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
dimension_ladder_null_audit.md	sector_weight_spectral_probe_results.md	191	2	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	NEGATIVES_REGISTRY.md	266	23	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	NEGATIVES_REGISTRY.md	295	34	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	NEGATIVES_REGISTRY.md	305	4	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	NEGATIVES_REGISTRY.md	318	34	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	STATE.md	1624	38	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	STATE.md	1646	33	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	angular_lagrangian_results.md	121	1	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	archive/dpf2_results.md	23	6	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	archive/fork_tests_results.md	110	3	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	archive/w8_catalog_problem.md	233	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	archive/w8_catalog_problem.md	452	28	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	legacy/root_oneoffs_2026-07-01/angular_lagrangian_derive.py	10	23	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	legacy/root_oneoffs_2026-07-01/dpf2_derive.py	14	16	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9804	11	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4497	4	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3471	4	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	pre_native_era_census.md	88	4	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1063	57	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1063	84	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1215	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1215	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1807	65	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1807	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2217	58	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2217	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2224	65	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2224	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2608	65	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2608	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	4296	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	4297	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	4967	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	4967	121	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	5313	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	5313	107	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	9937	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	9937	115	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	10413	95	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	10413	122	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	10686	95	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	10686	122	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11837	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11837	86	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12108	89	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12108	116	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12112	86	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12112	113	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	411	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	627	356	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1118	366	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1043	57	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1043	84	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1204	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1204	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1790	65	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1790	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2190	58	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2190	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2197	65	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2197	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2600	65	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2600	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4269	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4270	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4941	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4941	121	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	5283	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	5283	107	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	9904	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
exterior_cavity_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	9904	115	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
