stratum_id	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	constructive_attempts	classification	status_replicate_0	status_replicate_1	flat_attempts	pair_screen_zero_attempts	tidal_repeated_attempts	tidal_repeated_nonzero_attempts	curvature_operator_ranks
P02S04974	0.3	COORDINATE_STATIC	NULL	SHEARED	2	0	3	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04975	0.3	COORDINATE_STATIC	NULL	SHEARED	2	0	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S04976	0.3	COORDINATE_STATIC	NULL	SHEARED	2	0	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04977	0.3	COORDINATE_STATIC	NULL	SHEARED	2	0	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04978	0.3	COORDINATE_STATIC	NULL	SHEARED	2	0	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04979	0.3	COORDINATE_STATIC	NULL	SHEARED	2	0	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04980	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	0	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04981	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	0	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04982	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	0	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04983	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S04984	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	1	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04985	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	1	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04986	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	1	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04987	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S04988	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	2	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04989	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	2	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04990	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	2	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04991	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S04992	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	3	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04993	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	3	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04994	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	3	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S04995	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S04996	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04997	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04998	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S04999	0.3	COORDINATE_STATIC	NULL	SHEARED	2	1	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05000	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	0	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05001	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	0	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05002	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	0	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05003	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05004	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	1	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05005	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	1	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05006	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	1	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05007	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05008	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	2	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05009	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	2	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05010	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	2	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05011	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05012	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	3	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05013	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	3	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05014	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	3	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05015	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05016	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05017	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05018	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05019	0.3	COORDINATE_STATIC	NULL	SHEARED	2	2	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05020	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	0	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05021	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	0	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05022	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	0	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05023	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05024	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	1	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05025	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	1	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05026	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	1	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05027	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05028	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	2	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05029	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	2	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05030	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	2	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05031	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05032	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	3	0	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05033	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	3	1	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05034	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	3	4	0	NO_CAUSAL_WITNESS_BOTH	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	NO_CAUSAL_WITNESS_AT_SAMPLED_VALUE	0	0	0	0	
P02S05035	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05036	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05037	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05038	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05039	0.3	COORDINATE_STATIC	NULL	SHEARED	2	3	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05040	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	2	1	0	1;3
P02S05041	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05042	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05043	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05044	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05045	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05046	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05047	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05048	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05049	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05050	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05051	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05052	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05053	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05054	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05055	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05056	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05057	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05058	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05059	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	0	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05060	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05061	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05062	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05063	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05064	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05065	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05066	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05067	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05068	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05069	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05070	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05071	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05072	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05073	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05074	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S05075	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S05076	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05077	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S05078	0.3	COORDINATE_STATIC	SPACELIKE	ISOTROPIC	0	1	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
