interaction_id	carrier_id	design_kind	direction_id	radius	halton_index	bank	point_id	target_mask	target_integer	ensemble_order	target_ensembles	subsets_used	subset_count	physical_interaction_claimed	slot_twojet_l2	slot_twojet_max_abs	slot_twojet_active	slot_twojet_status	metric_twojet_l2	metric_twojet_max_abs	metric_twojet_active	metric_twojet_status	riemann_l2	riemann_max_abs	riemann_active	riemann_status	weyl_l2	weyl_max_abs	weyl_active	weyl_status	ricci_l2	ricci_max_abs	ricci_active	ricci_status	scalar_l2	scalar_max_abs	scalar_active	scalar_status	shear_l2	shear_max_abs	shear_active	shear_status	twist_l2	twist_max_abs	twist_active	twist_status	phi_twojet_l2	phi_twojet_max_abs	phi_twojet_active	phi_twojet_status
R15_1_TA_B2_P2	R15_1	RADIAL	D15	0.25	-	B2	P2	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R15_1_TB_B2_P2	R15_1	RADIAL	D15	0.25	-	B2	P2	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	8.72227002478245e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	6.087001062749907e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	4.2491873609703695e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R15_1_TC_B2_P2	R15_1	RADIAL	D15	0.25	-	B2	P2	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R15_1_TD_B2_P2	R15_1	RADIAL	D15	0.25	-	B2	P2	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.9573092449248215e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	9.096966653664783e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	2.4532694666933987e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R15_1_TE_B2_P2	R15_1	RADIAL	D15	0.25	-	B2	P2	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.1916178476152359e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.4874526772700062e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.3794528825266628e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	7.152448122690996e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	6.938893903907228e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R15_1_TF_B2_P2	R15_1	RADIAL	D15	0.25	-	B2	P2	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.0763676101455518e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.549973441235921e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.2813783630249776e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	4.795067205168656e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T1_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.7065992230037614	0.2227908239097256	YES	NUMERIC_CLASSIFIED	0.741752080243511	0.2227908239097256	YES	NUMERIC_CLASSIFIED	0.4742107450331473	0.09989160413153761	YES	NUMERIC_CLASSIFIED	0.2932017657652202	0.06638051265782405	YES	NUMERIC_CLASSIFIED	0.267132220390738	0.1769271754659378	YES	NUMERIC_CLASSIFIED	0.15629159293338277	0.15629159293338277	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T2_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.7747017558390329	0.3447620183541976	YES	NUMERIC_CLASSIFIED	0.8225892656413639	0.3447620183541976	YES	NUMERIC_CLASSIFIED	0.4901168863566015	0.15664337235591894	YES	NUMERIC_CLASSIFIED	0.36473710402583226	0.0958124877292288	YES	NUMERIC_CLASSIFIED	0.1674305484603204	0.10168336051618822	YES	NUMERIC_CLASSIFIED	0.14590978400111662	0.14590978400111662	YES	NUMERIC_CLASSIFIED	0.06974487996918971	0.0631668600005675	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T3_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.10187452560031132	0.021703302515504303	YES	NUMERIC_CLASSIFIED	0.06653241874886746	0.010324355784409538	YES	NUMERIC_CLASSIFIED	0.04739902853884472	0.02946301847019961	YES	NUMERIC_CLASSIFIED	0.0036812912199854775	0.0036812912199854775	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T4_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.42397418640902423	0.12193948412698413	YES	NUMERIC_CLASSIFIED	0.7746385686165784	0.1419004921363172	YES	NUMERIC_CLASSIFIED	0.4708823292060561	0.07390492958554086	YES	NUMERIC_CLASSIFIED	0.3574351713551406	0.04632846456282279	YES	NUMERIC_CLASSIFIED	0.1788782301015551	0.0854401563968474	YES	NUMERIC_CLASSIFIED	0.01710739244439127	0.01710739244439127	YES	NUMERIC_CLASSIFIED	0.12809616253397565	0.11591252447501554	YES	NUMERIC_CLASSIFIED	0.18284052999473857	0.16417533523830335	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T5_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.962615573354719e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.10089223304071589	0.018575155683027575	YES	NUMERIC_CLASSIFIED	0.08159347593577913	0.013408860414618369	YES	NUMERIC_CLASSIFIED	0.050519149584687395	0.03124335213138671	YES	NUMERIC_CLASSIFIED	0.01716834161728069	0.01716834161728069	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T6_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.3272753472949323	0.06922730006674349	YES	NUMERIC_CLASSIFIED	0.25057144288250266	0.050247007632133744	YES	NUMERIC_CLASSIFIED	0.16852838011009422	0.03036287158453314	YES	NUMERIC_CLASSIFIED	0.14182800050194858	0.0736487889702577	YES	NUMERIC_CLASSIFIED	0.13210991459432916	0.13210991459432916	YES	NUMERIC_CLASSIFIED	0.007197561035028213	0.003921423405572416	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T7_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	4.1051049941978724e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.005771630774863966	0.0008830803425034228	YES	NUMERIC_CLASSIFIED	0.009834751501028503	0.001690408163959392	YES	NUMERIC_CLASSIFIED	0.008477900772602168	0.003910253605026108	YES	NUMERIC_CLASSIFIED	0.006286742972194254	0.006286742972194254	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_T8_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.20125945615396484	0.11607142857142858	YES	NUMERIC_CLASSIFIED
R00_3_T9_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_TA_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_TB_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	4.606009340377052e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	5.653841453252908e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	2.1942709178604383e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_TC_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_TD_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.962615573354719e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	4.8703310135031185e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	2.028588332648757e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.4337728274444375e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.3877787807814457e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_TE_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	4.875776630551275e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	3.781239596735659e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	3.478650463197611e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.6996749443881478e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	3.469446951953614e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R00_3_TF_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	3.98609107286759e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	7.463344097006689e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	5.600699211064862e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	4.7380503283801997e-17	4.163336342344337e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T1_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.6382152104660141	0.19592560533511424	YES	NUMERIC_CLASSIFIED	0.676853359552272	0.19592560533511424	YES	NUMERIC_CLASSIFIED	0.42324925270280217	0.10567200573282635	YES	NUMERIC_CLASSIFIED	0.3479808475114962	0.06648821727202633	YES	NUMERIC_CLASSIFIED	0.18679815131087987	0.14858316672184008	YES	NUMERIC_CLASSIFIED	0.038721964647631654	0.038721964647631654	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T2_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.7990572910680065	0.3447620183541976	YES	NUMERIC_CLASSIFIED	0.8447832657725837	0.3447620183541976	YES	NUMERIC_CLASSIFIED	0.5450733973261982	0.18714124892095985	YES	NUMERIC_CLASSIFIED	0.3332470204513671	0.06899377101310328	YES	NUMERIC_CLASSIFIED	0.2629726500493116	0.217629300639145	YES	NUMERIC_CLASSIFIED	0.2100363896028069	0.2100363896028069	YES	NUMERIC_CLASSIFIED	0.24975868739927923	0.18149358830232562	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T3_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.962615573354719e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.09131111581556405	0.016902563790980686	YES	NUMERIC_CLASSIFIED	0.06096244795313113	0.015161714822568888	YES	NUMERIC_CLASSIFIED	0.03328367700770341	0.012807152832272344	YES	NUMERIC_CLASSIFIED	0.001118176958330136	0.001118176958330136	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T4_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.42397418640902423	0.12193948412698413	YES	NUMERIC_CLASSIFIED	0.7422312123757684	0.14288201841336176	YES	NUMERIC_CLASSIFIED	0.35218331725918217	0.05118676628441234	YES	NUMERIC_CLASSIFIED	0.28325879964122064	0.05127171142874426	YES	NUMERIC_CLASSIFIED	0.1520796607731981	0.0763496365173792	YES	NUMERIC_CLASSIFIED	0.1653479332205286	0.1653479332205286	YES	NUMERIC_CLASSIFIED	0.057251941831616866	0.03667317242052259	YES	NUMERIC_CLASSIFIED	0.18596408537971465	0.15581629804323352	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T5_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.962615573354719e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.06258294022341938	0.012046571094033821	YES	NUMERIC_CLASSIFIED	0.05336369386017971	0.009270762085835757	YES	NUMERIC_CLASSIFIED	0.033489715894101955	0.01874912086138964	YES	NUMERIC_CLASSIFIED	0.005375127309569766	0.005375127309569766	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T6_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.30453473748444504	0.06559519927785926	YES	NUMERIC_CLASSIFIED	0.3588042504831107	0.05580542803144254	YES	NUMERIC_CLASSIFIED	0.32528474442965377	0.048286306479199494	YES	NUMERIC_CLASSIFIED	0.10000618746848776	0.046921002154778624	YES	NUMERIC_CLASSIFIED	0.009915845856728465	0.009915845856728465	YES	NUMERIC_CLASSIFIED	0.013598958242517983	0.008025667790316313	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T7_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	4.8323804253902894e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.00953539257776048	0.0019285917506860067	YES	NUMERIC_CLASSIFIED	0.01341588329981036	0.001859187673507394	YES	NUMERIC_CLASSIFIED	0.005778564898092567	0.0033075136228040425	YES	NUMERIC_CLASSIFIED	0.001614612698839342	0.001614612698839342	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_T8_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.20125945615396484	0.11607142857142858	YES	NUMERIC_CLASSIFIED
R01_3_T9_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_TA_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_TB_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.962615573354719e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	4.312672236149017e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	3.069039122309917e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	6.938893903907228e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7755575615628914e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_TC_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_TD_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.962615573354719e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	4.402241342783708e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	3.302815098613731e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.4092960140259168e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	2.7755575615628914e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R01_3_TE_B2_P2	R01_3	RADIAL	D01	0.75	-	B2	P2	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	5.316306610178795e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	4.869600850199926e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	4.5736371819103416e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.3985787785349405e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	6.938893903907228e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
