key	tensor	eigenvalue_error	spectral_block_projector_defect	candidate_2plane_projector_defect	production_structure	independent_structure	discrete_diagnostics_agree	pass
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	6.8893596466557128e-08	7.0975168794379931e-07	5.0176676167371341e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	2.3842910062965572e-08	3.8726408574925086e-07	2.9005696617787633e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.110628796430202e-07	3.2388171148265496e-07	2.3160251630456724e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	6.5923105752041522e-08	1.0022295916241529e-06	7.3575282899894608e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	3.4222535388872544e-08	3.1497847879744374e-07	2.1229006576830682e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	9.9736006398121191e-08	1.0082283006195184e-07	6.8892127895267162e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.7596811275353303e-08	3.5631277149916653e-06	2.9239432463439882e-06	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S23_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.2490884141190826e-08	3.8526485914374593e-07	2.6609987720371546e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	8.2762441233619199e-08	5.2996705866695384e-08	3.6334449458855377e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	5.0003545443155772e-08	1.1386398671334013e-07	8.8265283302753356e-08	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	9.9251856334331423e-09	3.2032068733466399e-07	2.1070836782985638e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	8.9608465037027685e-08	1.314407130236182e-07	9.2256711977701663e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	5.4326666137916035e-08	2.8638952424127117e-07	4.1869455170191358e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	2.026867760435147e-08	3.2036364022280234e-07	2.2171226472740984e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	7.8736260317180395e-08	1.0005551737834049e-07	4.8225810167082745e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	4.7285374948913272e-08	2.9426892839203896e-07	2.9999327437943792e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.0107221233568442e-08	3.045840094580143e-07	2.0815793759842879e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.6848089981480463e-07	2.8260138235456221e-07	2.0263644873791244e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	8.6999984466595848e-08	6.978319930329725e-08	8.4163750789863264e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.7627470844105986e-08	3.3380314533348403e-08	2.2835808456563416e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.6849324485646022e-07	2.4933170375817782e-07	1.7949811555436565e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	8.6989720676777793e-08	7.0912345963920199e-08	8.1503697754996156e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.7628561874150073e-08	3.3428840473372995e-08	2.2823370362813663e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.6843706313052209e-07	3.1578789703403859e-07	2.2579770631069588e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	8.6981458674584289e-08	6.8626924212823234e-08	8.6749738029151299e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.7623257596299791e-08	3.3289322727538202e-08	2.2821200023060032e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.684468907969805e-07	5.9242117107083357e-08	3.8813134927738016e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	8.6990963737987315e-08	7.0823558089014597e-08	6.9752949399237161e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.7549796775540027e-08	3.3513371923307695e-08	2.277483055456851e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.6838999131185695e-07	5.9224003753262448e-08	3.8801856377947649e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	8.6968370699436193e-08	7.0811780002539043e-08	7.0280811317648021e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.7559644460707347e-08	3.3489777818261735e-08	2.2770324948429282e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.6834237701046639e-07	5.929165534726249e-08	3.8843956531835397e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	8.6950418407005792e-08	7.1026141196823245e-08	6.9444257587791707e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.7538530600047508e-08	3.3508902785586472e-08	2.2803066521009417e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	7.047365480072898e-08	3.7011025677465313e-07	2.9054516504031559e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	3.1364964681035445e-08	7.7111232362881199e-08	3.1661393569643717e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.0449358066322301e-08	2.0004964124701952e-07	1.3531091656369561e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	7.0963211640240331e-08	3.9163427102325302e-07	2.9677707250039293e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	3.1564758112834213e-08	6.6025101134074774e-08	3.2835602916596748e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.0446129086738587e-08	2.0334203842198721e-07	1.3578424403645935e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	6.9954850856479567e-08	3.3725951742100342e-07	2.7183803982130068e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.1125145072419258e-08	8.9991138455195174e-08	3.0812813019284111e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.0462621581608378e-08	1.9726252625349956e-07	1.3504538851823875e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	6.8109949069583564e-08	2.5666754054329948e-07	1.8042218564138106e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.9972110127118867e-08	7.8412058673408173e-08	2.8651499816995425e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	8.2764963528492164e-09	1.9282858011814632e-07	1.2799571788729487e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	7.023006148854094e-08	3.1809672455723989e-07	2.240393100362799e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.0601608441704897e-08	7.7973970636405504e-08	2.7939297310884089e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	8.475702893001591e-09	1.9572196872306549e-07	1.3133826088340883e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	6.9239411815136265e-08	1.9958048568194827e-07	1.3968488541500994e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.0154680169536263e-08	8.283304421281438e-08	2.8358712428047885e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	8.0829105318647176e-09	1.8713942844531877e-07	1.2473102168032432e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.685816657104322e-07	4.5714135680342375e-07	3.2603105141040262e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	8.7082523164694337e-08	7.0632566832045502e-08	9.2259854469124198e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.7544941756375554e-08	3.8295330592929309e-08	2.6885584284943071e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.6867555407973356e-07	4.1085159923628257e-07	2.934916044491143e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	8.7078934868367597e-08	7.4767115913263993e-08	8.3284673309700494e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.7560528260684993e-08	3.8483079538962588e-08	2.686388599611706e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.6847972872380268e-07	5.0314694565144111e-07	3.5843353223727062e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	8.7089277497898188e-08	6.6593839660421854e-08	1.0153184624685628e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.7527529629079996e-08	3.8185410420593574e-08	2.6975818738452351e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.6846978387330402e-07	6.9022132114680171e-08	4.6141816359405362e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	8.7043422775101575e-08	7.2402148452774166e-08	3.0944617225381531e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.7239663301082953e-08	3.8588315983048696e-08	2.6492584163083876e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.6826903478928124e-07	6.8333289996130992e-08	4.5636381573789732e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	8.6981355548743089e-08	7.2318606704790957e-08	3.3489407312863626e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.7286920984960208e-08	3.8357525064408031e-08	2.6369644092349206e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.6813172576402025e-07	6.9626389920147891e-08	4.6573291513030809e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	8.6959690240306919e-08	7.3195339006604779e-08	2.8808698148329566e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S23_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.7190706587399962e-08	3.8547044061528502e-08	2.6573019417697462e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	3.0112204174592705e-08	1.6547242567541234e-07	1.1311965742214932e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	8.6588585190838785e-09	1.9101197876170003e-07	7.9720545214189916e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	7.7617818422526241e-09	1.641591696194131e-07	2.2685241859482861e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	3.1524632626567239e-08	1.4657897699889015e-07	9.675833629741267e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	9.7816916511117569e-09	1.911894478860577e-07	8.5475509173992051e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	7.6371567681032815e-09	8.9001842280434094e-08	2.2105554669821237e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	2.9674657786582515e-08	1.8548678746573457e-07	1.2760771298405281e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	7.7958174637959843e-09	1.88317189539001e-07	7.2158710962604344e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	7.5708883676139926e-09	1.6409218752288932e-07	2.3748764139824778e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	2.1525886628737112e-08	1.0228108592221169e-07	5.1703424046235313e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	4.6113104168465924e-09	1.8483941062245453e-07	3.7836883487114337e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	5.5130547002568697e-09	3.7797537422503416e-08	1.9831559122845807e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	2.8837836840711617e-08	8.3758645865196945e-08	2.9840467417385544e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	6.6662378117587906e-09	1.8363802891854891e-07	4.5129546209829459e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	8.6600394563762784e-09	3.471134411950039e-08	1.9351498285025256e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	2.6318934476243783e-08	1.1421233994870008e-07	6.0344893044200864e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	5.6094196787537243e-09	2.054330777023229e-07	3.4869612824818419e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	8.3883963594710842e-09	4.1654833421944395e-08	2.0280824299348556e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	4.935599817734726e-08	1.9917769950801233e-07	1.3325274864196478e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.2891422632453917e-08	2.3365198455019263e-07	1.6358280340565781e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.5242782161473123e-08	1.8786760671056416e-07	1.3282267945076383e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	4.9371117027963152e-08	1.9887854297273446e-07	1.329086302757538e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.2888371101204008e-08	2.3399777288084541e-07	1.6381958357228973e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.5241971754176298e-08	1.8786002230650114e-07	1.3282286426052378e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	4.9364138776653022e-08	1.9944976132230449e-07	1.3358283614089792e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.2894853096699919e-08	2.3328026158537677e-07	1.6333107164065243e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.524235246352923e-08	1.8785574204321268e-07	1.3280784763337313e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	4.9363656384748822e-08	1.9601589948188086e-07	1.3007443937042491e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.2930392092057605e-08	2.350282261584341e-07	1.645306826398373e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.5218096185987129e-08	1.8781815504688537e-07	1.3280663695055065e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	4.9357351650236581e-08	1.9611209479020744e-07	1.3014435905787062e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.2923865271307076e-08	2.3516732648737084e-07	1.6463015350666809e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.5222602164910448e-08	1.8781847486353531e-07	1.3280682006343286e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	4.9361144560666759e-08	1.9587147262748488e-07	1.2996935084148736e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.2936900483105926e-08	2.3488103637048482e-07	1.6442852589026648e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S24_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.5215692719672269e-08	1.8778017416815804e-07	1.3277970166895076e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
