key	max_tensor_relative_error	gradient_relative_error	spi_projector_defect	outer_ladder_max_difference	production_spi	independent_spi	production_gram_classes	independent_gram_classes	pass
G85|G75_AM_S21_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	6.5433001404002967e-07	4.363201425084002e-07	2.3065023823580525e-06	1.9141268968087807e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	6.7813907113612177e-07	4.2799335296900595e-07	2.7002784461027381e-06	1.8581038175383858e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	1.5669828209370723e-06	1.0985442254882979e-07	inf	5.177056722436545e-06	SPI_RANK0_OR_1_UNDERDETERMINED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	FALSE
G85|G75_AM_S21_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.4136290839948659e-06	1.3133925463004492e-07	0	4.6651516143450455e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.5934357138438478e-06	1.2048775007862642e-07	0	5.2486882700734439e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E20:A04_LAPSE_LIFT_TIMELIVE|C0	3.0854558142543106e-06	1.5396932235439972e-07	inf	1.0177017836098703e-05	SPI_RANK0_OR_1_UNDERDETERMINED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|NUMERICALLY_UNRESOLVED	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|NUMERICALLY_UNRESOLVED	FALSE
G85|G75_AM_S21_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.7260101754603446e-06	1.5653308064769628e-07	inf	8.9886889193795217e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	FALSE
G85|G75_AM_S21_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.014261179747097e-06	1.9094742655381717e-07	inf	9.9323349809593639e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	FALSE
G85|G75_AM_S21_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	9.6136126874459333e-07	2.6530784062342571e-07	0	3.0193979771793423e-06	SPI_RANK0_OR_1_UNDERDETERMINED	SPI_RANK0_OR_1_UNDERDETERMINED	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT|DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	TRUE
G85|G75_AM_S21_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	9.5612719486713242e-07	2.7094317077058931e-07	0	2.9995766118461859e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	9.3559506589986057e-07	2.5430681086208062e-07	0	2.9322407106600624e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E50:A04_LAPSE_LIFT_TIMELIVE|C0	1.027009097977506e-06	3.0642479201142799e-07	0	3.2275256648843205e-06	SPI_RANK0_OR_1_UNDERDETERMINED	SPI_RANK0_OR_1_UNDERDETERMINED	DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP|DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP|DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP	DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP|DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP|DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP	TRUE
G85|G75_AM_S21_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.0296859005527311e-06	3.0651428439134461e-07	6.5192146614652887e-07	3.2305328707998374e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S21_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.0210423812054323e-06	3.2356675903369087e-07	7.6457695028514441e-07	3.2009101557165444e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	4.6249944962157139e-07	1.7198686092487648e-07	4.7381433344424571e-15	1.3465422729751769e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	4.6498697567891398e-07	1.8064145748065358e-07	0	1.3521451012098433e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	4.5568616028710644e-07	1.6566447184863194e-07	0	1.3243588481771544e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E05:A04_LAPSE_LIFT_TIMELIVE|C0	4.3068359272664394e-07	1.2404851646646289e-07	7.6492311149726546e-15	1.2602946886292161e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.3841066559990933e-07	1.4079033810119088e-07	0	1.2710412927555736e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.2801431315358439e-07	1.6238453079651473e-07	0	1.2400990041492942e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	1.2777119148671248e-07	9.2989639117319875e-08	2.6927120476628626e-14	5.5591289446630924e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.2758732094549802e-07	9.3071747032161255e-08	0	5.5547166859957222e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.2798119863506927e-07	9.2898382196189862e-08	0	5.5632790362505576e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E100:A04_LAPSE_LIFT_TIMELIVE|C0	1.2710687259622092e-07	9.2100081399435049e-08	3.2443137788715858e-14	5.3525995938879702e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.2698212725031449e-07	9.2516937393234401e-08	0	5.3757541337992965e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.2696672571355936e-07	9.2720879718864406e-08	0	5.3434162494636209e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	7.7371932171240171e-07	7.7371932171240171e-07	3.6281426525754511e-15	6.9178039357193699e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	7.8598178045474621e-07	7.8598178045474621e-07	0	6.9485444918892069e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	7.5779802332606427e-07	7.5779802332606427e-07	0	6.8543952242706738e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E20:A04_LAPSE_LIFT_TIMELIVE|C0	5.8300968642254128e-07	5.8300968642254128e-07	2.5361136399451473e-14	6.7608512265316437e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	6.067226396556104e-07	6.067226396556104e-07	0	6.8266223020131352e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	5.6910643593936867e-07	5.6910643593936867e-07	0	6.7358210262700426e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S22_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	1.2822220636813886e-07	9.057311375168397e-08	2.0904772135213397e-14	5.4236021792184892e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
