target	source	line	column	categories	kinds	statuses	source_frozen	source_r0_classification	reference_role	rewrite_required	new_target	line_excerpt
coupled_timelive_solve_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	3993	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_results.md\t1\tTEXT_REFERENCE\tTEXT_REFERENCE\tcoupled_timelive_solve_results.md\tcoupled_timelive_solve_results.md\tRESOLVED_TRACKED\t-
coupled_timelive_solve_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	3993	67	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_results.md\t1\tTEXT_REFERENCE\tTEXT_REFERENCE\tcoupled_timelive_solve_results.md\tcoupled_timelive_solve_results.md\tRESOLVED_TRACKED\t-
coupled_timelive_solve_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	3993	101	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_results.md\t1\tTEXT_REFERENCE\tTEXT_REFERENCE\tcoupled_timelive_solve_results.md\tcoupled_timelive_solve_results.md\tRESOLVED_TRACKED\t-
coupled_timelive_solve_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	3994	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_results.md\t3\tTEXT_REFERENCE\tTEXT_REFERENCE\tpre_native_era_census.md\tpre_native_era_census.md\tRESOLVED_TRACKED\t-
coupled_timelive_solve_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12040	67	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	regrade_S2_defect_2026-07-04.md\t113\tTEXT_REFERENCE\tTEXT_REFERENCE\tcoupled_timelive_solve_results.md\tcoupled_timelive_solve_results.md\tRESOLVED_TRACKED\t-
coupled_timelive_solve_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12040	101	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	regrade_S2_defect_2026-07-04.md\t113\tTEXT_REFERENCE\tTEXT_REFERENCE\tcoupled_timelive_solve_results.md\tcoupled_timelive_solve_results.md\tRESOLVED_TRACKED\t-
coupled_timelive_solve_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	354	424	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_CONTRACT.md\t100644\tfbf3f4e8a896db0da840750b58746d45f98e145a\t3859303844c9b08ecca3a1e4cb2aecf769d5f3142b706b4c5d1916e1db67343f\t299\ta77d633023824250f8d97e865f774b5b49a2d7b5\t2026-07-06\tPre-native-era provenance census + organization (date-based, 2 adversarial passes).\t9\tHANDOFF_ARCHIVE.md;NEGATIVES_REGISTRY.md;STATE.md;archive/pre_native_coupled/coupled_timelive_VERIFIER.md;archive/pre_native_coupled/coupled_timelive_solve_results.md;coupled_timelive_solve_CONTRACT.md;legacy/r
coupled_timelive_solve_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	355	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_results.md\t100644\t199e3ab42ab32082e28b9a44b6b7cd4fbcfdd68a\t34cf544afba51a799d833436b97c9a73eb215bbfc3bea7a8ae7e7a5380c3babf\t298\ta77d633023824250f8d97e865f774b5b49a2d7b5\t2026-07-06\tPre-native-era provenance census + organization (date-based, 2 adversarial passes).\t9\tHANDOFF_ARCHIVE.md;NEGATIVES_REGISTRY.md;STEP2_timelive_matter_MAP.md;STEP2_timelive_matter_results.md;archive/pre_native_coupled/coupled_timelive_VERIFIER.md;archive/pre_native_coupled/coupled_timelive_solve_CO
coupled_timelive_solve_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	355	551	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	coupled_timelive_solve_results.md\t100644\t199e3ab42ab32082e28b9a44b6b7cd4fbcfdd68a\t34cf544afba51a799d833436b97c9a73eb215bbfc3bea7a8ae7e7a5380c3babf\t298\ta77d633023824250f8d97e865f774b5b49a2d7b5\t2026-07-06\tPre-native-era provenance census + organization (date-based, 2 adversarial passes).\t9\tHANDOFF_ARCHIVE.md;NEGATIVES_REGISTRY.md;STEP2_timelive_matter_MAP.md;STEP2_timelive_matter_results.md;archive/pre_native_coupled/coupled_timelive_VERIFIER.md;archive/pre_native_coupled/coupled_timelive_solve_CO
coupled_timelive_solve_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	756	1045	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/coupled_timelive_solve_results.md	pre_native_era_census.md\t100644\td93cbf2c7802b0ab717eaffbc88070ef0f810569\tde9eaa2b4804c61465f837c771fd639357da8074891505d33d973033803ab2ec\t10132\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t56\tCLAUDE.md;D1_FIX_DESIGN.md;EXTERNAL_AUDIT_2026-06-30.md;HANDOFF_ARCHIVE.md;INDEX.md;NEGATIVES_REGISTRY.md;PROVENANCE_AUDIT_2026-06-30.md;SOLVER_AUDIT_2026-06-29.md;UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2
energy_min_m2_18_out.json	reorganization_r0/ROOT_FILE_INVENTORY.tsv	408	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	energy_min_m2_18_out.json\t100644\tf5908bd8a1821243ea14907617a5404799b53a24\tfde66f011bc52d7d798e2ebb75e6f954488f6a188a3afaee2bb5acd0e88fd0f7\t1514\tf2b6b6604aee1e70864255743bd9f7f08c4ad593\t2026-06-17\tPhase 3b: energy minimizer confirms m=2 global min = oblate ~12.3 @18x8x8 (agrees with multistart 12.16)\t0\t\t\tUNKNOWN/BLOCKED\tdata/evidence object lacks sufficient move provenance
hopfion_GP_switch_apply_out.json	reorganization_r0/ROOT_FILE_INVENTORY.tsv	431	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	hopfion_GP_switch_apply_out.json\t100644\t642944b8cfa09c9fa1be3455b4bb304e55a2c352\tbb2bf957dcb9943ad83ab85df01e3a011d7388cd169426383ad3d7d59e30fb80\t1342\t9b1d41c4073d7af02bac69f985aaf94355f0318a\t2026-07-10\tGP-switch Stage B: the switch does NOT decide the hopfion's branch (object is silent)\t0\t\t\tUNKNOWN/BLOCKED\tdata/evidence object lacks sufficient move provenance
lepton_ladder_test_results.md	NEGATIVES_REGISTRY.md	348	7	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	CONTROL	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	— lepton_ladder_test_results.md, tier_d_round2_results.md,
lepton_ladder_test_results.md	STATE.md	1534	25	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ACTIVE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	banked wall numbers (lepton_ladder_test_results.md): local
lepton_ladder_test_results.md	STATE.md	1877	40	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	ACTIVE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	p_domain_closure_attempt_results.md, lepton_ladder_test_results.md,
lepton_ladder_test_results.md	archive/tier_d_round2_contract.md	14	13	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	were MISS (`lepton_ladder_test_results.md`). Its T5 verdict froze the six
lepton_ladder_test_results.md	archive/tier_d_round2_contract.md	50	2	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	`lepton_ladder_test_results.md`: local-branch `C_M1`, `C_E1`,
lepton_ladder_test_results.md	legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py	43	25	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	"# The six wall numbers (lepton_ladder_test_results.md, ""Standing constraint"";"
lepton_ladder_test_results.md	lepton_ladder_falsification_contract.md	7	23	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/lepton_ladder_test_results.md	Results doc (after): `lepton_ladder_test_results.md`.
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1065	57	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEGATIVES_REGISTRY.md\t348\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1065	87	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEGATIVES_REGISTRY.md\t348\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1213	45	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	STATE.md\t1534\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1213	75	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	STATE.md\t1534\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2553	68	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	archive/tier_d_round2_contract.md\t14\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2553	98	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	archive/tier_d_round2_contract.md\t14\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	6538	94	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py\t43\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	6538	124	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py\t43\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	8713	73	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	lepton_ladder_falsification_contract.md\t7\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	8713	103	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	lepton_ladder_falsification_contract.md\t7\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_test_results.md\tlepton_ladder_test_results.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	8715	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	lepton_ladder_test_results.md\t10\tTEXT_REFERENCE\tTEXT_REFERENCE\tlepton_ladder_falsification_contract.md\tlepton_ladder_falsification_contract.md\tRESOLVED_TRACKED\t-
lepton_ladder_test_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	467	465	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	lepton_ladder_falsification_contract.md\t100644\t67cb842b532030cb9fbe7108ddb9af2ff37555d2\t6482529ea4e997db049e4b4847c40e66c6c84c8bd555b91f421192780015f67d\t6501\t26fc757428c5251111af235436479362a8d9e078\t2026-06-10\tPre-register lepton ladder falsification contract (before any test run)\t6\tSTATE.md;archive/tier_d_round2_contract.md;archive/w8_catalog_problem.md;archive/w_stiffness_push_declaration.md;legacy/root_oneoffs_2026-07-01/native_lepton_ladder_frozen_test.py;lepton_ladder_test_results.md\tTEXT_R
lepton_ladder_test_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	468	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/lepton_ladder_test_results.md	lepton_ladder_test_results.md\t100644\t4b34a44a3209621e0145c23355d7c201a618e274\t3623678f20e2aead7ff4ac8cbe7b1d37b587c9d58d47c726ffd401e7cda3f167\t8033\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t5\tNEGATIVES_REGISTRY.md;STATE.md;archive/tier_d_round2_contract.md;legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py;lepton_ladder_falsification_contract.md\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocum
macro_native_matter_after_vacuum_MAP.md	macro_native_matter_edge_MAP.md	9	53	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	RETAINED_TARGET_REFERENCE	NO	-	**Supersedes as the live matter plan:** short stub `macro_native_matter_after_vacuum_MAP.md` (keep as pointer).
macro_native_matter_after_vacuum_MAP.md	reorganization_r0/DEPENDENCY_MAP.tsv	8821	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	macro_native_matter_after_vacuum_MAP.md\t3\tTEXT_REFERENCE\tTEXT_REFERENCE\tmacro_native_matter_edge_MAP.md\tmacro_native_matter_edge_MAP.md\tRESOLVED_TRACKED\t-
macro_native_matter_after_vacuum_MAP.md	reorganization_r0/DEPENDENCY_MAP.tsv	8829	65	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	macro_native_matter_edge_MAP.md\t9\tTEXT_REFERENCE\tTEXT_REFERENCE\tmacro_native_matter_after_vacuum_MAP.md\tmacro_native_matter_after_vacuum_MAP.md\tRESOLVED_TRACKED\t-
macro_native_matter_after_vacuum_MAP.md	reorganization_r0/DEPENDENCY_MAP.tsv	8829	105	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	macro_native_matter_edge_MAP.md\t9\tTEXT_REFERENCE\tTEXT_REFERENCE\tmacro_native_matter_after_vacuum_MAP.md\tmacro_native_matter_after_vacuum_MAP.md\tRESOLVED_TRACKED\t-
macro_native_matter_after_vacuum_MAP.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	492	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	macro_native_matter_after_vacuum_MAP.md\t100644\tcebc817c1da5560a1a409341c69b8ee2cc9790f9\t194ddd246083eb1aba13213b771a75cd4d6dac3f3f7242dba683483f677ddacd\t1668\tb5622bd847a3f37f134125a0bf734eeb57133159\t2026-07-09\tSimple-metric hyperbolic macro trail, light-count fix, structure hygiene\t1\tmacro_native_matter_edge_MAP.md\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; audit required
macro_native_matter_after_vacuum_MAP.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	493	279	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	macro_native_matter_edge_MAP.md\t100644\t1e3ae10a03842ed9b0872b05141e867b501e5b70\t7e02dc29f18816c7eab92dd3d93ed4914044f257588869d3cd13a38ad6346651\t11291\tb5622bd847a3f37f134125a0bf734eeb57133159\t2026-07-09\tSimple-metric hyperbolic macro trail, light-count fix, structure hygiene\t6\tmacro_native_matter_after_vacuum_MAP.md;macro_pathB_dust_EL.py;macro_pathB_dust_WP1_results.md;macro_pathB_dust_WP2_observe.py;macro_pathB_dust_WP2_results.md;macro_pathB_dust_closure_window_CONTRACT.md\tTEXT_REFERENCE\tMOVE
matter_object_identity_native_vs_import_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	18	55	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	CONTROL	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	*** 2026-06-22 OBJECT-IDENTITY RE-SCOPING (verified — matter_object_identity_native_vs_import_results.md). ***
matter_object_identity_native_vs_import_results.md	HANDOFF_ARCHIVE.md	57	32	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ACTIVE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	"Charles decisions"" NEXT** → `matter_object_identity_native_vs_import_results.md`,"
matter_object_identity_native_vs_import_results.md	HANDOFF_ARCHIVE.md	528	33	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	ACTIVE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	to the imported S^3 object (see matter_object_identity_native_vs_import_results.md). Moved verbatim:
matter_object_identity_native_vs_import_results.md	NEGATIVES_REGISTRY.md	157	2	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	CONTROL	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	(matter_object_identity_native_vs_import_results.md; re-deriver a1e6f30e0156bd566, verifier a5d8a017511eda669,
matter_object_identity_native_vs_import_results.md	archive/COMPLETION_PROGRAM.md	92	4	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	(matter_object_identity_native_vs_import_results.md). free_s2_matter.py built (machinery reusable) but its
matter_object_identity_native_vs_import_results.md	archive/native_s2_object_derived_operator_results.md	9	36	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	The object-identity re-derivation (matter_object_identity_native_vs_import_results.md) established UDT's
matter_object_identity_native_vs_import_results.md	branch_operator_contamination_ledger.md	79	9	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	| 16 | `matter_object_identity_native_vs_import_results.md` | re-derivation/armchair (refs e^{2φ} weight) | covariance/topology (operator-independent, SURVIVE) | YES — object-identity + 07-04 per-sub-claim | in-file SUPERSEDED stamp (pointer only) |
matter_object_identity_native_vs_import_results.md	regrade_S2_defect_2026-07-04.md	14	19	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	**Primary doc:** `matter_object_identity_native_vs_import_results.md` (2026-06-21/22; re-deriver
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	216	69	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t18\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	216	120	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t18\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	375	53	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	HANDOFF_ARCHIVE.md\t57\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	375	104	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	HANDOFF_ARCHIVE.md\t57\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1056	57	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	NEGATIVES_REGISTRY.md\t157\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1056	108	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	NEGATIVES_REGISTRY.md\t157\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1828	64	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	archive/COMPLETION_PROGRAM.md\t92\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1828	115	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	archive/COMPLETION_PROGRAM.md\t92\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
matter_object_identity_native_vs_import_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2468	86	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	archive/native_s2_object_derived_operator_results.md\t9\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_object_identity_native_vs_import_results.md\tmatter_object_identity_native_vs_import_results.md\tRESOLVED_TRACKED\t-
