sample	factor	group	z_lo	z_hi	lane	nside	north_selection	south_selection	rank	rank_tau	positive_condition	difference_rms	covariance_rms_scale	difference_to_covariance_rms	range_fraction	unresolved_fraction	range_quadratic_per_rank	diagonal_standardized_rms	resolved_diagonal_bins	eigen_min	eigen_max
CMASS	4	5	0.63	0.67000000000000004	W2_IMAGING	8	CMASS_North_f4_g05	CMASS_South_f4_g05	119	1.8189223214303856e-17	3307.7035883161252	0.0038563022900036867	0.005708090411936634	0.67558535547010112	1	0	2.980992643663555	0.74581228351454343	119	2.0811356141400922e-07	0.00068837797386636656
CMASS	4	5	0.63	0.67000000000000004	W2_IMAGING	16	CMASS_North_f4_g05	CMASS_South_f4_g05	119	1.7693742914147459e-17	470.1953725717151	0.0038563022900036867	0.0057043390247636452	0.67602964572454904	1	0	0.92732878238582339	0.7750781264657487	119	1.4241448877505327e-06	0.00066962633609196512
CMASS	4	5	0.63	0.67000000000000004	W3_OFFICIAL_OBS	4	CMASS_North_f4_g05	CMASS_South_f4_g05	75	3.2047885918723591e-17	8090305.5449497504	0.0038162366507557811	0.0060205945907939942	0.63386374770876197	0.867560638007004	0.132439361992996	404.38102041292473	0.73219773668035526	119	-4.6264492732348684e-20	0.0012128642611897121
CMASS	4	5	0.63	0.67000000000000004	W3_OFFICIAL_OBS	8	CMASS_North_f4_g05	CMASS_South_f4_g05	119	2.1350312885820689e-17	3143.9307135591835	0.0038162366507557811	0.0060022535748263904	0.63580063774066098	1	0	3.7287820798127296	0.70516260041772483	119	2.5700649014678316e-07	0.00080801059795651727
CMASS	4	5	0.63	0.67000000000000004	W3_OFFICIAL_OBS	16	CMASS_North_f4_g05	CMASS_South_f4_g05	119	2.0438235475604215e-17	460.00939393993377	0.0038162366507557811	0.0060010882821691976	0.63592409764989088	1	0	0.86585443201308232	0.73075449475410392	119	1.6814715014725914e-06	0.00077349268631967728
CMASS	4	6	0.67000000000000004	0.69999999999999996	W0_UNIT	4	CMASS_North_f4_g06	CMASS_South_f4_g06	75	1.1037607515512758e-16	8926496.2304496001	0.0079175457719811767	0.010321189776901257	0.76711560809593704	0.84594446713611082	0.15405553286388918	1663.7138368703024	0.74204647711319383	119	-2.0990891892531605e-19	0.004177223957472693
CMASS	4	6	0.67000000000000004	0.69999999999999996	W0_UNIT	8	CMASS_North_f4_g06	CMASS_South_f4_g06	119	7.4200067926355077e-17	2895.8393383799576	0.0079175457719811767	0.010276109222525536	0.77048088926747504	1	0	2.8009275881154068	0.72596822778886305	119	9.6971173778840569e-07	0.0028081293971764557
CMASS	4	6	0.67000000000000004	0.69999999999999996	W0_UNIT	16	CMASS_North_f4_g06	CMASS_South_f4_g06	119	6.2627075047734926e-17	370.26180586320373	0.0079175457719811767	0.010098137104094521	0.78406003903143939	0.99999999999999978	2.2204460492503131e-16	0.95680993219727795	0.75539242168391441	119	6.4012682487101584e-06	0.002370145141582211
CMASS	4	6	0.67000000000000004	0.69999999999999996	W1_SPECTRO	4	CMASS_North_f4_g06	CMASS_South_f4_g06	75	8.8555567491802022e-17	7172096.5108616622	0.0080629927184294459	0.010328796292455372	0.78063236897401367	0.77361558239599826	0.22638441760400174	424.99696768846712	0.7527948746448313	119	-1.5870774769466878e-19	0.003351418661829096
CMASS	4	6	0.67000000000000004	0.69999999999999996	W1_SPECTRO	8	CMASS_North_f4_g06	CMASS_South_f4_g06	119	6.191145813107402e-17	1897.3190278573691	0.0080629927184294459	0.010503558597144034	0.76764390314553121	1	0	2.7657908155253823	0.72885695874252288	119	1.2349332487571087e-06	0.0023430623510005801
CMASS	4	6	0.67000000000000004	0.69999999999999996	W1_SPECTRO	16	CMASS_North_f4_g06	CMASS_South_f4_g06	119	5.9583664336420232e-17	288.89639498682021	0.0080629927184294459	0.01050068564943663	0.76785392760157822	1	0	0.94667977346874077	0.74156519338976679	119	7.8054491541015551e-06	0.0022549661218728644
CMASS	4	6	0.67000000000000004	0.69999999999999996	W2_IMAGING	4	CMASS_North_f4_g06	CMASS_South_f4_g06	75	6.2903984634275302e-17	5298810.1262234198	0.006892628450200073	0.0092366113524880583	0.746229129619426	0.80005325775718339	0.19994674224281661	2681.6831688781372	0.79341631188862494	119	-1.4596365527781183e-19	0.0023806248887314426
CMASS	4	6	0.67000000000000004	0.69999999999999996	W2_IMAGING	8	CMASS_North_f4_g06	CMASS_South_f4_g06	119	4.149326365865389e-17	1487.806354614743	0.006892628450200073	0.0093167497252658309	0.73981041172632855	1	0	2.9875429226428758	0.75030556902438672	119	1.0554653964821957e-06	0.0015703281239621799
CMASS	4	6	0.67000000000000004	0.69999999999999996	W2_IMAGING	16	CMASS_North_f4_g06	CMASS_South_f4_g06	119	4.2650973522933597e-17	246.58401778089228	0.006892628450200073	0.0093694475708568301	0.73564939641043814	1	0	0.9438862938788366	0.75784780036380639	119	6.5460126023836147e-06	0.0016141420879401062
CMASS	4	6	0.67000000000000004	0.69999999999999996	W3_OFFICIAL_OBS	4	CMASS_North_f4_g06	CMASS_South_f4_g06	75	5.6898292939778143e-17	4565635.447724727	0.0070065883050375701	0.0095672173916505933	0.73235383060829051	0.72508015497435674	0.27491984502564326	151.34302597718263	0.78365910470726252	119	-1.432999733729572e-19	0.0021533372342991781
CMASS	4	6	0.67000000000000004	0.69999999999999996	W3_OFFICIAL_OBS	8	CMASS_North_f4_g06	CMASS_South_f4_g06	119	4.5260199115931425e-17	1393.8260322286148	0.0070065883050375701	0.0098090210988433044	0.71430046224121169	0.99999999999999989	1.1102230246251565e-16	2.6840091999801463	0.73414427909721547	119	1.2289117647486548e-06	0.0017128892090186826
CMASS	4	6	0.67000000000000004	0.69999999999999996	W3_OFFICIAL_OBS	16	CMASS_North_f4_g06	CMASS_South_f4_g06	119	5.0679974600937371e-17	247.34489606444717	0.0070065883050375701	0.0099565507093988693	0.70371642846386862	0.99999999999999989	1.1102230246251565e-16	0.92834405206867354	0.7363879326754259	119	7.754365160915854e-06	0.0019180026447725021
LOWZ	1	0	0.14999999999999999	0.16	W0_UNIT	4	LOWZ_North_f1_g00	LOWZ_South_f1_g00	69	3.5107744979980592e-15	333387.83476108563	0.035207477112692703	0.05854999127001434	0.60132335375297963	0.86947765109767949	0.13052234890232051	7.7222060997370079	0.60775047259769055	119	-1.2210933873100299e-17	0.13286657748710839
LOWZ	1	0	0.14999999999999999	0.16	W0_UNIT	8	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.8017979778745088e-15	9607.0947275755589	0.035207477112692703	0.05600979948917853	0.62859495005860577	1	0	2.7218606880660263	0.65902708433136048	119	1.1037165574974366e-05	0.10603509520271469
LOWZ	1	0	0.14999999999999999	0.16	W0_UNIT	16	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.7353120527592271e-15	1582.1066844138657	0.035207477112692703	0.053590090722279327	0.65697737470064943	0.99999999999999911	8.8817841970012523e-16	0.66795403499030126	0.72400188116498976	119	6.5431055600104427e-05	0.10351891043318051
LOWZ	1	0	0.14999999999999999	0.16	W1_SPECTRO	4	LOWZ_North_f1_g00	LOWZ_South_f1_g00	69	3.4777379869474293e-15	314402.51482433145	0.03402570279911972	0.058932117788231014	0.57737111911350303	0.87849581923169839	0.12150418076830161	8.7316764793173576	0.59070739818049078	119	-8.906328605632764e-18	0.13161629833704758
LOWZ	1	0	0.14999999999999999	0.16	W1_SPECTRO	8	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.6808970159039443e-15	9376.5352922041602	0.03402570279911972	0.056196993961134166	0.60547193721165748	1	0	2.5987497303571412	0.64412659232170633	119	1.0820580288438212e-05	0.10145955295666956
LOWZ	1	0	0.14999999999999999	0.16	W1_SPECTRO	16	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.6428032296969485e-15	1460.2563382625433	0.03402570279911972	0.053635569928920553	0.63438689743041021	1	0	0.63753059770521148	0.70848194849796486	119	6.8493371136975464e-05	0.10001787933173716
LOWZ	1	0	0.14999999999999999	0.16	W2_IMAGING	4	LOWZ_North_f1_g00	LOWZ_South_f1_g00	69	3.5107744979980592e-15	333387.83476108563	0.035207477112692703	0.05854999127001434	0.60132335375297963	0.86947765109767949	0.13052234890232051	7.7222060997370079	0.60775047259769055	119	-1.2210933873100299e-17	0.13286657748710839
LOWZ	1	0	0.14999999999999999	0.16	W2_IMAGING	8	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.8017979778745088e-15	9607.0947275755589	0.035207477112692703	0.05600979948917853	0.62859495005860577	1	0	2.7218606880660263	0.65902708433136048	119	1.1037165574974366e-05	0.10603509520271469
LOWZ	1	0	0.14999999999999999	0.16	W2_IMAGING	16	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.7353120527592271e-15	1582.1066844138657	0.035207477112692703	0.053590090722279327	0.65697737470064943	0.99999999999999911	8.8817841970012523e-16	0.66795403499030126	0.72400188116498976	119	6.5431055600104427e-05	0.10351891043318051
LOWZ	1	0	0.14999999999999999	0.16	W3_OFFICIAL_OBS	4	LOWZ_North_f1_g00	LOWZ_South_f1_g00	69	3.4777379869474293e-15	314402.51482433145	0.03402570279911972	0.058932117788231014	0.57737111911350303	0.87849581923169839	0.12150418076830161	8.7316764793173576	0.59070739818049078	119	-8.906328605632764e-18	0.13161629833704758
LOWZ	1	0	0.14999999999999999	0.16	W3_OFFICIAL_OBS	8	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.6808970159039443e-15	9376.5352922041602	0.03402570279911972	0.056196993961134166	0.60547193721165748	1	0	2.5987497303571412	0.64412659232170633	119	1.0820580288438212e-05	0.10145955295666956
LOWZ	1	0	0.14999999999999999	0.16	W3_OFFICIAL_OBS	16	LOWZ_North_f1_g00	LOWZ_South_f1_g00	119	2.6428032296969485e-15	1460.2563382625433	0.03402570279911972	0.053635569928920553	0.63438689743041021	1	0	0.63753059770521148	0.70848194849796486	119	6.8493371136975464e-05	0.10001787933173716
LOWZ	1	1	0.16	0.17000000000000001	W0_UNIT	4	LOWZ_North_f1_g01	LOWZ_South_f1_g01	69	1.0455112506813665e-14	1872348.5468871794	0.046517736826804282	0.074374176451455498	0.62545548799678752	0.92430175867346809	0.075698241326531912	206.7785866430234	0.79404282078779043	119	-1.4791368796493889e-17	0.39567765369582042
LOWZ	1	1	0.16	0.17000000000000001	W0_UNIT	8	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	8.812089084622703e-15	28162.318514161223	0.046517736826804282	0.07272771950660871	0.63961495207583474	1	0	2.4035371032392772	0.80616697201851206	119	1.1841951718172436e-05	0.3334968161164909
LOWZ	1	1	0.16	0.17000000000000001	W0_UNIT	16	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	7.5130124574667212e-15	3849.6964231482616	0.046517736826804282	0.067883879603465314	0.68525454199924163	1	0	0.84457053960088491	0.86490696563717562	119	7.3858492392403757e-05	0.28433277398215984
LOWZ	1	1	0.16	0.17000000000000001	W1_SPECTRO	4	LOWZ_North_f1_g01	LOWZ_South_f1_g01	69	1.063744897362438e-14	1954780.3711344972	0.045815622415108351	0.074725508872328109	0.61311890820825854	0.91134485631844919	0.088655143681550808	163.06116694107828	0.78252422710927005	119	-1.7169777770804846e-17	0.40257824566207917
LOWZ	1	1	0.16	0.17000000000000001	W1_SPECTRO	8	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	9.1364990571555587e-15	27052.633702320472	0.045815622415108351	0.073595849280227582	0.62252997775266217	0.99999999999999978	2.2204460492503131e-16	2.6869339037026609	0.7850256340900803	119	1.2781536799411128e-05	0.34577423318719885
LOWZ	1	1	0.16	0.17000000000000001	W1_SPECTRO	16	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	7.856351241397623e-15	3899.2081765944063	0.045815622415108351	0.068903861949206752	0.66492096551687985	0.99999999999999978	2.2204460492503131e-16	0.87852506410973252	0.83691679919226514	119	7.6253061019838925e-05	0.29732655901890814
LOWZ	1	1	0.16	0.17000000000000001	W2_IMAGING	4	LOWZ_North_f1_g01	LOWZ_South_f1_g01	69	1.0455112506813665e-14	1872348.5468871794	0.046517736826804282	0.074374176451455498	0.62545548799678752	0.92430175867346809	0.075698241326531912	206.7785866430234	0.79404282078779043	119	-1.4791368796493889e-17	0.39567765369582042
LOWZ	1	1	0.16	0.17000000000000001	W2_IMAGING	8	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	8.812089084622703e-15	28162.318514161223	0.046517736826804282	0.07272771950660871	0.63961495207583474	1	0	2.4035371032392772	0.80616697201851206	119	1.1841951718172436e-05	0.3334968161164909
LOWZ	1	1	0.16	0.17000000000000001	W2_IMAGING	16	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	7.5130124574667212e-15	3849.6964231482616	0.046517736826804282	0.067883879603465314	0.68525454199924163	1	0	0.84457053960088491	0.86490696563717562	119	7.3858492392403757e-05	0.28433277398215984
LOWZ	1	1	0.16	0.17000000000000001	W3_OFFICIAL_OBS	4	LOWZ_North_f1_g01	LOWZ_South_f1_g01	69	1.063744897362438e-14	1954780.3711344972	0.045815622415108351	0.074725508872328109	0.61311890820825854	0.91134485631844919	0.088655143681550808	163.06116694107828	0.78252422710927005	119	-1.7169777770804846e-17	0.40257824566207917
LOWZ	1	1	0.16	0.17000000000000001	W3_OFFICIAL_OBS	8	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	9.1364990571555587e-15	27052.633702320472	0.045815622415108351	0.073595849280227582	0.62252997775266217	0.99999999999999978	2.2204460492503131e-16	2.6869339037026609	0.7850256340900803	119	1.2781536799411128e-05	0.34577423318719885
LOWZ	1	1	0.16	0.17000000000000001	W3_OFFICIAL_OBS	16	LOWZ_North_f1_g01	LOWZ_South_f1_g01	119	7.856351241397623e-15	3899.2081765944063	0.045815622415108351	0.068903861949206752	0.66492096551687985	0.99999999999999978	2.2204460492503131e-16	0.87852506410973252	0.83691679919226514	119	7.6253061019838925e-05	0.29732655901890814
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W0_UNIT	4	LOWZ_North_f1_g02	LOWZ_South_f1_g02	69	2.3158933880990034e-15	569229.64796302456	0.040014959885848876	0.047877080936438207	0.83578528814179143	0.92246652220206882	0.077533477797931183	151.87944564921997	0.90046226588147638	119	-3.5262262390598178e-18	0.087645853778760233
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W0_UNIT	8	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.6735741065756789e-15	12906.74647172714	0.040014959885848876	0.049271863854863526	0.81212596307941531	0.99999999999999956	4.4408920985006262e-16	3.3974359592447088	0.8692075471543943	119	7.8394981205022914e-06	0.10118241470690449
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W0_UNIT	16	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.6042621927121951e-15	1644.1913288553135	0.040014959885848876	0.048090761724105917	0.8320716589063929	0.99999999999999956	4.4408920985006262e-16	0.95216050657049345	0.91100857544838476	119	5.9943923559072377e-05	0.098559279333392549
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W1_SPECTRO	4	LOWZ_North_f1_g02	LOWZ_South_f1_g02	69	2.1192838581933844e-15	494900.34534665727	0.039809431913837907	0.047383492354718018	0.84015402697251895	0.91964807679118254	0.080351923208817455	148.11544674819908	0.9029808416854056	119	-3.4076659352354226e-18	0.080205092386991875
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W1_SPECTRO	8	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.5521485199571232e-15	11026.669521172817	0.039809431913837907	0.049134951008606258	0.81020599586768827	1	0	3.0886549022564376	0.87072008704312509	119	8.7594008017425626e-06	0.096587017844311451
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W1_SPECTRO	16	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.4409324896739807e-15	1461.0501113656785	0.039809431913837907	0.047770237688714537	0.83335218412033718	0.99999999999999989	1.1102230246251565e-16	0.87976975047567085	0.91099963597977573	119	6.322713009731829e-05	0.092378005470019134
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W2_IMAGING	4	LOWZ_North_f1_g02	LOWZ_South_f1_g02	69	2.3158933880990034e-15	569229.64796302456	0.040014959885848876	0.047877080936438207	0.83578528814179143	0.92246652220206882	0.077533477797931183	151.87944564921997	0.90046226588147638	119	-3.5262262390598178e-18	0.087645853778760233
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W2_IMAGING	8	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.6735741065756789e-15	12906.74647172714	0.040014959885848876	0.049271863854863526	0.81212596307941531	0.99999999999999956	4.4408920985006262e-16	3.3974359592447088	0.8692075471543943	119	7.8394981205022914e-06	0.10118241470690449
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W2_IMAGING	16	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.6042621927121951e-15	1644.1913288553135	0.040014959885848876	0.048090761724105917	0.8320716589063929	0.99999999999999956	4.4408920985006262e-16	0.95216050657049345	0.91100857544838476	119	5.9943923559072377e-05	0.098559279333392549
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W3_OFFICIAL_OBS	4	LOWZ_North_f1_g02	LOWZ_South_f1_g02	69	2.1192838581933844e-15	494900.34534665727	0.039809431913837907	0.047383492354718018	0.84015402697251895	0.91964807679118254	0.080351923208817455	148.11544674819908	0.9029808416854056	119	-3.4076659352354226e-18	0.080205092386991875
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W3_OFFICIAL_OBS	8	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.5521485199571232e-15	11026.669521172817	0.039809431913837907	0.049134951008606258	0.81020599586768827	1	0	3.0886549022564376	0.87072008704312509	119	8.7594008017425626e-06	0.096587017844311451
LOWZ	1	2	0.17000000000000001	0.17999999999999999	W3_OFFICIAL_OBS	16	LOWZ_North_f1_g02	LOWZ_South_f1_g02	119	2.4409324896739807e-15	1461.0501113656785	0.039809431913837907	0.047770237688714537	0.83335218412033718	0.99999999999999989	1.1102230246251565e-16	0.87976975047567085	0.91099963597977573	119	6.322713009731829e-05	0.092378005470019134
LOWZ	1	3	0.17999999999999999	0.19	W0_UNIT	4	LOWZ_North_f1_g03	LOWZ_South_f1_g03	70	2.0077533996638298e-15	25725893.898656175	0.05369546447239764	0.046498873242831508	1.1547691530498665	0.96566220140400649	0.034337798595993507	534.96094977718053	0.90125250854345396	119	-4.8055306536762759e-18	0.075984180357797235
LOWZ	1	3	0.17999999999999999	0.19	W0_UNIT	8	LOWZ_North_f1_g03	LOWZ_South_f1_g03	119	2.1465599773236544e-15	10638.073566088255	0.05369546447239764	0.047851686693616335	1.1221227125429811	1	0	2.082644447089903	0.86616354378235771	119	7.6364735438125857e-06	0.081237367344564965
LOWZ	1	3	0.17999999999999999	0.19	W0_UNIT	16	LOWZ_North_f1_g03	LOWZ_South_f1_g03	119	1.9315720306700198e-15	1406.5550802184191	0.05369546447239764	0.045469323482732311	1.1809162828822235	0.999999999999999	9.9920072216264089e-16	0.8099308179903294	0.93125009214824073	119	5.1971706552255289e-05	0.07310106787869558
LOWZ	1	3	0.17999999999999999	0.19	W1_SPECTRO	4	LOWZ_North_f1_g03	LOWZ_South_f1_g03	70	2.0475857081408333e-15	27077516.907271177	0.052971906192300577	0.046855562029813211	1.130536139094771	0.96470045817994865	0.03529954182005135	1162.5777909151614	0.86915886216280791	119	-5.4148032039168431e-18	0.077491649010018565
LOWZ	1	3	0.17999999999999999	0.19	W1_SPECTRO	8	LOWZ_North_f1_g03	LOWZ_South_f1_g03	119	2.1818494375540731e-15	10840.925925060588	0.052971906192300577	0.048462240921612929	1.0930552360957055	1	0	2.240837004561437	0.83366475826227104	119	7.6167765347750244e-06	0.082572910201235708
LOWZ	1	3	0.17999999999999999	0.19	W1_SPECTRO	16	LOWZ_North_f1_g03	LOWZ_South_f1_g03	119	1.9742298004779954e-15	1378.7345132423118	0.052971906192300577	0.045914403683163386	1.1537099895239442	0.99999999999999889	1.1102230246251565e-15	0.8153968899690911	0.89390921309226312	119	5.4191337387273078e-05	0.074715467174591835
LOWZ	1	3	0.17999999999999999	0.19	W2_IMAGING	4	LOWZ_North_f1_g03	LOWZ_South_f1_g03	70	2.0077533996638298e-15	25725893.898656175	0.05369546447239764	0.046498873242831508	1.1547691530498665	0.96566220140400649	0.034337798595993507	534.96094977718053	0.90125250854345396	119	-4.8055306536762759e-18	0.075984180357797235
LOWZ	1	3	0.17999999999999999	0.19	W2_IMAGING	8	LOWZ_North_f1_g03	LOWZ_South_f1_g03	119	2.1465599773236544e-15	10638.073566088255	0.05369546447239764	0.047851686693616335	1.1221227125429811	1	0	2.082644447089903	0.86616354378235771	119	7.6364735438125857e-06	0.081237367344564965
