source_path	source_blob	claim_identity	claim	original_status	dependency_class	regrade_class	effective_status	correction_or_reason	rerun_priority
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S31	Shared static-source route across inequivalent full actions	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S32	Universal Xmax	WORKING / POSIT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING / POSIT	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S33	Proper-total-density narrow window	WORKING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G01	founded_phi_identity	DERIVED_ADDITIVE_LOG_DEPTH_OF_RECIPROCAL_PAIR	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_ADDITIVE_LOG_DEPTH_OF_RECIPROCAL_PAIR	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G02	founded_phi_action	DERIVED_PHI_MAPS_TO_DIAG_EXP_MINUS_PHI_EXP_PLUS_PHI	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_PHI_MAPS_TO_DIAG_EXP_MINUS_PHI_EXP_PLUS_PHI	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G03	independent_phi_atlases	CHOSE_COMPARISON_CONFIGURATION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CHOSE_COMPARISON_CONFIGURATION	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G04	strong_local_CSN	CHALLENGED_OWNER_POSTULATE_NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CHALLENGED_OWNER_POSTULATE_NOT_DERIVED	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G05	common_factor_cancellation	DERIVED_ALGEBRAIC_RATIO_INVARIANCE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_ALGEBRAIC_RATIO_INVARIANCE	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G06	c_E_and_G_obs	OBSERVED_ANCHORS_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED_ANCHORS_RETAINED	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G07	generic_metric_configuration_rank	GENERIC_F4_6_MOD_COORDINATE_PRESENTATION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	GENERIC_F4_6_MOD_COORDINATE_PRESENTATION	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G08	complete_4D_phi_extension	OPEN_SELECTION_WITH_EXACT_EXTENSION_CLASS	D6_MULTIPLE	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	OPEN_SELECTION_WITH_GENERAL_SCREEN_CONFIGURATION_CLASS	The effective open gate is selected complete extension plus direct off-block/time/global continuation; general screen availability on one stationary S3 control is now derived.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G09	S2_carrier	POSIT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	POSIT	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G10	C2_Bach_action	UNIQUE_CONDITIONAL_ONLY_IF_PRE_SCALE_STRONG_CSN_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	UNIQUE_CONDITIONAL_ONLY_IF_PRE_SCALE_STRONG_CSN_RETAINED	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G11	EH_action	CONDITIONAL_NOT_SELECTED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_NOT_SELECTED	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G12	bootstrap	WORKING_ON_SHELL_ADMISSIBILITY	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING_ON_SHELL_ADMISSIBILITY	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G13	Maxwell_like_geometry	CONDITIONAL_TORIC_F_EQUALS_dS_AND_dF_EQUALS_ZERO	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	CONDITIONAL_TORIC_F_EQUALS_dS_AND_dF_EQUALS_ZERO	The conditional toric geometry is witness-scoped; a general screen does not select U1, action, source, current or charge.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G14	Xmax	WORKING_GLOBAL_OBSERVER_PAIR_MAXIMUM_SEPARATION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING_GLOBAL_OBSERVER_PAIR_MAXIMUM_SEPARATION	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G15	static_Hopfion	SETTLED_STATIC_FINITE_BOX_CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	SETTLED_STATIC_FINITE_BOX_CONDITIONAL	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
CURRENT_SCIENTIFIC_PREMISES.tsv	ed1de6dd9025b2709ee5127166288fa07411df2e	G16	complete_native_action_source_boundary_mass	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The current premise remains independently controlled by its cited owner; no general-screen availability is promoted into foundation, carrier, action, bootstrap, Xmax, stability, or complete physics.	NONE
