candidate_id	path	git_blob	sha256	size_bytes	phi_line_count	concept_line_count	source_status	selection_basis	primary_ruling	affected	disputed_claim_or_scope	mathematical_result_effect	future_correction_action	ruling_evidence
AR0317	udt_reciprocal_angular_intertwiner_audit_2026-07-23/STATUS_LEDGER.tsv	65a192fdbf8ea7ef9ac253ed24df3345a4185d2c	1b04aa9bce00a744f5a49b15c89b6afb6b17c250a0ce87c9497589179060cbc5	806	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0318	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md	d72ec6a41da03f83e779b10b4ec205346f33f1e4	1e63d4fcc03c793e895d9771b925a9e8a295f9e573e55ded62302693c173bc21	7649	12	14	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0319	udt_reciprocal_c_metric_meaning_audit_2026-07-22/LAY_REPORT.md	f36af2665483937b6f3cff03da14910d4d3ed937	67176a801731ef5838faae5d57edf7b72370bff70310672940c7064b2d7b010a	4162	1	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0320	udt_reciprocal_c_metric_meaning_audit_2026-07-22/STATUS_LEDGER.tsv	eddd0399699b962bb7a3e1cb1095f0be3b80771b	b92f8f6bf62777e487afd2862e1b020006b2f5e383dc0e1e170298ca06086072	2166	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0321	udt_reciprocal_pair_global_module_audit_2026-07-24/AUDIT_REPORT.md	af3cf520e6027263e44491ee5296fcbce309b033	4627ad0480ca7fe55b253755efe46c9264c3fbe16a091eb8226345b67361e53f	5546	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0322	udt_reciprocal_pair_global_module_audit_2026-07-24/EXACT_DERIVATION.md	e4d54e1074e3b753f4c882d9bc7179549d887aa5	35f40bd320f3fba3c47c4a222865b637fcf33a8de5e3ab1e81ae1291d86e9ad1	8986	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0323	udt_reciprocal_pair_global_module_audit_2026-07-24/LAY_REPORT.md	14e12623952cfbec8a0d0665442b2855a0c0e5a1	e6c371394c45305fcc2c80a745c951cbe078b1bd7d966383ffa9cd1cc2d249dc	2098	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0324	udt_reciprocal_pair_global_module_audit_2026-07-24/NEXT_STEP.md	fb907176bfd58f1ee8e2f78e9b25a6f3b5e76bce	40ac212c144391f4633435b633e832a065a6a95ea6749ed6b10b33f229bc5318	1759	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0325	udt_reciprocal_pair_global_module_audit_2026-07-24/RESULTS.json	ed34bb748251c8a0020bab84eb81e68bca3d4f3e	be6e3cf0309e1506134ed6dc6a463631a54c142b433785cb0f2c297b728174c8	2414	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0326	udt_reciprocal_pair_global_module_audit_2026-07-24/STATUS_LEDGER.tsv	5f365abfdcc709a9bcddf45ff2c8135a4ec827ec	1a480d40a5f092e75023bee1b9d3d3f586cc8cf6523fa8cf57d15553c60e1f2a	2069	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0327	udt_reciprocal_plane_projector_audit_2026-07-21/AUDIT_REPORT.md	644ebb36b112b43eeaf8241dcd2219aee5afb1e9	8833d53428a9e23b4e6f50df81d20ff1b99a35c28612b780a6c1da649d361295	7771	8	8	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0328	udt_reciprocal_plane_projector_audit_2026-07-21/STATUS_LEDGER.tsv	f7ffb1a821aa7bd3fac467999301a2265110ed57	755c5f92664bd044056b9bb5809d7886e7b2374d70c4371ab9c190d8906b671a	3237	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0329	udt_reciprocal_seam_descent_audit_2026-07-23/AUDIT_REPORT.md	9a10538af3c89ee74a01a86e2a07f619efb82e20	43ac1ef41a2e99e156078ff4de460ff2e1f233fd4da8bb52a7692cad99e45d63	7903	26	26	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0330	udt_reciprocal_seam_descent_audit_2026-07-23/LAY_REPORT.md	db66a9a2e49960f5b249d1b58f09ba297a3638dc	4eca1fe01b9f12d4458253cb32f48f1c59b565fbeeae6ef83c8b11da1eeb49c4	1485	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0331	udt_reciprocal_seam_descent_audit_2026-07-23/RESULT.json	940bbac583c495128fd0c8d6f470f3bcf47e37e5	01359c380e9df252701a6c9f84fb316d5032d6cd50d3c92966186c048d910c68	1406	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0332	udt_reciprocal_seam_descent_audit_2026-07-23/STATUS_LEDGER.tsv	a35b02857575cc641a6206bbfc811b0377930e73	524a2ca06dd7acbe5fd32abf5701564bdfdc8415ee8b300b5fb1aa901e59b1f8	685	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0333	udt_reciprocal_subbundle_ownership_audit_2026-07-22/AUDIT_REPORT.md	fec5485938c6ffdf64c98241a66f6f3452d5a572	f8c2b7fb5b1073d685dc5032b0a6c29bfc2b755b6cb7008e4b46eb5da655442a	9671	16	17	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0334	udt_reciprocal_subbundle_ownership_audit_2026-07-22/LAY_REPORT.md	6cdfbb42071c07bca64616f833c9dec24c1c7a94	e79893a38712f7de01dacd6c9af03b6d5210514b6f6ed63db52c154cbfa5b1c0	3449	3	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0335	udt_reciprocal_subbundle_ownership_audit_2026-07-22/STATUS_LEDGER.tsv	5af6c599249b91c02e358a575fa53ed9b926d118	401cb962450eb6ea1d3e6254e2b7d1cfc4e5eda1f4d9255bd5834043237464d4	3008	4	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0336	udt_reciprocal_transport_naturality_selector_audit_2026-07-23/AUDIT_REPORT.md	44bc35d499cd7c06314b8dfc260943f1029a1fac	10f2f83f0dc2e12d5ac9e80c7ce9ea747d5adebc4c2c354b680b9db0b61165bf	5638	21	21	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0337	udt_reciprocal_transport_naturality_selector_audit_2026-07-23/NEXT_STEP.md	8444bf7812ccd302d52be0f281ee6d9eea48f7aa	6fd46c6fb99253ec6b968d2394e04b173208e52282ddbdc869dac5321b6b62a2	1315	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0338	udt_reciprocal_transport_naturality_selector_audit_2026-07-23/STATUS_LEDGER.tsv	6d2301a097021534fef82cb36a8c9cb7846f987c	5e7be5c25862c2ca8942d10129b2c26fd3c3025f17c44a18078c92c2c44d3dd3	3087	10	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0339	udt_reciprocity_regime_angular_center_audit_2026-07-22/AUDIT_REPORT.md	f5bc0a6675a0ada55cbfc512bd727894a3c64659	37ee959ad8a38283b8ba3d1a625de07cb7ce52ff11b06ac87629f8065169a3b9	8518	17	17	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0340	udt_reciprocity_regime_angular_center_audit_2026-07-22/LAY_REPORT.md	b38abef2c2edfa6e315a44bb580690a091e529c4	840407883930a73722e2362919eb36bb43ce02f174b92e5b5bd6731e8ea72da6	4206	13	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0341	udt_reciprocity_regime_angular_center_audit_2026-07-22/STATUS_LEDGER.tsv	06d9088b5106df4e3f38e3cacf136b074eccd38b	4d87b0167752806013f6f3b1a26161e0f7f3b10eedc4366356132267fc423695	2303	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0342	udt_registered_branch_distance_profile_compatibility_audit_2026-07-24/AUDIT_REPORT.md	5ff24b1b8463416301f39a12861f45a78bd3d7a5	c82f3888b0783b18f69ff934e1521d433b98c5b2c9a10b953ee5e1cbfeab0d2b	3721	10	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0343	udt_registered_branch_distance_profile_compatibility_audit_2026-07-24/EXACT_DERIVATION.md	ca275d49d660fd94f71b0e61b1888602d3d97c3d	f30a6fafa8e4b4d96ecebff4b36cd6616e2f42aa1e9db5c44d840ad70d219763	3903	19	22	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0344	udt_registered_branch_distance_profile_compatibility_audit_2026-07-24/LAY_REPORT.md	7a278c9d534e6d57b03d0ad98123a275b2523d71	53d970dffaf9fc21bc3e6f735c69052e6795ace75fb7d73eb8990960d7528244	1651	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0345	udt_registered_branch_distance_profile_compatibility_audit_2026-07-24/NEXT_STEP.md	018a3ba86f3d603269726783a7c3be19bb4fd12b	1fb5af21fe1fa83e1d47e8b23de614b482c4dce8dc331c24e10a4b05cd0f5aea	1381	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0346	udt_registered_branch_distance_profile_compatibility_audit_2026-07-24/STATUS_LEDGER.tsv	67bf8d4f253ef635246dea0e326d882dd95777ef	a944f0e3abcbbb9e80722d9f5af8649694afa3b520ebd84713f3749730e4b659	1132	1	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0347	udt_relational_pair_depth_realization_audit_2026-07-24/AUDIT_REPORT.md	371c7757974e62267abbfbc6b93455a8723b806a	de149d583e63dfd3977a477b4147e24c5bb388421a54cb8e66ff758436a35e5f	5663	3	11	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0348	udt_relational_pair_depth_realization_audit_2026-07-24/EXACT_DERIVATION.md	dad4df25d139237c1be7daab1aa38fa1ea7b67a3	9c029c9cce3f9199e9ab97c01f599eeec50d3561e374f54c691b96a410367065	10179	10	24	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0349	udt_relational_pair_depth_realization_audit_2026-07-24/LAY_REPORT.md	e32417a8d5e7aeb3c8c10635f29d9185ef112b7a	98fbaeef9018065e902c178d1fc8db9401c7834107350634869041c45d74b161	2766	1	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0350	udt_relational_pair_depth_realization_audit_2026-07-24/NEXT_STEP.md	58c813736e06d7292a170a296d342581b2b319b5	0825c2846e2cdc7ff4b28bfa1a96fc82984df441badf77d23d876620edb67be7	1309	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0351	udt_relational_pair_depth_realization_audit_2026-07-24/STATUS_LEDGER.tsv	94362402b9161867287445c1877f56cc87a9c7c7	b4e60868e8940abf7804ac5b789775d93355af5c8a71c32e37bab47c98ea559f	1428	1	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0352	udt_relative_angular_area_shape_selector_audit_2026-07-23/AUDIT_REPORT.md	8ba544ed469db964f448a1e00cd193dc7c5a10c0	ad142150e340fe43b300f9ea1ec6547232007a9bebff9e6e7bf9aa77f6a0b004	8717	4	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0353	udt_relative_angular_area_shape_selector_audit_2026-07-23/LAY_REPORT.md	7081172b356c3c411eea228de8ee17f95b9ea73d	d7ad2645b0e5a724c032afb0146581a90866cf75cf1a9d35a2285c6854722cf4	1990	0	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0354	udt_relative_angular_area_shape_selector_audit_2026-07-23/RESULT.json	58356c5cd96d8bb986c346b7224bf41c3bdf6e70	e552ff50bb9a3d8b8ef0194bc5b3d5d29bd0af4704d3bd156a39a5f65bfb3dd2	1282	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0355	udt_relative_angular_area_shape_selector_audit_2026-07-23/STATUS_LEDGER.tsv	d9899fcf4fa5ae96886383d1647d16f4dda03993	607ac3f4c9a34dacbcaf8b26d4cb47c0a72e78119e6971ee7ba570e22cef916b	574	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0356	udt_structural_ensemble_metric_atlas_2026-07-21/AUDIT_REPORT.md	cf7ef6cce9d22411f6d541729f0ad55c0436462e	cd8195dbfe93f7cfd5db31b96376de83a99c69e2e54de78e0d0440d47bd048e9	10155	13	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0357	udt_structural_ensemble_metric_atlas_2026-07-21/LAY_REPORT.md	64989c9abd53c96c949f41bea9fa1f33fe4ab89e	52fde2688d326c930c41806431877b3ed7a5fdddefcbfb3143a932010da0d417	2107	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0358	udt_temporal_soldering_atlas_2026-07-22/AUDIT_REPORT.md	9bcc954baa5481fc1759c5f65ec130f08c0c4238	85a568a215161e2f827ae5014dcf5a7d40f98c2697ea00a93ecff25171a16f3e	9759	23	23	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0359	udt_temporal_soldering_atlas_2026-07-22/STATUS_LEDGER.tsv	3495985e3be90756575016171ef20b5aea511bbd	3f2e80a40f7f093f1e839eea555f17e6680336636e5c92a0671fc6319f439ef5	3657	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0360	udt_three_reciprocity_delta_k_audit_2026-07-23/AUDIT_REPORT.md	1a08a06ccd4766c57d5ff41f038e5f5c92229a76	a7e00f3cdc5b7ee3e26afdd0426ca27b5b663f0b5477977650f9a995f04fa214	7230	7	9	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0361	udt_three_reciprocity_delta_k_audit_2026-07-23/LAY_REPORT.md	018a6fe5e652ad9f222a447a528a06d138a85c76	7f06eb69cfb64315a255418ad0793dbea8ca37f7767fcdfc567fa9d899f0d4e4	1443	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0362	udt_three_reciprocity_delta_k_audit_2026-07-23/RESULT.json	b023bbfe2b561728cff99ced7ccb9c9611d5eaf8	061bd6196a66ebef7bfb41a002959c13f4f24dfdfaebcd956a827b8a4f149d39	2046	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0363	udt_three_reciprocity_delta_k_audit_2026-07-23/STATUS_LEDGER.tsv	4f5be40e46f6cd97dde29d7e31296d67c527dab2	c5ebf176249ff0fc0de5a5e9f02bd80fd563febf0948d2ecd1f1c7cb43f9505a	1178	1	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0364	udt_time_live_characteristic_flux_audit_2026-07-21/AUDIT_REPORT.md	ebdd13d6949e0b066cf116f951c418611c2785ad	6949cfd631e13efe472713c887a586278f312d3798c0f60ea7218ff667761550	8882	12	12	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0365	udt_time_live_characteristic_flux_audit_2026-07-21/LAY_REPORT.md	97a396ce2f050c30a88b5aac0b20cb8508445068	015a6fb6df707376586284df1c1b05ed5a6d118047eab88549f6def6506fe73e	2098	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0366	udt_time_live_characteristic_flux_audit_2026-07-21/STATUS_LEDGER.tsv	2bbdc0438839b5403e3a167843fb46bb50a3f798	86d6055b0cb04c6fe3e6ad7976b9fe73e95b77673c2ff2006f1c617470caea3e	1795	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0367	udt_timelive_spherical_areal_polarization_audit_2026-07-22/AUDIT_REPORT.md	45be0157f4f6862daaa9e8d231219400d9d57905	5775e093e0260ed7f6eeb5e75541149a7fdc99241554ef76dd11baec53b9ed8e	7105	8	8	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0368	udt_timelive_spherical_areal_polarization_audit_2026-07-22/LAY_REPORT.md	aea4cf05c7745dc1bf980e2b7fbfa76755e54b8a	6cdcde6142c598129380262fd692d55ad1f12f2732298147b960a09a029d5a79	3147	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
