current_path	artifact_type	first_commit_date	last_commit_date	physics_status_source	frozen_manifest_status	runtime_import_test_dependencies	primary_owner	secondary_consumers	ownership_evidence	current_frontier_target
n4rev_response_TURNKEY.py	PYTHON	2026-07-10	2026-07-10	DEPENDENCY_STATUS_SOURCE:H4_N4rev_sign_certification_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[1]=scratchpad/run_n4rev_real.py	PARTICLE_MASS	NONE	DEPENDENCY_CONSUMER_COHERENCE+CONTENT_OR_COMMIT_PROVENANCE	NO
n5d_conditioning_diag.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[2]=n5d_conditioning_diag2.py;n5d_conditioning_diag3.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_conditioning_diag2.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_conditioning_diag3.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_embedding_audit.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_fix1_beforeafter.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_frame_factor_cas.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:HANDOFF_ARCHIVE.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_pilot.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:HANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;n5d_pilot_stage1_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[10]=n5d_conditioning_diag.py;n5d_conditioning_diag2.py;n5d_conditioning_diag3.py;n5d_embedding_audit.py;n5d_fix1_beforeafter.py;n5d_pilot_fix3.py;n5d_pullback_audit.py;n5d_shear_forcing_audit.py;n5d_shear_forcing_audit2.py;tests/test_n5d_pullback.py|TEST[1]=tests/test_n5d_pullback.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_pilot_SDir.json	JSON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_pilot_stage1_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_pilot_SJC2.json	JSON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_pilot_stage1_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_pilot_fix3.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[1]=n5d_shear_forcing_audit.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_pilot_report.txt	TEXT	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_pilot_stage1_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_pilot_smoke.json	JSON	2026-07-08	2026-07-08	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_pilot_stage1_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_pilot_stage1_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_pullback_audit.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_shear.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:H4_N1_offround_transverse_equation_results.md;HANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;n5d_stage2_collapse_audit_results.md;n5d_stage2_corelaxed_matter_DESIGN.md;native_field_equations_constrained_two_player_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[2]=cell_solver_f2d.py;tests/test_n5d_offround.py|TEST[1]=tests/test_n5d_offround.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_shear_forcing_audit.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_shear_forcing_audit2.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage1_conditioning_diagnosis.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage1_conditioning_diagnosis.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_Lselection_audit_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_Lselection_audit_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_MS_boundary_selector_audit_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_MS_boundary_selector_audit_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_classB_diagnostic.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:archive/LIVE_stage2_static_arc_2026-07-06.md;n5d_stage2_classB_diagnostic_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_classB_diagnostic_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_classB_diagnostic_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_collapse_audit.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage2_collapse_audit_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_collapse_audit_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_collapse_audit_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_collapse_reconcile.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage2_collapse_audit_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_corelaxed_matter_DESIGN.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_corelaxed_matter_DESIGN.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_gauge_audit.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:archive/LIVE_stage2_static_arc_2026-07-06.md;n5d_stage2_gauge_audit_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_gauge_audit_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_gauge_audit_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_pilot_preflight.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage2_pilot_preflight_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_pilot_preflight_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_pilot_preflight_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_sdir_pilot.json	JSON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage2_sdir_pilot_results.md	R0_FROZEN_EVIDENCE	FILE_PATH[1]=n5d_stage2_sdir_pilot.py	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2_sdir_pilot.py	PYTHON	2026-07-06	2026-07-06	DEPENDENCY_STATUS_SOURCE:n5d_stage2_sdir_pilot_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2_sdir_pilot_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2_sdir_pilot_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2a_cas_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2a_cas_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
n5d_stage2b_gate05_report.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2b_gate05_report.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n5d_stage2b_gate0_report.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:n5d_stage2b_gate0_report.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
n_derivation_results.md	MARKDOWN	2026-06-11	2026-06-11	SELF_STATUS_BANNER:n_derivation_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
native_dilation_weight_derivation_results.md	MARKDOWN	2026-06-21	2026-07-06	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md:100	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	LEGACY_FROZEN	FOUNDATIONS;MACRO;NATIVE_ACTION	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
native_field_equations_constrained_two_player_results.md	MARKDOWN	2026-07-01	2026-07-01	SELF_STATUS_BANNER:native_field_equations_constrained_two_player_results.md	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	LEGACY_FROZEN	MACRO;NATIVE_ACTION;PARTICLE_MASS	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
native_geometric_action_results.md	MARKDOWN	2026-07-01	2026-07-01	native_action_final_adjudication_2026-07-18/PROVENANCE_FIREWALL.tsv:9	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES;MANIFEST_EDGE_TARGET	MANIFEST[5]=UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2026-07-18.txt;UDT_NATIVE_ACTION_STAGE2_A1_A6_SHA256SUMS_2026-07-18.txt;native_action_arm_c_2026-07-18/ARM_C_RETURN/RECEIVED_ARM_C_INPUT_SHA256SUMS.txt;native_action_stage2_2026-07-18/arm_A/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt;native_action_stage2_2026-07-18/arm_B/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt	NATIVE_ACTION	PARTICLE_MASS	FINAL_NATIVE_ACTION_FIREWALL+CONTENT_FAMILY	NO
native_hopfion_route_MAP.md	MARKDOWN	2026-07-05	2026-07-05	SELF_STATUS_BANNER:native_hopfion_route_MAP.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	POST_JULY_ACTIVITY+CONTENT_AVAILABLE+CONTENT_SEMANTICS	NO
native_readout_map_depth_size_results.md	MARKDOWN	2026-07-06	2026-07-06	NEGATIVES_REGISTRY.md:2160,2214	R0_FROZEN_EVIDENCE	NONE	NATIVE_ACTION	NONE	FINAL_NATIVE_ACTION_FIREWALL+CONTENT_FAMILY	NO
native_readout_map_selector_audit_results.md	MARKDOWN	2026-07-06	2026-07-06	SELF_STATUS_BANNER:native_readout_map_selector_audit_results.md	R0_FROZEN_EVIDENCE	NONE	NATIVE_ACTION	NONE	FINAL_NATIVE_ACTION_FIREWALL+CONTENT_FAMILY	NO
native_stabilizer_results.md	MARKDOWN	2026-06-14	2026-07-06	CANON.md:184;NEGATIVES_REGISTRY.md:2034	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	LEGACY_FROZEN	NONE	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
native_stabilizer_verifier_results.md	MARKDOWN	2026-06-14	2026-07-06	SELF_STATUS_BANNER:native_stabilizer_verifier_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
negative_phi_native_geometry.md	MARKDOWN	2026-06-10	2026-06-10	SELF_STATUS_BANNER:negative_phi_native_geometry.md	NOT_FROZEN_OR_MANIFEST	NONE	CROSS_LANE_SHARED	NONE	R1B_ACTIVE_CROSS_ERA+MULTI_LANE_PROVENANCE	NO
negatives_premise_sweep_2026-07-03.md	MARKDOWN	2026-07-03	2026-07-03	NEGATIVES_REGISTRY.md:104	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
noNull_F_catchproof.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_control_N128.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_control_N192.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_control_N256.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_dirs.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[1]=noNull_behavioral_F.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_endpoint_hashes.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[1]=verify_noNull_behavioral_F.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_fine_N192.json	JSON	2026-07-17	2026-07-17	DEPENDENCY_STATUS_SOURCE:UDT_F_POSTRETURN_AUDIT_AND_CODEX_TRANSITION_DISPATCH.md	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_fine_N256.json	JSON	2026-07-17	2026-07-17	DEPENDENCY_STATUS_SOURCE:UDT_F_POSTRETURN_AUDIT_AND_CODEX_TRANSITION_DISPATCH.md	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_gate.json	JSON	2026-07-17	2026-07-17	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[2]=noNull_behavioral_F.py;verify_noNull_behavioral_F.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_ladder_N128.json	JSON	2026-07-17	2026-07-17	DEPENDENCY_STATUS_SOURCE:UDT_F_POSTRETURN_AUDIT_AND_CODEX_TRANSITION_DISPATCH.md	R0_FROZEN_EVIDENCE	NONE	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_F_postreturn_audit.json	JSON	2026-07-17	2026-07-17	INDEX.md:37	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_F_verify.json	JSON	2026-07-17	2026-07-17	DEPENDENCY_STATUS_SOURCE:UDT_F_POSTRETURN_AUDIT_AND_CODEX_TRANSITION_DISPATCH.md	R0_FROZEN_EVIDENCE	FILE_PATH[1]=verify_noNull_behavioral_F.py	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_artifact_manifest.py	PYTHON	2026-07-14	2026-07-16	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE;ROOT_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_behavioral_F.py	PYTHON	2026-07-17	2026-07-17	INDEX.md:36	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_behavioral_F_results.md	MARKDOWN	2026-07-17	2026-07-17	LIVE.md:10,84;HANDOFF.md:57;INDEX.md:37	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_boundary_virial.py	PYTHON	2026-07-16	2026-07-16	INDEX.md:13	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_boundary_virial_ALL.json	JSON	2026-07-16	2026-07-16	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[2]=noNull_boundary_virial.py;verify_noNull_boundary_virial.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_boundary_virial_results.md	MARKDOWN	2026-07-16	2026-07-16	LIVE.md:10,68;HANDOFF.md:64;INDEX.md:7	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_boundary_virial_verify.json	JSON	2026-07-16	2026-07-16	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[1]=verify_noNull_boundary_virial.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_boxscout_build.json	JSON	2026-07-16	2026-07-16	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[2]=noNull_boxscout_build.py;verify_noNull_boundary_virial.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_boxscout_build.py	PYTHON	2026-07-16	2026-07-16	INDEX.md:40	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_boxscout_observables.json	JSON	2026-07-16	2026-07-16	LIVE.md:76	NOT_FROZEN_OR_MANIFEST	FILE_PATH[1]=verify_noNull_boundary_virial.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_curvature_check.py	PYTHON	2026-07-11	2026-07-11	DEPENDENCY_STATUS_SOURCE:archive/LIVE_h3_stability_layers_2026-07-11_12.md;stability_branch_follow_256_DECISION.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_curvature_check_out.json	JSON	2026-07-11	2026-07-11	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[1]=noNull_curvature_check.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_downsample.py	PYTHON	2026-07-12	2026-07-12	DEPENDENCY_STATUS_SOURCE:HANDOFF_ARCHIVE.md;archive/LIVE_h3_stability_layers_2026-07-11_12.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_energy.py	PYTHON	2026-07-11	2026-07-16	LIVE.md:99;INDEX.md:10;native_action_final_adjudication_2026-07-18/PROVENANCE_FIREWALL.tsv:12	REFERENCED_BY_SIX_FROZEN_PACKAGES;MANIFEST_EDGE_TARGET	MANIFEST[5]=UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2026-07-18.txt;UDT_NATIVE_ACTION_STAGE2_A1_A6_SHA256SUMS_2026-07-18.txt;native_action_arm_c_2026-07-18/ARM_C_RETURN/RECEIVED_ARM_C_INPUT_SHA256SUMS.txt;native_action_stage2_2026-07-18/arm_A/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt;native_action_stage2_2026-07-18/arm_B/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt|PYTHON_IMPORT[21]=noNull_behavioral_F.py;noNull_boundary_virial.py;noNull_boxscout_build.py;noNull_curvature_check.py;noNull_evidence_seal.py;noNull_hess_refine.py;noNull_hess_residual_diag.py;noNull_phaseG_mass.py;noNull_precond.py;noNull_residual_decomp.py;noNull_residual_modes.py;noNull_resolve.py;noNull_schur_inertia.py;noNull_schur_verify.py;verifier_evidence_2026-07-14/verify_audit.py;verifier_evidence_2026-07-14/verify_eps_seeds.py;verifier_evidence_2026-07-14/verify_hunt.py;verifier_evidence_2026-07-14/verify_rr.py;verify_noNull_behavioral_F.py;verify_noNull_boundary_virial.py;verify_noNull_phaseG_mass.py	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
noNull_evidence_checker.py	PYTHON	2026-07-14	2026-07-16	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_evidence_checker_output.txt	TEXT	2026-07-14	2026-07-16	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[1]=noNull_evidence_checker.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
noNull_evidence_seal.py	PYTHON	2026-07-14	2026-07-16	DEPENDENCY_STATUS_SOURCE:verifier_evidence_2026-07-14/perturbation_bound_algebra_note.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
