profile_id	shape_id	amplitude	behavior_class	q_of_s	q_at_4_exact	h_H_original_exact	archetype_id	u_H_condition	b_H_condition	h_H_condition	classification	constructive_witness	seam_detail	frozen_cell_preserved	physical_status
G75_AM_S29_E20	S29	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/15 + 4*s/15 + 2/15	-46/15	-184/15	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E20	S29	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/15 + 4*s/15 + 2/15	-46/15	-184/15	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E50	S29	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-2*s**2/3 + 2*s/3 + 1/3	-23/3	-92/3	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E50	S29	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-2*s**2/3 + 2*s/3 + 1/3	-23/3	-92/3	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E50	S29	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-2*s**2/3 + 2*s/3 + 1/3	-23/3	-92/3	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E50	S29	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-2*s**2/3 + 2*s/3 + 1/3	-23/3	-92/3	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E50	S29	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-2*s**2/3 + 2*s/3 + 1/3	-23/3	-92/3	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E100	S29	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/3 + 4*s/3 + 2/3	-46/3	-184/3	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E100	S29	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/3 + 4*s/3 + 2/3	-46/3	-184/3	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E100	S29	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/3 + 4*s/3 + 2/3	-46/3	-184/3	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E100	S29	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/3 + 4*s/3 + 2/3	-46/3	-184/3	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S29_E100	S29	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/3 + 4*s/3 + 2/3	-46/3	-184/3	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E05	S30	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/40 + s/20 + 1/40	-7/40	-7/10	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E05	S30	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/40 + s/20 + 1/40	-7/40	-7/10	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E05	S30	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/40 + s/20 + 1/40	-7/40	-7/10	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E05	S30	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/40 + s/20 + 1/40	-7/40	-7/10	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E05	S30	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/40 + s/20 + 1/40	-7/40	-7/10	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E20	S30	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/10 + s/5 + 1/10	-7/10	-14/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E20	S30	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/10 + s/5 + 1/10	-7/10	-14/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E20	S30	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/10 + s/5 + 1/10	-7/10	-14/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E20	S30	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/10 + s/5 + 1/10	-7/10	-14/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E20	S30	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/10 + s/5 + 1/10	-7/10	-14/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E50	S30	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/4 + s/2 + 1/4	-7/4	-7	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E50	S30	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/4 + s/2 + 1/4	-7/4	-7	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E50	S30	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/4 + s/2 + 1/4	-7/4	-7	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E50	S30	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/4 + s/2 + 1/4	-7/4	-7	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E50	S30	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/4 + s/2 + 1/4	-7/4	-7	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E100	S30	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/2 + s + 1/2	-7/2	-14	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E100	S30	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/2 + s + 1/2	-7/2	-14	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E100	S30	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/2 + s + 1/2	-7/2	-14	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E100	S30	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/2 + s + 1/2	-7/2	-14	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S30_E100	S30	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-s**2/2 + s + 1/2	-7/2	-14	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E05	S31	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/30 + 1/60	3/20	3/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E05	S31	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/30 + 1/60	3/20	3/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E05	S31	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/30 + 1/60	3/20	3/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E05	S31	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/30 + 1/60	3/20	3/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E05	S31	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/30 + 1/60	3/20	3/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E20	S31	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/15 + 1/15	3/5	12/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E20	S31	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/15 + 1/15	3/5	12/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E20	S31	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/15 + 1/15	3/5	12/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E20	S31	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/15 + 1/15	3/5	12/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E20	S31	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/15 + 1/15	3/5	12/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E50	S31	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/3 + 1/6	3/2	6	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E50	S31	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/3 + 1/6	3/2	6	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E50	S31	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/3 + 1/6	3/2	6	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E50	S31	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/3 + 1/6	3/2	6	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E50	S31	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s/3 + 1/6	3/2	6	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E100	S31	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/3 + 1/3	3	12	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E100	S31	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/3 + 1/3	3	12	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E100	S31	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/3 + 1/3	3	12	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E100	S31	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/3 + 1/3	3	12	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S31_E100	S31	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s/3 + 1/3	3	12	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E05	S32	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/80 + s/40 + 1/80	5/16	5/4	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E05	S32	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/80 + s/40 + 1/80	5/16	5/4	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E05	S32	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/80 + s/40 + 1/80	5/16	5/4	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E05	S32	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/80 + s/40 + 1/80	5/16	5/4	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E05	S32	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/80 + s/40 + 1/80	5/16	5/4	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E20	S32	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/20 + s/10 + 1/20	5/4	5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E20	S32	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/20 + s/10 + 1/20	5/4	5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E20	S32	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/20 + s/10 + 1/20	5/4	5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E20	S32	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/20 + s/10 + 1/20	5/4	5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S32_E20	S32	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/20 + s/10 + 1/20	5/4	5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
