object_occurrence_id	object_kind	source_id	source_path	source_row_number	source_row_label	source_row_sha256	classification	domain_chart_cover	complete_coframe_metric	overlap_transition_maps	finite_cell_completion_data	regularity_nondegeneracy	causal_interface_rules	topology_global_descent	construction_sufficiency	provenance	P03B_gate	ruling
S022:R0006	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	6	FC06_NONPRIMITIVE_CAP	3dca0d24b173855ed571bc01e3e99c04bd339e1e99751075d49b29e9a11d4bcd	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0007	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	7	FC07_PERIODIC_TORUS_BUNDLE	9895505757e40e594c5a5b5b6231f60b7f820c08211d89e28380be225e7dda9d	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0008	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	8	FC08_MIRROR_DOUBLE	602c58c4a63517a0cc43ade1ac01dbf652a9d419ef1e1adc2452391b8c246ec7	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0009	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	9	FC09_NONORIENTABLE_GLUE	0be286aac33e7916d2a9887df2cefa2568107dedeac525f123a84c6001b37b57	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0010	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	10	FC10_STRATIFIED_PROJECTOR	3eda575c1882251ac7d0e9aa79aba4ae17f0607c15711aeca7112032c56fbfb4	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0011	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	11	FC11_NONINTEGRABLE_DISTRIBUTION	9d0a37254dca230f05fc07e373bc5afd96ec5fde453afbf0c23ebee482dd9c3a	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0012	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	12	FC12_RECIPROCAL_TORIC_DIAGONAL	3218d0b7dfe8fa5c9a941212e5a237fd8dce88517cedd523b0d5a9c3596f14ce	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0013	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	13	FC07::M_IDENTITY	985d1cec01a773028b68d806cb5e4aebed8e9ad5c6d1bccfa0eb7e543b033198	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0014	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	14	FC07::M_MINUS_IDENTITY	ec2f64a6cd46999dbcfe79c09254a021204834e1a2e770e21a5b16947186a272	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0015	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	15	FC07::M_ORDER4_ROTATION	e25ef8fd2b3163fe1453297aae4971d38b2ded215176d68b00aa39cc5ff1214a	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0016	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	16	FC07::M_ORDER6_ELLIPTIC	549fdfae2c8ac698707bd53a1e3296bdb625121d88ca85c415bc6e0b1f1747b9	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0017	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	17	FC07::M_PARABOLIC	376bfdee48618cccff9d36f4170daac620a227df5baf35014b6b20e94e1f9ecf	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0018	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	18	FC07::M_HYPERBOLIC	8f1edac75d3bc28fe5e32767f1523a09990f0141c821ac61aacfc7a379375977	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0019	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	19	FC07::M_EXCHANGE	c4223f01e0eb4d15e88098e40da21285b5110ce74765c7e372a585bf0f24f270	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S022:R0020	BUNDLE_HOLONOMY_OBLIGATION	S022	udt_global_metric_assembly_atlas_2026-07-22/BUNDLE_HOLONOMY_ATLAS.tsv	20	FC07::M_ORIENTATION_REVERSING_GLIDE	812fa08de75287d1b2143dbf41934e5500af666ee9e2a52d59e96e40966904ba	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S023:R0001	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	1	M_IDENTITY	0c5116eca9fe460cb343cec9744d386cec125afa18111c2a5b483b1afaa98822	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0002	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	2	M_MINUS_IDENTITY	33d29b3b3097f01c3a72930225ff71bb16f5281e9c913ad30e42d3a0b585349a	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0003	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	3	M_ORDER4_ROTATION	a6d7758798ea0ff587a8071391f47ffcc36ff5705384e8fba8a62c5c595530c1	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0004	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	4	M_ORDER6_ELLIPTIC	54065179a5b9275089ec56342bcc101d6183b034971fa00b03bd11a8aaef73fb	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0005	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	5	M_PARABOLIC	bf8f8cc22bd8dad1b4eb58352fc75ecfad9122b672f09d2d6d85ccac4beab12b	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0006	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	6	M_HYPERBOLIC	b04a86cfcd003b92fdd787d592c8b456c9965f0d6ef4196b3a5b327de9c4f628	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0007	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	7	M_EXCHANGE	076cb52f3d03294aa274ff11218b97821e9035e78958a3790fe226be3ebdf64a	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S023:R0008	TORUS_MONODROMY_CASE	S023	udt_global_metric_assembly_atlas_2026-07-22/TORUS_MONODROMY_REGISTRY.tsv	8	M_ORIENTATION_REVERSING_GLIDE	c391e44dfe49402183b67229972ec518c6a0c7b6a62fc47fed7c925b949fb4df	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	MONODROMY_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_REGISTERED_GL2Z_MONODROMY	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact monodromy data, not a descended complete metric.
S026:R0001	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	1	FC01_BOUNDARY_BOUNDARY	8f0a008aae010f0cf445864af3975e259913029ab705da6c65970924fb4b8a72	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0002	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	2	FC02_ONE_CAP_BOUNDARY	b5203876ed22fd20a5a4615a5e20997e2337eca4e1fee6b6106a7929022111d0	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0003	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	3	FC03_TWO_CAP_P0	e300595e783e25b9405285f7641d1c12e6240e11d10991afb9ee4205922faf7a	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0004	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	4	FC04_TWO_CAP_P1	23dc066e989f6267fa03183e92b8a8f38b654233ce44b3ca43896c905fa9dfa4	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0005	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	5	FC05_TWO_CAP_P_GT1	fe820964f5a790c745360e0080c447a481a7e71f4e019b747ccf882ab1735b16	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0006	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	6	FC06_NONPRIMITIVE_CAP	b7f03f32809a70f78bde8fdc74f1777a26718f08fb4236c21a75cfc7d403c82d	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0007	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	7	FC07_PERIODIC_TORUS_BUNDLE	65e524d42dbfc77297ca72b5e4733f6328403616a6cfad4829871a80bc0600e1	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0008	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	8	FC08_MIRROR_DOUBLE	1b7cc927b3461cd4c854a06c10b70a8940b63527c422de70f7c060f7bcbf4494	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0009	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	9	FC09_NONORIENTABLE_GLUE	c66014daf68accba8ab1b42152156fbb13bceef0c93b6b4ceca364392a6d82da	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S026:R0010	CARTAN_COMPLETION_CASE	S026	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	10	FC10_STRATIFIED_PROJECTOR	fb5ea7e60f771ef7c50c9e231d594c25425b9073c9b1e13c55b94cae54b5dab4	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
