configuration_id	design_id	design_kind	direction_id	radius	halton_index	bank	point_id	configuration_sha256	metric_jet_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	dphi_class	geometry_class	numeric_uncertain	retained	physical_merit
V018_B1_P5	V018	INTERIOR	-	-	18	B1	P5	4eea13402e0fe1a9447dfbae6280aa3bb5bee80d2a78c181975db25d9baec72c	1ad5cc807f3541c5f97ac174fbb66f93094d740c9ff23fee5c55372ce128de52	-0.4375	-0.8518518518518519	0.44000000000000017	0.22448979591836737	0.28925619834710736	-0.21893491124260356	-0.8754325259515571	0.894736842105263	0.5652173913043477	0.24137931034482762	0.16129032258064502	-1.4230749867317716	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.04063371184441583	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1115238331867165	0.0960070595379216	0.08459539447297287	2.0816681711721685e-17	0.017405686593258998	-0.01006929046571201	-0.044330297472811364	0.10253181600039021	0.11432748538011693	0.14434983405160942	0.1304908991019005	0.09941520467836257	0.04942013803730991	0.0773187471636651	1	2	1	0.1360830347112711	0.12259531893521068	0.004554958183990439	0.0006107861163083769	0.01668906810035841	0.01668906810035841	0.016241039426523284	0.016129032258064502	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V018_B2_P2	V018	INTERIOR	-	-	18	B2	P2	228aead33b923fbc4d4b56cfb33ac2ccd9b66287856b556b29ca7ec793ec6dba	7dd52901c0f260f4bdc0ac60e26fa8619ef4ffde378da37012d3cec8df7bcdac	-0.4375	-0.8518518518518519	0.44000000000000017	0.22448979591836737	0.28925619834710736	-0.21893491124260356	-0.8754325259515571	0.894736842105263	0.5652173913043477	0.24137931034482762	0.16129032258064502	-1.4517917457655587	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.11212570999221999	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07592678947059966	0.08029642467918471	0.06313087426298784	1.7236012486683184e-17	0.004476800333037686	-0.04836038912293111	-0.053123264841920106	0.07592678947059966	0.13392648287385125	0.130741679024551	0.12391395154553046	0.10668465425385841	0.02793398484185345	-0.007124774869009481	1	2	1	0.10115081865949234	0.0826179937311046	0.24720607388714147	0.0007277394678334328	0.024961597542242683	0.012346390168970805	0.024961597542242683	0.010752688172043001	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V018_B2_P6	V018	INTERIOR	-	-	18	B2	P6	a17bde6f5b89b9f094dc1239723c533cc7bad2792e9d8c2411fc454bbca27bd2	9cb0d9fa10ffaa3a103e1629489cc79e27a0d191b82f01b790432fe954e4dcca	-0.4375	-0.8518518518518519	0.44000000000000017	0.22448979591836737	0.28925619834710736	-0.21893491124260356	-0.8754325259515571	0.894736842105263	0.5652173913043477	0.24137931034482762	0.16129032258064502	-1.4594320948076847	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.07755723237746727	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07836317908281008	0.09200195896454672	0.06767694539977556	1.3877787807814457e-17	0.005637308164633838	-0.03883525713251647	-0.048104832030433406	0.07836317908281008	0.1790303408942665	0.16718329488658207	0.11805555555555552	0.09616093631390209	-0.02075531566770783	-0.03410973693357937	1	2	1	0.13054567668349318	0.021822744726463828	0.25567502986857826	0.0012514313900680546	0.02744175627240141	0.02744175627240141	0.017025089605734754	0.010752688172043001	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V018_B3_P3	V018	INTERIOR	-	-	18	B3	P3	2a7829cf6334cbaa044cbc7b3311dcd2affec0e7d6c7008b6ff1e849a5e02309	eb588e4fd896922e03d9772211672b2a2de32f0bebbd081ffe4e44fb0738d9e7	-0.4375	-0.8518518518518519	0.44000000000000017	0.22448979591836737	0.28925619834710736	-0.21893491124260356	-0.8754325259515571	0.894736842105263	0.5652173913043477	0.24137931034482762	0.16129032258064502	-1.47901329072412	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.182391619522456	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09956266040021204	0.09531048755050142	0.08227810809903284	4.5102810375396984e-17	0.042296111588811365	0.0037165819545099707	-0.06978674026577139	0.09956266040021204	0.11562979252383371	0.12274293540945791	0.10666062665475057	0.14048607678365466	0.027622218480191876	-0.058840540539372044	1	2	1	0.05960304505223803	0.07364137982581465	0.127442083912418	-0.0002597490619881094	0.028110599078340986	0.028110599078340986	0.0184571812596006	0.0125448028673835	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V018_B3_P7	V018	INTERIOR	-	-	18	B3	P7	6d158762df98bca227940978d5600f7794ee4cb7f576eda3aafbc730520e4de9	cd24de831f1157e0d29adb32b2fd1c1994a844f04da57000bfc3a3fa2a3d1b60	-0.4375	-0.8518518518518519	0.44000000000000017	0.22448979591836737	0.28925619834710736	-0.21893491124260356	-0.8754325259515571	0.894736842105263	0.5652173913043477	0.24137931034482762	0.16129032258064502	-1.5986195463192723	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.18813813703209695	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11773457091282424	0.11605377824663586	0.0807415168029018	5.551115123125783e-17	0.043137560397437894	0.014916089319548591	-0.05956037860669116	0.11773457091282423	0.1002436647173489	0.12401960784313723	0.17677395474076402	0.095730801921195	0.03411753590110453	-0.08217790850780163	1	2	1	0.08351420801104806	0.10918016019064383	0.13724611708482676	-0.00025641769264342693	0.030167264038231754	0.030167264038231754	0.01702508960573475	0.0125448028673835	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B0_P0	V019	INTERIOR	-	-	19	B0	P0	6cd54de115e25e46e90ec463d46cc140d3766adc4f4f35f3c7d4db140e9d744d	dd83ec4547cfe3f3092ebc265b1e5f09abae8f91a520bbcc1a426813bb5ee864	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.06715800766480957	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10672953116026279	0.14235361065527755	0.10288826016606538	2.0824034708512182e-17	-0.004244066330306348	0.012262532885660352	0.022254064877441745	0.10672953116026279	0.19802995947986798	0.17037961547310612	0.151339184562072	0.17602663064877155	-0.015184794484190356	-0.11115904205245523	1	2	1	0.06055587926258478	0.1713325683892493	-0.25	0.0003308546076990871	0.02634408602150538	0.022580645161290325	0.02634408602150538	0.020071684587813624	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B0_P4	V019	INTERIOR	-	-	19	B0	P4	e394ad4f5098ff845e9568f5115a7feb5a9e51ecaeb596e617626feffea8ab21	e6f1958a07fcbdbf4bd63ac18cb2b310d36e0b00868d1fdd927f1d9afa0777ae	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.4993515065223768	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.045904393111376014	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10968187858469632	0.13100559951116802	0.10301846681965433	3.5561831257524545e-17	-0.006483098150676272	0.010755618707901465	0.024424219444895263	0.10968187858469629	0.20880894465476862	0.16522049448830775	0.14598326052077346	0.16055496058726182	-0.04102176103660572	-0.1196501235528672	1	2	1	0.04930250720938912	0.17552899803803027	-0.2457356777006568	0.00020920077607721474	0.029320987654320993	0.025981929510155318	0.029320987654320993	0.020071684587813624	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B1_P1	V019	INTERIOR	-	-	19	B1	P1	861b221e838d10f16c2c4936daaaee407e52cc0a6c1086690f474038665c0863	a02bd2b9ebf72a5948341784adf581fc169959df6c17b911c75d5b3da73ca971	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.59539006068886	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.24400489787760615	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11501916263079025	0.1624877909037276	0.0714014582258049	3.8163916471489756e-17	0.01913558358686635	0.01376233769574546	-0.004662699415233651	0.11501916263079023	0.17462898840668925	0.20269808490046803	0.14228483363463515	0.15989898061256266	-0.1771777211865062	0.03624298275107481	1	2	1	0.1262077469211877	0.060479325929175716	-0.008963610115491839	0.0006589311091957643	0.022016129032258067	0.022016129032258067	0.01684139784946237	0.022580645161290325	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B1_P5	V019	INTERIOR	-	-	19	B1	P5	e4d1e5e6e85645b4b176b48d22881659ac583ee1012a26da459a3316d92a0d83	1066fb323366abe4ff730372fec4d0c097ab88e700a262895e526cad5645a687	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.515759462463303	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.23703060426314004	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.116604863091041	0.16314813361904495	0.07000614028778206	3.8163916471489756e-17	0.021674714863905428	-0.006276663651935634	-0.030898257593963536	0.11660486309104096	0.1270698676515851	0.2673842268942305	0.16204115477605546	0.11094885716990668	-0.2008679674240711	0.0747317387382593	1	2	1	0.12028930359493861	0.05525964185884924	0.006376941457586621	0.0012005995907242739	0.023364695340501795	0.023364695340501795	0.022737455197132623	0.022580645161290325	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B2_P2	V019	INTERIOR	-	-	19	B2	P2	ba5256c442e78804d5816ba51a85cc425a3e0f08d98ca29ef4741fe6478d70d7	1604eb484d32e6c02bf67e8f15bbf8b38225bf55a4a0da9fe077ed158e5cddf6	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.6370992821459576	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.20156072595460672	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12147717109320881	0.12599147477708694	0.06186633591924794	2.7746232927518864e-17	0.03205752976226565	0.0640294660317751	0.013456648589693134	0.07902936123576476	0.23367032136567223	0.2084386585324889	0.14185891401440273	0.09474185490773311	-0.1538464822647873	-0.021517816718496806	1	2	1	0.07737835778879591	0.15357645298622372	0.24608850344199806	0.0013867736753644228	0.03494623655913979	0.017284946236559143	0.03494623655913979	0.015053763440860216	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B2_P6	V019	INTERIOR	-	-	19	B2	P6	1b5eb516ff12ef4e7a959e4196ff4800b22b5b868683c7c415fdc2245c6e2aa4	7b3f4230a1dcede693fc05e4f783903541ab425d7da87a7456a86043b46c93f8	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.1523443141081673	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.30373777808908975	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1289998674250722	0.1620651760926436	0.07535949867569099	5.505062828476499e-17	0.03919125598173717	0.05138782363487853	0.0037575242842366073	0.0723697866887757	0.15592198283314063	0.14471597462514418	0.14089335798175362	0.12306817181367291	-0.02760861470096012	-0.018909071427031597	1	2	1	0.09991379933086628	0.10815104735630603	0.2579450418160096	0.0026488005511108377	0.03841845878136201	0.03841845878136201	0.02383512544802868	0.015053763440860216	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B3_P3	V019	INTERIOR	-	-	19	B3	P3	530575f97cde7ec2206b62a9c357eb55958687a1f415c8e9164211b1a842a3f3	945aea2df3b06b43901f49cc3790106f1d5203864cf55f554df63a0542588df8	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.49257158820465	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.3223937369817644	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2156645252822753	0.25037823353765387	0.06507570782096837	5.898059818321144e-17	0.08943122939668256	0.11921464564728892	-0.025001905931054058	0.21566452528227528	0.20544479314206138	0.15095950510165546	0.13661027334339906	0.12160652496292637	0.19496019866462633	-0.0714165991390593	1	2	1	0.04143094330841635	0.13237304410820905	0.1284189174773852	-0.0005150779492584475	0.03935483870967742	0.03935483870967742	0.025840053763440864	0.01756272401433692	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V019_B3_P7	V019	INTERIOR	-	-	19	B3	P7	59175efd641e760e8f3b37572cb7a1896fb5f702bbfcb2267a92dfbbe0380a71	6e592bc72eb5d90d7dc1ebf0d6e2f170053ddf2ea883416c436d463e9352d662	0.5625	-0.18518518518518523	0.8400000000000001	0.510204081632653	0.47107438016528924	-0.0650887573964497	-0.7577854671280277	-0.9944598337950139	0.6521739130434783	0.31034482758620685	0.22580645161290325	-1.4880476939373903	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.3181065720653815	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.24744549004590724	0.26007749294682864	0.06352100024320775	3.469446951953614e-17	0.10022124193772011	0.14736925962086306	-0.01934262719084796	0.2474454900459072	0.21518894577924622	0.1172520057560736	0.21105361036093248	0.10444843567062827	0.23830224766306907	-0.10150981901594758	1	2	1	0.05596829864779472	0.13546946417252087	0.14214456391875746	-0.0006391422714992104	0.04223416965352449	0.04223416965352449	0.023835125448028675	0.01756272401433692	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B0_P0	V020	INTERIOR	-	-	20	B0	P0	76492448ba0ad751e9e4f8c29f353d18d701a6d84e18d6c84348030bc24e20d6	31e11625ba39ed572ef5cb3825195e4c31a3dab4e9bafc8918c920767f3f0d1d	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.03480680721547602	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1411952544857633	0.183820257393348	0.06586682920138852	4.85722573273506e-17	0.003395755582426583	-0.037480159915223465	-0.043867833137231485	0.1411952544857633	0.24203661714206087	0.13173705497146798	0.23608912791683234	0.21514365968183188	-0.06647260677509863	-0.1310236646861933	1	2	1	0.04481298755054604	0.15857781302030796	-0.25	0.0005469229229311437	0.03387096774193548	0.029032258064516127	0.03387096774193548	0.025806451612903222	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B0_P4	V020	INTERIOR	-	-	20	B0	P4	05255d3d9cf190567eade929b923115e6e22f9495262a2e60de44447080bad0b	bb2cb2a274dfcc79870ab723f9505ec18ac9f1594a4a2adba4ec4743c1deef2e	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.4964110322703859	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.026127661851908596	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.14844393094546215	0.18605046348991852	0.06717415266457431	2.8272213177544827e-17	0.005213083855998897	-0.03655921844252388	-0.04675783458323929	0.14844393094546215	0.25403858989931427	0.12859273473021335	0.23005781253661547	0.19533241670447998	-0.0937328403111277	-0.14544685793396817	1	2	1	0.03157278270472162	0.16776578725654548	-0.24451729990084445	0.0003304247028161108	0.037698412698412696	0.03340533794162826	0.037698412698412696	0.025806451612903222	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B1_P1	V020	INTERIOR	-	-	20	B1	P1	47bc93eac27e15d944627a7ed9edc6e6b60162d989a8f386bba97f2ca8778a7a	146a4c1a2705bb5edc83574490c8d8ba4dcb240bb7b8f25588c7ed78859ba2b7	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.3808149471512552	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.03281432285731961	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1655076044094109	0.21395924087932894	0.06164953310415614	2.4801285033079662e-17	0.03692175581210926	0.04469900396108475	-0.02878558106827204	0.1655076044094109	0.21082476222502242	0.1716729514210584	0.22319264087540727	0.18478383927220254	-0.21849657914550474	0.015500063013257896	1	2	1	0.11476532709554137	0.05594368073055227	-0.011524641577060932	0.0011609563800587164	0.028306451612903225	0.028306451612903225	0.021653225806451615	0.029032258064516127	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B1_P5	V020	INTERIOR	-	-	20	B1	P5	d1b9533b35916b232ba2893515b00020d0e64ca32fc2cca5a333ab0d757c3e06	78366641fde2f6d390fe0b0c3b40eb60647f414de88d3699c05569bf0e49c914	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.0359978363037534	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.049523313017388465	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13498614773687334	0.17916633036940358	0.05442163227957841	3.1221849590403227e-17	0.03474056942849252	0.013628579556495258	-0.055035039789750315	0.13498614773687334	0.15245292031919105	0.2191620257729762	0.23688838388058922	0.11727147716860852	-0.22964512988612684	0.07194981170176679	1	2	1	0.10408632652581042	0.041777002757476964	0.008198924731182796	0.002185502568385362	0.030040322580645158	0.030040322580645158	0.029233870967741937	0.029032258064516127	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B2_P2	V020	INTERIOR	-	-	20	B2	P2	cabab49324d6f1074fcf25a0c24a71e2373f55c576b7a78880b3e158fd6a7d42	e82bc6b315806c70b0baeb45a8a56e9849a0cbcf6a5ebb66c4114d41dbec57f2	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.3335368108450862	1,3,0	1.4680244251510246e-16	10	NUMERIC_CLASSIFIED	-0.056355831413072266	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16840887515368305	0.17128392304243475	0.07604606757555996	5.551115123125783e-17	0.028864971152188286	0.07290316816304067	0.01623188577008388	0.157782857653013	0.3661278611039529	0.180562637796284	0.22227256102987908	0.11612203587633145	-0.23052652378154043	-0.035542804050105535	1	2	1	0.055897125602960854	0.1423587775630051	0.24497093299685466	0.002285759454930635	0.04493087557603686	0.022223502304147467	0.04493087557603686	0.019354838709677417	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B2_P6	V020	INTERIOR	-	-	20	B2	P6	06b5cf1467cfd8f5de5b718df7191f7aa347c7961a34bf9cf1d11643182e48f3	0ebf2beee10bb17db1c82d30fc6ce848cdf526b86d5b636f53acd6bc1837c710	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-2.043327305927553	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.19909942314865897	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.18777985950472512	0.2103207354133585	0.09234751571351399	2.168404344971009e-17	0.052637199076522576	0.1138498519460675	0.02178898055906522	0.14234458911209177	0.2490003474344905	0.167344550334399	0.22500031394682882	0.15804763087137683	-0.08525875235618953	-0.004264261884330213	1	2	1	0.07098441270567526	0.09641336149656636	0.26021505376344084	0.003436333036171018	0.04939516129032258	0.04939516129032258	0.03064516129032258	0.019354838709677417	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B3_P3	V020	INTERIOR	-	-	20	B3	P3	2436a139083772be60a6f165f1f95a922b18e28ff1ce948d361e0caf7de80263	43f18ddf57da8be0e3d82d43c9e6184701b55d9f1a9e5342a68609db5d76d768	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.486874135709592	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.2846840074207086	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10366057991045055	0.17357092024296686	0.04497786709844263	2.1221528317970734e-17	0.022437656910608415	-0.0002843241214122009	-0.01814464324892431	0.10366057991045055	0.3229406138610304	0.11953284964973505	0.20119965097494635	0.10272697314219807	0.2084317392575578	-0.08399095039986247	1	2	1	0.033203900512532664	0.11835062668141025	0.12939575104235243	-0.0008401968292061813	0.05059907834101381	0.05059907834101381	0.03322292626728111	0.02258064516129032	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V020_B3_P7	V020	INTERIOR	-	-	20	B3	P7	90cbcc1d7ed0145ae8113af8cc236cf644bc223e124695c2399483a48175cd65	bee4e0e1af253ba496b2ff9cb482ec95282ed4a76b0adf6949950c0107fd3bae	-0.6875	0.4814814814814814	-0.6799999999999999	0.7959183673469388	0.6528925619834711	0.08875739644970437	-0.6401384083044983	-0.889196675900277	0.7391304347826086	0.3793103448275863	0.29032258064516125	-1.62859133447164	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.2464423194370416	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09295165166360023	0.1630393527514729	0.0453445639616709	2.7755575615628914e-17	0.01670027588294675	-0.008378747177168216	-0.02153469333989213	0.09295165166360023	0.3445725191452132	0.15721099210717712	0.28297978579291877	0.16724864964358302	0.2513237235766364	-0.12074384071694824	1	2	1	0.043226520157536544	0.12221313054370457	0.14704301075268816	-0.0008970489016368139	0.054301075268817195	0.054301075268817195	0.030645161290322576	0.02258064516129032	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
