cell_id	screen	mixing	dependence	symmetry	global_status	disposition
X1466	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1467	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1468	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1469	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X1470	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1471	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1472	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1473	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X1474	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1475	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1476	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1477	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X1478	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1479	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1480	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1481	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1482	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1483	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1484	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1485	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1486	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1487	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1488	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1489	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X1490	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1491	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1492	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1493	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X1494	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1495	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1496	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1497	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X1498	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1499	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1500	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1501	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1502	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	CONDITIONAL_S3	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1503	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1504	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1505	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1506	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X1507	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X1508	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1509	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1510	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X1511	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X1512	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1513	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1514	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X1515	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X1516	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1517	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1518	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	SYMMETRY_ENHANCED_CONTROL
X1519	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	SYMMETRY_ENHANCED_CONTROL
X1520	OFFDIAGONAL_SHEAR	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1521	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1522	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1523	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1524	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1525	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X1526	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1527	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1528	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1529	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X1530	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1531	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1532	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1533	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X1534	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1535	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1536	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1537	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X1538	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1539	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1540	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1541	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1542	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1543	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1544	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1545	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X1546	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1547	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1548	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1549	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X1550	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1551	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1552	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1553	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X1554	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1555	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1556	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1557	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X1558	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1559	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1560	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1561	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1562	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1563	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1564	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1565	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1566	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1567	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1568	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1569	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X1570	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1571	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1572	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1573	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X1574	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1575	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1576	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1577	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X1578	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1579	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1580	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1581	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1582	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	CONDITIONAL_S3	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1583	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1584	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1585	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1586	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X1587	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X1588	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1589	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1590	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X1591	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X1592	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1593	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1594	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X1595	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X1596	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1597	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X1598	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	SYMMETRY_ENHANCED_CONTROL
X1599	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	SYMMETRY_ENHANCED_CONTROL
X1600	OFFDIAGONAL_SHEAR	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1601	BOTH_SHEARS	ZERO	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1602	BOTH_SHEARS	ZERO	RADIAL_ONLY	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1603	BOTH_SHEARS	ZERO	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1604	BOTH_SHEARS	ZERO	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1605	BOTH_SHEARS	ZERO	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
