key	weyl_relative_error	ricci_relative_error	ladder_weyl_outer_error	ladder_ricci_outer_error	production_petrov	independent_petrov	production_owner	independent_owner	pass
G85|G75_AM_S31_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	5.0881853023620688e-10	2.9170046946371483e-10	1.3395508621923311e-09	7.6437052368521749e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	5.213541787661478e-10	2.9602360416890895e-10	1.30424230978907e-09	6.8144722135654879e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S31_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S31_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S31_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	6.8902043888897263e-10	4.5900940307513343e-10	1.5858912582207014e-09	7.2086369485379536e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	6.8979658913407202e-10	4.6005597195714474e-10	1.5850172588246882e-09	7.1952917515765912e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	6.9033012651086738e-10	4.553458962955904e-10	1.5864603767017025e-09	7.199015888550011e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E50:A04_LAPSE_LIFT_TIMELIVE|C0	6.9226713368616689e-10	4.5509116155026729e-10	1.6028832509277816e-09	7.1062452262293321e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	6.924580741352471e-10	4.5498379656937608e-10	1.5978869865489191e-09	7.1195291541637415e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	6.9383901774639908e-10	4.5513343439842345e-10	1.6202697874821515e-09	7.1161207949139947e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S31_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S31_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S31_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	5.4284958707346485e-10	3.6526450092224887e-10	1.0540100202765983e-09	4.7395112243194329e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	6.3587091467150915e-10	4.0371020412453725e-10	1.2854078433204077e-09	6.2839891575324519e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	6.8444577037079387e-10	3.2092274304699255e-10	1.1145004712668727e-09	5.5684664017862698e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E05:A04_LAPSE_LIFT_TIMELIVE|C0	4.6416844533106018e-10	2.8729171253964798e-10	1.3353981003546228e-09	4.4117459662276487e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.9103566211432927e-10	2.8735569480345773e-10	1.2697543120386892e-09	4.4813656972979167e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.9922536732397362e-10	2.9734351400490717e-10	1.6425796682813725e-09	3.6570133861452548e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E05:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E05:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E05:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	6.0144360331194996e-10	5.8076915919454863e-10	1.5798067882637602e-09	1.2488332792169917e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	6.0130310241257611e-10	5.8078246694723285e-10	1.5803185781534856e-09	1.248809921758094e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	6.0181180795038697e-10	5.8073853008224757e-10	1.5802813094293139e-09	1.2488103071049273e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E100:A04_LAPSE_LIFT_TIMELIVE|C0	6.0129065083692925e-10	5.80639822048498e-10	1.5794434240776402e-09	1.2484656590660937e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	6.0127240334416494e-10	5.8064857213942562e-10	1.5792961214644902e-09	1.2485271821010829e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	6.0140140746565156e-10	5.806193361376083e-10	1.5802657296024822e-09	1.2484416193706056e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E100:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E100:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E100:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	2.7467883026349175e-10	2.5610953937953971e-10	5.1119643887172825e-10	3.1683578574979554e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.7608311006432528e-10	2.5734450221521744e-10	5.084301649265633e-10	3.1733933077551427e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.7478560258893938e-10	2.5169936990371711e-10	5.1067852123796736e-10	3.1746604190322309e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E20:A04_LAPSE_LIFT_TIMELIVE|C0	2.7191283579514107e-10	2.5434549223909316e-10	5.1122865334565615e-10	3.1363478978358083e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.7283003096479406e-10	2.5390980745586032e-10	5.0709987181682599e-10	3.1420652934407927e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.7411956805672033e-10	2.550499880402556e-10	5.3429639675943206e-10	3.1282390624919181e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	6.1506758172645364e-10	5.6130692642217778e-10	1.8010134151607847e-09	1.1990819699989082e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	6.1466932215014927e-10	5.6139360698136484e-10	1.8025267152688142e-09	1.1988612614052425e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	6.1642575518045257e-10	5.610164437528883e-10	1.8024960034096301e-09	1.1988843251943813e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E50:A04_LAPSE_LIFT_TIMELIVE|C0	6.1447650543258452e-10	5.6089212019010663e-10	1.8007498152666972e-09	1.1974526063079024e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	6.1447598875409338e-10	5.6088016932604711e-10	1.8004635664053104e-09	1.1977380769936083e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	6.1478380325200277e-10	5.6086253432809482e-10	1.8034514532526132e-09	1.1975795998420184e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S32_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S32_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	2.7448553737967968e-10	2.4751862933407317e-10	1.7487061881933993e-09	9.0922239908156992e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.1847970177861908e-10	2.6464598609988264e-10	1.802062499815474e-09	9.283147241331163e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.1606701550487125e-10	2.146654509078053e-10	1.71579734729168e-09	9.0550607478785123e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E05:A04_LAPSE_LIFT_TIMELIVE|C0	2.7610324371295441e-10	2.3523774736596014e-10	1.8708032121004008e-09	7.1641821189675811e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.7696094029710497e-10	2.3227092456442913e-10	1.8531949807662974e-09	7.3369965821682927e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.9367292619671097e-10	2.4223397012947771e-10	1.992403887943232e-09	7.1405752715458459e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E05:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E05:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E05:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	1.0662037845985635e-10	1.6758354967938751e-10	2.2108106018555615e-10	1.6768576999770327e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.0652047271347057e-10	1.675858855049125e-10	2.2075166238970025e-10	1.67707925935868e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.0686694451120622e-10	1.6757621697455948e-10	2.2087424504692823e-10	1.6771184986466229e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E100:A04_LAPSE_LIFT_TIMELIVE|C0	1.0644493256344089e-10	1.675587826330992e-10	2.2135732396561274e-10	1.6764151939422428e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.0640562951842325e-10	1.6755792485624444e-10	2.2129850223012056e-10	1.6764433252237492e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.0650476232971124e-10	1.6755446889901065e-10	2.2101250189298041e-10	1.6761288312362855e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E100:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E100:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E100:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	2.1954448952540961e-10	2.0123128611121293e-10	1.6629563548028864e-09	8.0623212857260772e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.198772446386393e-10	2.0176345615840084e-10	1.6663870003096416e-09	8.0581211920923432e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.217410004129408e-10	1.9926324918954978e-10	1.6622192635022582e-09	8.0581334251133535e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E20:A04_LAPSE_LIFT_TIMELIVE|C0	2.20202937066776e-10	2.0107624651160124e-10	1.6874961239247866e-09	7.9940142490166786e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.2032523933548998e-10	2.0071892977171404e-10	1.6854808244243043e-09	8.0028333306591123e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.2093858425238348e-10	2.0137164567656486e-10	1.6953754918498316e-09	7.9993044994429382e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	1.0907221502601383e-10	1.6816322612195323e-10	2.9397131543203993e-10	1.9130797382795676e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.0883471103500433e-10	1.6817948045993668e-10	2.9331383563361152e-10	1.916044035411839e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.1016895007723849e-10	1.680748550682754e-10	2.9347918087576726e-10	1.915282563574864e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E50:A04_LAPSE_LIFT_TIMELIVE|C0	1.0846295288115336e-10	1.6810019400059887e-10	2.9530848028962451e-10	1.9120038589322414e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.0846710232361959e-10	1.6806961135532886e-10	2.9526038298498501e-10	1.9122066776215389e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.0871326854287625e-10	1.6808852472808353e-10	2.9463888867243984e-10	1.9086047815268713e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S33_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S33_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
