identity_order	identity_id	bank	carrier_id	mask_id	start_point	end_point	global_domain_status
2016	B2_R14_3_M0	B2	R14_3	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2017	B2_R14_3_M1	B2	R14_3	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2018	B2_R14_3_M2	B2	R14_3	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2019	B2_R14_3_M3	B2	R14_3	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2020	B2_R14_3_M4	B2	R14_3	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2021	B2_R14_3_M5	B2	R14_3	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2022	B2_R14_3_M6	B2	R14_3	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2023	B2_R14_3_M7	B2	R14_3	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2024	B2_R14_3_M8	B2	R14_3	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2025	B2_R14_3_M9	B2	R14_3	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2026	B2_R14_3_MA	B2	R14_3	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2027	B2_R14_3_MB	B2	R14_3	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2028	B2_R14_3_MC	B2	R14_3	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2029	B2_R14_3_MD	B2	R14_3	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2030	B2_R14_3_ME	B2	R14_3	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2031	B2_R14_3_MF	B2	R14_3	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2032	B2_R15_3_M0	B2	R15_3	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2033	B2_R15_3_M1	B2	R15_3	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2034	B2_R15_3_M2	B2	R15_3	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2035	B2_R15_3_M3	B2	R15_3	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2036	B2_R15_3_M4	B2	R15_3	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2037	B2_R15_3_M5	B2	R15_3	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2038	B2_R15_3_M6	B2	R15_3	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2039	B2_R15_3_M7	B2	R15_3	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2040	B2_R15_3_M8	B2	R15_3	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2041	B2_R15_3_M9	B2	R15_3	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2042	B2_R15_3_MA	B2	R15_3	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2043	B2_R15_3_MB	B2	R15_3	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2044	B2_R15_3_MC	B2	R15_3	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2045	B2_R15_3_MD	B2	R15_3	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2046	B2_R15_3_ME	B2	R15_3	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2047	B2_R15_3_MF	B2	R15_3	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2048	B2_V001_M0	B2	V001	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2049	B2_V001_M1	B2	V001	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2050	B2_V001_M2	B2	V001	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2051	B2_V001_M3	B2	V001	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2052	B2_V001_M4	B2	V001	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2053	B2_V001_M5	B2	V001	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2054	B2_V001_M6	B2	V001	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2055	B2_V001_M7	B2	V001	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2056	B2_V001_M8	B2	V001	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2057	B2_V001_M9	B2	V001	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2058	B2_V001_MA	B2	V001	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2059	B2_V001_MB	B2	V001	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2060	B2_V001_MC	B2	V001	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2061	B2_V001_MD	B2	V001	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2062	B2_V001_ME	B2	V001	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2063	B2_V001_MF	B2	V001	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2064	B2_V002_M0	B2	V002	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2065	B2_V002_M1	B2	V002	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2066	B2_V002_M2	B2	V002	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2067	B2_V002_M3	B2	V002	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2068	B2_V002_M4	B2	V002	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2069	B2_V002_M5	B2	V002	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2070	B2_V002_M6	B2	V002	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2071	B2_V002_M7	B2	V002	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2072	B2_V002_M8	B2	V002	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2073	B2_V002_M9	B2	V002	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2074	B2_V002_MA	B2	V002	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2075	B2_V002_MB	B2	V002	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2076	B2_V002_MC	B2	V002	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2077	B2_V002_MD	B2	V002	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2078	B2_V002_ME	B2	V002	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2079	B2_V002_MF	B2	V002	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2080	B2_V003_M0	B2	V003	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2081	B2_V003_M1	B2	V003	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2082	B2_V003_M2	B2	V003	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2083	B2_V003_M3	B2	V003	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2084	B2_V003_M4	B2	V003	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2085	B2_V003_M5	B2	V003	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2086	B2_V003_M6	B2	V003	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2087	B2_V003_M7	B2	V003	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2088	B2_V003_M8	B2	V003	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2089	B2_V003_M9	B2	V003	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2090	B2_V003_MA	B2	V003	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2091	B2_V003_MB	B2	V003	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2092	B2_V003_MC	B2	V003	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2093	B2_V003_MD	B2	V003	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2094	B2_V003_ME	B2	V003	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2095	B2_V003_MF	B2	V003	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2096	B2_V004_M0	B2	V004	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2097	B2_V004_M1	B2	V004	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2098	B2_V004_M2	B2	V004	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2099	B2_V004_M3	B2	V004	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2100	B2_V004_M4	B2	V004	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2101	B2_V004_M5	B2	V004	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2102	B2_V004_M6	B2	V004	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2103	B2_V004_M7	B2	V004	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2104	B2_V004_M8	B2	V004	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2105	B2_V004_M9	B2	V004	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2106	B2_V004_MA	B2	V004	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2107	B2_V004_MB	B2	V004	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2108	B2_V004_MC	B2	V004	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2109	B2_V004_MD	B2	V004	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2110	B2_V004_ME	B2	V004	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2111	B2_V004_MF	B2	V004	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2112	B2_V005_M0	B2	V005	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2113	B2_V005_M1	B2	V005	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2114	B2_V005_M2	B2	V005	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2115	B2_V005_M3	B2	V005	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2116	B2_V005_M4	B2	V005	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2117	B2_V005_M5	B2	V005	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2118	B2_V005_M6	B2	V005	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2119	B2_V005_M7	B2	V005	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2120	B2_V005_M8	B2	V005	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2121	B2_V005_M9	B2	V005	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2122	B2_V005_MA	B2	V005	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2123	B2_V005_MB	B2	V005	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2124	B2_V005_MC	B2	V005	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2125	B2_V005_MD	B2	V005	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2126	B2_V005_ME	B2	V005	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2127	B2_V005_MF	B2	V005	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2128	B2_V006_M0	B2	V006	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2129	B2_V006_M1	B2	V006	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2130	B2_V006_M2	B2	V006	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2131	B2_V006_M3	B2	V006	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2132	B2_V006_M4	B2	V006	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2133	B2_V006_M5	B2	V006	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2134	B2_V006_M6	B2	V006	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2135	B2_V006_M7	B2	V006	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2136	B2_V006_M8	B2	V006	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2137	B2_V006_M9	B2	V006	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2138	B2_V006_MA	B2	V006	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2139	B2_V006_MB	B2	V006	MB	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2140	B2_V006_MC	B2	V006	MC	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2141	B2_V006_MD	B2	V006	MD	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2142	B2_V006_ME	B2	V006	ME	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2143	B2_V006_MF	B2	V006	MF	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2144	B2_V007_M0	B2	V007	M0	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2145	B2_V007_M1	B2	V007	M1	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2146	B2_V007_M2	B2	V007	M2	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2147	B2_V007_M3	B2	V007	M3	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2148	B2_V007_M4	B2	V007	M4	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2149	B2_V007_M5	B2	V007	M5	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2150	B2_V007_M6	B2	V007	M6	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2151	B2_V007_M7	B2	V007	M7	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2152	B2_V007_M8	B2	V007	M8	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2153	B2_V007_M9	B2	V007	M9	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2154	B2_V007_MA	B2	V007	MA	[-0.25,0.2,-0.16666666666666666,0.14285714285714285]	[0.0,-0.5,0.25,-0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
