configuration_id	carrier_id	mask_id	bank	point_id	gradient_norm	gradient_class	parent_tensor_residual	selfadjoint_operator_residual	skew_operator_residual	riemann_isolated_real_simple_eigenplanes	riemann_nondegenerate_simple_eigenplanes	riemann_complementary_split_count	riemann_repeated_eigenvalue_multiplicity	riemann_complex_isolated_count	riemann_numeric_status	weyl_isolated_real_simple_eigenplanes	weyl_nondegenerate_simple_eigenplanes	weyl_complementary_split_count	weyl_repeated_eigenvalue_multiplicity	weyl_complex_isolated_count	weyl_numeric_status	retained	physical_merit
R13_1_M6_B1_P5	R13_1	M6	B1	P5	0.0	ZERO	0.0	6.938893903907228e-18	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M7_B1_P5	R13_1	M7	B1	P5	0.0	ZERO	0.0	6.938893903907228e-18	1.5612511283791264e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M8_B1_P5	R13_1	M8	B1	P5	0.0014405891868726787	SPACELIKE	0.0	5.204170427930421e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M9_B1_P5	R13_1	M9	B1	P5	0.0014592166204149678	SPACELIKE	0.0	5.204170427930421e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_MA_B1_P5	R13_1	MA	B1	P5	0.0014070307652546596	SPACELIKE	0.0	1.3877787807814457e-17	1.7780915628762273e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_MB_B1_P5	R13_1	MB	B1	P5	0.0014256581987969485	SPACELIKE	0.0	5.204170427930421e-18	3.122502256758253e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_MC_B1_P5	R13_1	MC	B1	P5	0.001449989780936224	SPACELIKE	0.0	6.938893903907228e-18	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_MD_B1_P5	R13_1	MD	B1	P5	0.001469220198413904	SPACELIKE	0.0	7.37257477290143e-18	1.214306433183765e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_ME_B1_P5	R13_1	ME	B1	P5	0.0014164313593182053	SPACELIKE	0.0	6.938893903907228e-18	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_MF_B1_P5	R13_1	MF	B1	P5	0.0014356617767958852	SPACELIKE	0.0	6.938893903907228e-18	1.5612511283791264e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M0_B1_P5	R14_1	M0	B1	P5	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M1_B1_P5	R14_1	M1	B1	P5	0.0	ZERO	0.0	3.469446951953614e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M2_B1_P5	R14_1	M2	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	1.7780915628762273e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M3_B1_P5	R14_1	M3	B1	P5	0.0	ZERO	0.0	1.0408340855860843e-17	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M4_B1_P5	R14_1	M4	B1	P5	0.0	ZERO	0.0	2.168404344971009e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M5_B1_P5	R14_1	M5	B1	P5	0.0	ZERO	0.0	3.469446951953614e-18	1.6645488630632528e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M6_B1_P5	R14_1	M6	B1	P5	0.0	ZERO	0.0	1.734723475976807e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M7_B1_P5	R14_1	M7	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M8_B1_P5	R14_1	M8	B1	P5	0.0014405891868726787	SPACELIKE	0.0	5.204170427930421e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_M9_B1_P5	R14_1	M9	B1	P5	0.00145336796077641	SPACELIKE	0.0	3.469446951953614e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_MA_B1_P5	R14_1	MA	B1	P5	0.0014070307652546596	SPACELIKE	0.0	1.3877787807814457e-17	1.7780915628762273e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_MB_B1_P5	R14_1	MB	B1	P5	0.0014198095391583906	SPACELIKE	0.0	1.0408340855860843e-17	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_MC_B1_P5	R14_1	MC	B1	P5	0.001453553043313105	SPACELIKE	0.0	3.469446951953614e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_MD_B1_P5	R14_1	MD	B1	P5	0.0014669089253634595	SPACELIKE	0.0	8.673617379884035e-18	1.6645488630632528e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_ME_B1_P5	R14_1	ME	B1	P5	0.0014199946216950862	SPACELIKE	0.0	1.734723475976807e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R14_1_MF_B1_P5	R14_1	MF	B1	P5	0.0014333505037454407	SPACELIKE	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M0_B1_P5	R15_1	M0	B1	P5	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M1_B1_P5	R15_1	M1	B1	P5	0.0	ZERO	0.0	3.469446951953614e-18	1.9081958235744878e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M2_B1_P5	R15_1	M2	B1	P5	0.0	ZERO	0.0	1.734723475976807e-18	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M3_B1_P5	R15_1	M3	B1	P5	0.0	ZERO	0.0	1.0408340855860843e-17	3.469446951953614e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M4_B1_P5	R15_1	M4	B1	P5	0.0	ZERO	0.0	3.469446951953614e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M5_B1_P5	R15_1	M5	B1	P5	0.0	ZERO	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M6_B1_P5	R15_1	M6	B1	P5	0.0	ZERO	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M7_B1_P5	R15_1	M7	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M8_B1_P5	R15_1	M8	B1	P5	0.0014405891868726787	SPACELIKE	0.0	5.204170427930421e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_M9_B1_P5	R15_1	M9	B1	P5	0.0014523481972542106	SPACELIKE	0.0	3.469446951953614e-18	1.9081958235744878e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_MA_B1_P5	R15_1	MA	B1	P5	0.0014135947559971505	SPACELIKE	0.0	3.469446951953614e-18	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_MB_B1_P5	R15_1	MB	B1	P5	0.0014253537663786824	SPACELIKE	0.0	1.0408340855860843e-17	3.469446951953614e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_MC_B1_P5	R15_1	MC	B1	P5	0.0014321269427727396	SPACELIKE	0.0	3.469446951953614e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_MD_B1_P5	R15_1	MD	B1	P5	0.0014438873766808474	SPACELIKE	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_ME_B1_P5	R15_1	ME	B1	P5	0.0014051325118972116	SPACELIKE	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R15_1_MF_B1_P5	R15_1	MF	B1	P5	0.001416892945805319	SPACELIKE	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M0_B1_P5	R00_3	M0	B1	P5	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M1_B1_P5	R00_3	M1	B1	P5	0.0	ZERO	0.0	2.0816681711721685e-17	3.5929131697298396e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M2_B1_P5	R00_3	M2	B1	P5	0.0	ZERO	0.0	6.938893903907228e-18	2.949029909160572e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M3_B1_P5	R00_3	M3	B1	P5	0.0	ZERO	0.0	8.326672684688674e-17	6.591949208711867e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M4_B1_P5	R00_3	M4	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	4.163336342344337e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M5_B1_P5	R00_3	M5	B1	P5	0.0	ZERO	0.0	2.0816681711721685e-17	5.898059818321144e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M6_B1_P5	R00_3	M6	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	4.163336342344337e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M7_B1_P5	R00_3	M7	B1	P5	0.0	ZERO	0.0	8.326672684688674e-17	7.979727989493313e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M8_B1_P5	R00_3	M8	B1	P5	0.01296530268185411	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_M9_B1_P5	R00_3	M9	B1	P5	0.01264951411193853	SPACELIKE	0.0	2.0816681711721685e-17	3.5929131697298396e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_MA_B1_P5	R00_3	MA	B1	P5	0.0138550236710317	SPACELIKE	0.0	1.0408340855860843e-17	2.949029909160572e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_MB_B1_P5	R00_3	MB	B1	P5	0.013539235101116119	SPACELIKE	0.0	8.326672684688674e-17	6.591949208711867e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_MC_B1_P5	R00_3	MC	B1	P5	0.013346474864047577	SPACELIKE	0.0	2.7755575615628914e-17	4.163336342344337e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_MD_B1_P5	R00_3	MD	B1	P5	0.013003655584199688	SPACELIKE	0.0	2.0816681711721685e-17	5.898059818321144e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_ME_B1_P5	R00_3	ME	B1	P5	0.014236195853225166	SPACELIKE	0.0	2.7755575615628914e-17	4.163336342344337e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R00_3_MF_B1_P5	R00_3	MF	B1	P5	0.013893376573377279	SPACELIKE	0.0	8.326672684688674e-17	7.979727989493313e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M0_B1_P5	R01_3	M0	B1	P5	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M1_B1_P5	R01_3	M1	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	4.163336342344337e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M2_B1_P5	R01_3	M2	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	7.632783294297951e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M3_B1_P5	R01_3	M3	B1	P5	0.0	ZERO	0.0	3.122502256758253e-17	4.163336342344337e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M4_B1_P5	R01_3	M4	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	2.42861286636753e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M5_B1_P5	R01_3	M5	B1	P5	0.0	ZERO	0.0	2.0816681711721685e-17	9.71445146547012e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M6_B1_P5	R01_3	M6	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	1.3877787807814457e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M7_B1_P5	R01_3	M7	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	1.1102230246251565e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M8_B1_P5	R01_3	M8	B1	P5	0.01296530268185411	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_M9_B1_P5	R01_3	M9	B1	P5	0.012634942228817421	SPACELIKE	0.0	1.3877787807814457e-17	4.163336342344337e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_MA_B1_P5	R01_3	MA	B1	P5	0.0136817753814551	SPACELIKE	0.0	1.3877787807814457e-17	7.632783294297951e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_MB_B1_P5	R01_3	MB	B1	P5	0.013351414928418414	SPACELIKE	0.0	3.122502256758253e-17	4.163336342344337e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_MC_B1_P5	R01_3	MC	B1	P5	0.012706292018008497	SPACELIKE	0.0	1.3877787807814457e-17	2.42861286636753e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_MD_B1_P5	R01_3	MD	B1	P5	0.012357803806719617	SPACELIKE	0.0	2.0816681711721685e-17	9.71445146547012e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_ME_B1_P5	R01_3	ME	B1	P5	0.01342276471760949	SPACELIKE	0.0	2.7755575615628914e-17	1.3877787807814457e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R01_3_MF_B1_P5	R01_3	MF	B1	P5	0.01307427650632061	SPACELIKE	0.0	2.7755575615628914e-17	1.1102230246251565e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M0_B1_P5	R02_3	M0	B1	P5	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M1_B1_P5	R02_3	M1	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M2_B1_P5	R02_3	M2	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	7.632783294297951e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M3_B1_P5	R02_3	M3	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	4.163336342344337e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M4_B1_P5	R02_3	M4	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	3.469446951953614e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M5_B1_P5	R02_3	M5	B1	P5	0.0	ZERO	0.0	4.163336342344337e-17	5.984795992119984e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M6_B1_P5	R02_3	M6	B1	P5	0.0	ZERO	0.0	3.469446951953614e-17	4.85722573273506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M7_B1_P5	R02_3	M7	B1	P5	0.0	ZERO	0.0	5.551115123125783e-17	6.245004513516506e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M8_B1_P5	R02_3	M8	B1	P5	0.01296530268185411	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_M9_B1_P5	R02_3	M9	B1	P5	0.01248795509529028	SPACELIKE	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_MA_B1_P5	R02_3	MA	B1	P5	0.0136817753814551	SPACELIKE	0.0	1.3877787807814457e-17	7.632783294297951e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_MB_B1_P5	R02_3	MB	B1	P5	0.013204427794891272	SPACELIKE	0.0	2.7755575615628914e-17	4.163336342344337e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_MC_B1_P5	R02_3	MC	B1	P5	0.012610957548798225	SPACELIKE	0.0	2.7755575615628914e-17	3.469446951953614e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_MD_B1_P5	R02_3	MD	B1	P5	0.012124980112294799	SPACELIKE	0.0	4.163336342344337e-17	5.984795992119984e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_ME_B1_P5	R02_3	ME	B1	P5	0.013327430248399214	SPACELIKE	0.0	3.469446951953614e-17	4.85722573273506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R02_3_MF_B1_P5	R02_3	MF	B1	P5	0.012841452811895793	SPACELIKE	0.0	5.551115123125783e-17	6.245004513516506e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M0_B1_P5	R03_3	M0	B1	P5	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M1_B1_P5	R03_3	M1	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M2_B1_P5	R03_3	M2	B1	P5	0.0	ZERO	0.0	6.938893903907228e-18	2.949029909160572e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M3_B1_P5	R03_3	M3	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	4.85722573273506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M4_B1_P5	R03_3	M4	B1	P5	0.0	ZERO	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M5_B1_P5	R03_3	M5	B1	P5	0.0	ZERO	0.0	5.551115123125783e-17	4.336808689942018e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M6_B1_P5	R03_3	M6	B1	P5	0.0	ZERO	0.0	6.938893903907228e-17	6.938893903907228e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M7_B1_P5	R03_3	M7	B1	P5	0.0	ZERO	0.0	2.7755575615628914e-17	6.938893903907228e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M8_B1_P5	R03_3	M8	B1	P5	0.01296530268185411	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_M9_B1_P5	R03_3	M9	B1	P5	0.012455998011442319	SPACELIKE	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_MA_B1_P5	R03_3	MA	B1	P5	0.0138550236710317	SPACELIKE	0.0	1.0408340855860843e-17	2.949029909160572e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_MB_B1_P5	R03_3	MB	B1	P5	0.013345719000619908	SPACELIKE	0.0	2.7755575615628914e-17	4.85722573273506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R03_3_MC_B1_P5	R03_3	MC	B1	P5	0.013195600088299429	SPACELIKE	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
