configuration_id	transform_id	covariance_metric	covariance_gradient	covariance_ricci_operator	covariance_hessian_operator	covariance_phi_dyad	covariance_curvature_generators	covariance_maximum	riemann_isolated_real_simple_eigenplanes	riemann_nondegenerate_simple_eigenplanes	riemann_complementary_split_count	riemann_repeated_eigenvalue_multiplicity	riemann_complex_isolated_count	riemann_numeric_status	weyl_isolated_real_simple_eigenplanes	weyl_nondegenerate_simple_eigenplanes	weyl_complementary_split_count	weyl_repeated_eigenvalue_multiplicity	weyl_complex_isolated_count	weyl_numeric_status	riemann_summary_agreement	weyl_summary_agreement	retained
R02_1_M3_B2_P6	N02_CROSS_NONLINEAR	1.0527857570600736e-17	0.0	2.0816681711721685e-17	0.0	0.0	1.734723475976807e-17	2.0816681711721685e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M4_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M4_B2_P6	N02_CROSS_NONLINEAR	1.7160159673951617e-16	0.0	9.540979117872439e-18	0.0	0.0	2.0816681711721685e-17	1.7160159673951617e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M5_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.214306433183765e-17	0.0	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M5_B2_P6	N02_CROSS_NONLINEAR	1.715032808616368e-16	0.0	2.0816681711721685e-17	0.0	0.0	1.3877787807814457e-17	1.715032808616368e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M6_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.0816681711721685e-17	2.7755575615628914e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M6_B2_P6	N02_CROSS_NONLINEAR	1.6801472122038636e-16	0.0	1.9081958235744878e-17	0.0	0.0	2.0816681711721685e-17	1.6801472122038636e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M7_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.9081958235744878e-17	1.9081958235744878e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M7_B2_P6	N02_CROSS_NONLINEAR	8.396023566165925e-17	0.0	2.7755575615628914e-17	0.0	0.0	2.42861286636753e-17	8.396023566165925e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M8_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M8_B2_P6	N02_CROSS_NONLINEAR	1.721357532173647e-16	6.938893903907228e-18	2.254338121946934e-18	3.469446951953614e-18	4.336808689942018e-19	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M9_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	8.673617379884035e-18	1.734723475976807e-18	0.0	7.37257477290143e-18	8.673617379884035e-18	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_M9_B2_P6	N02_CROSS_NONLINEAR	1.7203682449366727e-16	1.734723475976807e-18	1.3877787807814457e-17	6.938893903907228e-18	4.336808689942018e-19	1.2739375526704677e-17	1.7203682449366727e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MA_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	1.734723475976807e-18	0.0	1.214306433183765e-17	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MA_B2_P6	N02_CROSS_NONLINEAR	1.0533785108538005e-17	6.938893903907228e-18	1.3877787807814457e-17	5.204170427930421e-18	4.336808689942018e-19	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MB_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	6.938893903907228e-18	0.0	2.42861286636753e-17	2.42861286636753e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MB_B2_P6	N02_CROSS_NONLINEAR	1.0527857570600736e-17	1.3877787807814457e-17	2.0816681711721685e-17	3.469446951953614e-18	6.505213034913027e-19	1.734723475976807e-17	2.0816681711721685e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MC_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	1.734723475976807e-18	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MC_B2_P6	N02_CROSS_NONLINEAR	1.7160159673951617e-16	1.3877787807814457e-17	9.540979117872439e-18	1.0408340855860843e-17	6.505213034913027e-19	2.0816681711721685e-17	1.7160159673951617e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MD_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.214306433183765e-17	1.734723475976807e-18	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MD_B2_P6	N02_CROSS_NONLINEAR	1.715032808616368e-16	5.204170427930421e-18	2.0816681711721685e-17	3.469446951953614e-18	2.168404344971009e-19	1.3877787807814457e-17	1.715032808616368e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_ME_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.0816681711721685e-17	2.7755575615628914e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_ME_B2_P6	N02_CROSS_NONLINEAR	1.6801472122038636e-16	2.7755575615628914e-17	1.9081958235744878e-17	5.204170427930421e-18	1.0842021724855044e-18	2.0816681711721685e-17	1.6801472122038636e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MF_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	3.469446951953614e-18	0.0	1.9081958235744878e-17	1.9081958235744878e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R02_1_MF_B2_P6	N02_CROSS_NONLINEAR	8.396023566165925e-17	6.938893903907228e-18	2.7755575615628914e-17	6.938893903907228e-18	4.336808689942018e-19	2.42861286636753e-17	8.396023566165925e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M0_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M0_B2_P6	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M1_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M1_B2_P6	N02_CROSS_NONLINEAR	1.722393456465348e-16	0.0	2.0816681711721685e-17	0.0	0.0	1.734723475976807e-17	1.722393456465348e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M2_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M2_B2_P6	N02_CROSS_NONLINEAR	8.427021158998994e-17	0.0	1.3877787807814457e-17	0.0	0.0	2.0816681711721685e-17	8.427021158998994e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M3_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M3_B2_P6	N02_CROSS_NONLINEAR	8.431986608324908e-17	0.0	2.0816681711721685e-17	0.0	0.0	1.734723475976807e-17	8.431986608324908e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M4_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	8.673617379884035e-18	0.0	0.0	8.673617379884035e-18	8.673617379884035e-18	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M4_B2_P6	N02_CROSS_NONLINEAR	1.726461876030298e-16	0.0	6.938893903907228e-18	0.0	0.0	7.37257477290143e-18	1.726461876030298e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M5_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.0408340855860843e-17	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M5_B2_P6	N02_CROSS_NONLINEAR	1.7275039549459757e-16	0.0	1.3877787807814457e-17	0.0	0.0	2.0816681711721685e-17	1.7275039549459757e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M6_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M6_B2_P6	N02_CROSS_NONLINEAR	8.451842901675085e-17	0.0	1.3877787807814457e-17	0.0	0.0	1.3877787807814457e-17	8.451842901675085e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M7_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	0.0	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M7_B2_P6	N02_CROSS_NONLINEAR	8.456837654154916e-17	0.0	3.122502256758253e-17	0.0	0.0	4.163336342344337e-17	8.456837654154916e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M8_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M8_B2_P6	N02_CROSS_NONLINEAR	1.721357532173647e-16	6.938893903907228e-18	2.254338121946934e-18	3.469446951953614e-18	4.336808689942018e-19	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M9_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-18	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_M9_B2_P6	N02_CROSS_NONLINEAR	1.722393456465348e-16	6.938893903907228e-18	2.0816681711721685e-17	5.204170427930421e-18	8.673617379884035e-19	1.734723475976807e-17	1.722393456465348e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MA_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	1.734723475976807e-18	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MA_B2_P6	N02_CROSS_NONLINEAR	8.427021158998994e-17	6.938893903907228e-18	1.3877787807814457e-17	6.938893903907228e-18	4.336808689942018e-19	2.0816681711721685e-17	8.427021158998994e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MB_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MB_B2_P6	N02_CROSS_NONLINEAR	8.431986608324908e-17	1.3877787807814457e-17	2.0816681711721685e-17	6.938893903907228e-18	8.673617379884035e-19	1.734723475976807e-17	8.431986608324908e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MC_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	8.673617379884035e-18	3.469446951953614e-18	0.0	8.673617379884035e-18	8.673617379884035e-18	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MC_B2_P6	N02_CROSS_NONLINEAR	1.726461876030298e-16	5.204170427930421e-18	6.938893903907228e-18	1.0408340855860843e-17	2.168404344971009e-19	7.37257477290143e-18	1.726461876030298e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MD_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.0408340855860843e-17	4.336808689942018e-19	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MD_B2_P6	N02_CROSS_NONLINEAR	1.7275039549459757e-16	1.3877787807814457e-17	1.3877787807814457e-17	5.204170427930421e-18	8.673617379884035e-19	2.0816681711721685e-17	1.7275039549459757e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_ME_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	3.469446951953614e-18	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_ME_B2_P6	N02_CROSS_NONLINEAR	8.451842901675085e-17	1.0408340855860843e-17	1.3877787807814457e-17	6.938893903907228e-18	6.505213034913027e-19	1.3877787807814457e-17	8.451842901675085e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MF_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	1.734723475976807e-18	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R03_1_MF_B2_P6	N02_CROSS_NONLINEAR	8.456837654154916e-17	1.3877787807814457e-17	3.122502256758253e-17	1.0408340855860843e-17	6.505213034913027e-19	4.163336342344337e-17	8.456837654154916e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M0_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M0_B2_P6	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M1_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	8.673617379884035e-18	8.673617379884035e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M1_B2_P6	N02_CROSS_NONLINEAR	1.7203682449366727e-16	0.0	1.691355389077387e-17	0.0	0.0	1.734723475976807e-17	1.7203682449366727e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M2_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M2_B2_P6	N02_CROSS_NONLINEAR	8.427021158998994e-17	0.0	1.3877787807814457e-17	0.0	0.0	2.0816681711721685e-17	8.427021158998994e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M3_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M3_B2_P6	N02_CROSS_NONLINEAR	1.6844558272887592e-16	0.0	2.7755575615628914e-17	0.0	0.0	2.7755575615628914e-17	1.6844558272887592e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M4_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.071532165918825e-18	0.0	0.0	8.673617379884035e-18	8.673617379884035e-18	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M4_B2_P6	N02_CROSS_NONLINEAR	1.726461876030298e-16	0.0	1.0408340855860843e-17	0.0	0.0	1.0408340855860843e-17	1.726461876030298e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M5_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.1275702593849246e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M5_B2_P6	N02_CROSS_NONLINEAR	1.7254667147208534e-16	0.0	6.938893903907228e-18	0.0	0.0	1.5612511283791264e-17	1.7254667147208534e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M6_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	0.0	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M6_B2_P6	N02_CROSS_NONLINEAR	1.690368580335017e-16	0.0	2.7755575615628914e-17	0.0	0.0	2.0816681711721685e-17	1.690368580335017e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M7_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M7_B2_P6	N02_CROSS_NONLINEAR	2.1117682276709673e-17	0.0	1.3877787807814457e-17	0.0	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M8_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M8_B2_P6	N02_CROSS_NONLINEAR	1.721357532173647e-16	6.938893903907228e-18	2.254338121946934e-18	3.469446951953614e-18	4.336808689942018e-19	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M9_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	4.336808689942018e-19	0.0	8.673617379884035e-18	8.673617379884035e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_M9_B2_P6	N02_CROSS_NONLINEAR	1.7203682449366727e-16	6.938893903907228e-18	1.691355389077387e-17	6.938893903907228e-18	4.336808689942018e-19	1.734723475976807e-17	1.7203682449366727e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MA_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	1.734723475976807e-18	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MA_B2_P6	N02_CROSS_NONLINEAR	8.427021158998994e-17	6.938893903907228e-18	1.3877787807814457e-17	6.938893903907228e-18	4.336808689942018e-19	2.0816681711721685e-17	8.427021158998994e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MB_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	3.469446951953614e-18	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MB_B2_P6	N02_CROSS_NONLINEAR	1.6844558272887592e-16	6.938893903907228e-18	2.7755575615628914e-17	3.469446951953614e-18	2.168404344971009e-19	2.7755575615628914e-17	1.6844558272887592e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MC_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	6.071532165918825e-18	3.469446951953614e-18	0.0	8.673617379884035e-18	8.673617379884035e-18	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MC_B2_P6	N02_CROSS_NONLINEAR	1.726461876030298e-16	5.204170427930421e-18	1.0408340855860843e-17	1.0408340855860843e-17	2.710505431213761e-19	1.0408340855860843e-17	1.726461876030298e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MD_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	3.469446951953614e-18	0.0	1.1275702593849246e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MD_B2_P6	N02_CROSS_NONLINEAR	1.7254667147208534e-16	6.938893903907228e-18	6.938893903907228e-18	6.938893903907228e-18	2.168404344971009e-19	1.5612511283791264e-17	1.7254667147208534e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_ME_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	1.734723475976807e-18	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_ME_B2_P6	N02_CROSS_NONLINEAR	1.690368580335017e-16	6.938893903907228e-18	2.7755575615628914e-17	6.938893903907228e-18	4.336808689942018e-19	2.0816681711721685e-17	1.690368580335017e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MF_B2_P6	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	3.469446951953614e-18	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R04_1_MF_B2_P6	N02_CROSS_NONLINEAR	2.1117682276709673e-17	2.0816681711721685e-17	1.3877787807814457e-17	3.469446951953614e-18	1.0842021724855044e-18	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
