chain_id	A	B	C	rank_AB	rank_BC	rank_AC	transition_composes	Gram_increments_add	reciprocal_character_composes	delta_beta_telescopes	nontrivial_directed_loop
C025_056_092	S025	S056	S092	2	2	2	1	1	1	1	0
C025_056_093	S025	S056	S093	2	2	2	1	1	1	1	0
C025_056_094	S025	S056	S094	2	2	2	1	1	1	1	0
C025_056_095	S025	S056	S095	2	2	2	1	1	1	1	0
C025_056_096	S025	S056	S096	2	2	2	1	1	1	1	0
C025_056_097	S025	S056	S097	2	2	2	1	1	1	1	0
C025_056_098	S025	S056	S098	2	2	2	1	1	1	1	0
C025_056_099	S025	S056	S099	2	2	2	1	1	1	1	0
C025_060_060	S025	S060	S060	2	0	2	1	1	1	1	0
C025_060_065	S025	S060	S065	2	1	2	1	1	1	1	0
C025_060_070	S025	S060	S070	2	1	2	1	1	1	1	0
C025_060_085	S025	S060	S085	2	1	2	1	1	1	1	0
C025_060_090	S025	S060	S090	2	2	2	1	1	1	1	0
C025_060_091	S025	S060	S091	2	2	2	1	1	1	1	0
C025_060_092	S025	S060	S092	2	2	2	1	1	1	1	0
C025_060_093	S025	S060	S093	2	2	2	1	1	1	1	0
C025_060_094	S025	S060	S094	2	2	2	1	1	1	1	0
C025_060_095	S025	S060	S095	2	2	2	1	1	1	1	0
C025_060_096	S025	S060	S096	2	2	2	1	1	1	1	0
C025_060_097	S025	S060	S097	2	2	2	1	1	1	1	0
C025_060_098	S025	S060	S098	2	2	2	1	1	1	1	0
C025_060_099	S025	S060	S099	2	2	2	1	1	1	1	0
C025_061_061	S025	S061	S061	2	0	2	1	1	1	1	0
C025_061_066	S025	S061	S066	2	1	2	1	1	1	1	0
C025_061_071	S025	S061	S071	2	1	2	1	1	1	1	0
C025_061_086	S025	S061	S086	2	1	2	1	1	1	1	0
C025_061_090	S025	S061	S090	2	2	2	1	1	1	1	0
C025_061_091	S025	S061	S091	2	2	2	1	1	1	1	0
C025_061_092	S025	S061	S092	2	2	2	1	1	1	1	0
C025_061_093	S025	S061	S093	2	2	2	1	1	1	1	0
C025_061_094	S025	S061	S094	2	2	2	1	1	1	1	0
C025_061_095	S025	S061	S095	2	2	2	1	1	1	1	0
C025_061_096	S025	S061	S096	2	2	2	1	1	1	1	0
C025_061_097	S025	S061	S097	2	2	2	1	1	1	1	0
C025_061_098	S025	S061	S098	2	2	2	1	1	1	1	0
C025_061_099	S025	S061	S099	2	2	2	1	1	1	1	0
C025_062_062	S025	S062	S062	2	0	2	1	1	1	1	0
C025_062_067	S025	S062	S067	2	1	2	1	1	1	1	0
C025_062_072	S025	S062	S072	2	1	2	1	1	1	1	0
C025_062_087	S025	S062	S087	2	1	2	1	1	1	1	0
C025_062_090	S025	S062	S090	2	2	2	1	1	1	1	0
C025_062_091	S025	S062	S091	2	2	2	1	1	1	1	0
C025_062_092	S025	S062	S092	2	2	2	1	1	1	1	0
C025_062_093	S025	S062	S093	2	2	2	1	1	1	1	0
C025_062_094	S025	S062	S094	2	2	2	1	1	1	1	0
C025_062_095	S025	S062	S095	2	2	2	1	1	1	1	0
C025_062_096	S025	S062	S096	2	2	2	1	1	1	1	0
C025_062_097	S025	S062	S097	2	2	2	1	1	1	1	0
C025_062_098	S025	S062	S098	2	2	2	1	1	1	1	0
C025_062_099	S025	S062	S099	2	2	2	1	1	1	1	0
C025_065_065	S025	S065	S065	2	0	2	1	1	1	1	0
C025_065_070	S025	S065	S070	2	1	2	1	1	1	1	0
C025_065_090	S025	S065	S090	2	1	2	1	1	1	1	0
C025_065_095	S025	S065	S095	2	2	2	1	1	1	1	0
C025_065_096	S025	S065	S096	2	2	2	1	1	1	1	0
C025_065_097	S025	S065	S097	2	2	2	1	1	1	1	0
C025_065_098	S025	S065	S098	2	2	2	1	1	1	1	0
C025_065_099	S025	S065	S099	2	2	2	1	1	1	1	0
C025_066_066	S025	S066	S066	2	0	2	1	1	1	1	0
C025_066_071	S025	S066	S071	2	1	2	1	1	1	1	0
C025_066_091	S025	S066	S091	2	1	2	1	1	1	1	0
C025_066_095	S025	S066	S095	2	2	2	1	1	1	1	0
C025_066_096	S025	S066	S096	2	2	2	1	1	1	1	0
C025_066_097	S025	S066	S097	2	2	2	1	1	1	1	0
C025_066_098	S025	S066	S098	2	2	2	1	1	1	1	0
C025_066_099	S025	S066	S099	2	2	2	1	1	1	1	0
C025_067_067	S025	S067	S067	2	0	2	1	1	1	1	0
C025_067_072	S025	S067	S072	2	1	2	1	1	1	1	0
C025_067_092	S025	S067	S092	2	1	2	1	1	1	1	0
C025_067_095	S025	S067	S095	2	2	2	1	1	1	1	0
C025_067_096	S025	S067	S096	2	2	2	1	1	1	1	0
C025_067_097	S025	S067	S097	2	2	2	1	1	1	1	0
C025_067_098	S025	S067	S098	2	2	2	1	1	1	1	0
C025_067_099	S025	S067	S099	2	2	2	1	1	1	1	0
C025_070_070	S025	S070	S070	2	0	2	1	1	1	1	0
C025_070_095	S025	S070	S095	2	1	2	1	1	1	1	0
C025_071_071	S025	S071	S071	2	0	2	1	1	1	1	0
C025_071_096	S025	S071	S096	2	1	2	1	1	1	1	0
C025_072_072	S025	S072	S072	2	0	2	1	1	1	1	0
C025_072_097	S025	S072	S097	2	1	2	1	1	1	1	0
C025_073_073	S025	S073	S073	2	0	2	1	1	1	1	0
C025_073_098	S025	S073	S098	2	1	2	1	1	1	1	0
C025_075_075	S025	S075	S075	1	0	1	1	1	1	1	0
C025_075_080	S025	S075	S080	1	1	2	1	1	1	1	0
C025_075_085	S025	S075	S085	1	1	2	1	1	1	1	0
C025_075_090	S025	S075	S090	1	1	2	1	1	1	1	0
C025_075_095	S025	S075	S095	1	1	2	1	1	1	1	0
C025_080_080	S025	S080	S080	2	0	2	1	1	1	1	0
C025_080_085	S025	S080	S085	2	1	2	1	1	1	1	0
C025_080_090	S025	S080	S090	2	1	2	1	1	1	1	0
C025_080_095	S025	S080	S095	2	1	2	1	1	1	1	0
C025_081_081	S025	S081	S081	2	0	2	1	1	1	1	0
C025_081_086	S025	S081	S086	2	1	2	1	1	1	1	0
C025_081_091	S025	S081	S091	2	1	2	1	1	1	1	0
C025_081_096	S025	S081	S096	2	1	2	1	1	1	1	0
C025_082_082	S025	S082	S082	2	0	2	1	1	1	1	0
C025_082_087	S025	S082	S087	2	1	2	1	1	1	1	0
C025_082_092	S025	S082	S092	2	1	2	1	1	1	1	0
C025_082_097	S025	S082	S097	2	1	2	1	1	1	1	0
C025_083_083	S025	S083	S083	2	0	2	1	1	1	1	0
C025_083_088	S025	S083	S088	2	1	2	1	1	1	1	0
C025_083_093	S025	S083	S093	2	1	2	1	1	1	1	0
C025_083_098	S025	S083	S098	2	1	2	1	1	1	1	0
C025_085_085	S025	S085	S085	2	0	2	1	1	1	1	0
C025_085_090	S025	S085	S090	2	1	2	1	1	1	1	0
C025_085_095	S025	S085	S095	2	1	2	1	1	1	1	0
C025_086_086	S025	S086	S086	2	0	2	1	1	1	1	0
C025_086_091	S025	S086	S091	2	1	2	1	1	1	1	0
C025_086_096	S025	S086	S096	2	1	2	1	1	1	1	0
C025_087_087	S025	S087	S087	2	0	2	1	1	1	1	0
C025_087_092	S025	S087	S092	2	1	2	1	1	1	1	0
C025_087_097	S025	S087	S097	2	1	2	1	1	1	1	0
C025_088_088	S025	S088	S088	2	0	2	1	1	1	1	0
C025_088_093	S025	S088	S093	2	1	2	1	1	1	1	0
C025_088_098	S025	S088	S098	2	1	2	1	1	1	1	0
C025_089_089	S025	S089	S089	2	0	2	1	1	1	1	0
C025_089_094	S025	S089	S094	2	1	2	1	1	1	1	0
C025_089_099	S025	S089	S099	2	1	2	1	1	1	1	0
C025_090_090	S025	S090	S090	2	0	2	1	1	1	1	0
C025_090_095	S025	S090	S095	2	1	2	1	1	1	1	0
C025_091_091	S025	S091	S091	2	0	2	1	1	1	1	0
C025_091_096	S025	S091	S096	2	1	2	1	1	1	1	0
C025_092_092	S025	S092	S092	2	0	2	1	1	1	1	0
C025_092_097	S025	S092	S097	2	1	2	1	1	1	1	0
C025_093_093	S025	S093	S093	2	0	2	1	1	1	1	0
C025_093_098	S025	S093	S098	2	1	2	1	1	1	1	0
C025_094_094	S025	S094	S094	2	0	2	1	1	1	1	0
C025_094_099	S025	S094	S099	2	1	2	1	1	1	1	0
C025_095_095	S025	S095	S095	2	0	2	1	1	1	1	0
C025_096_096	S025	S096	S096	2	0	2	1	1	1	1	0
C025_097_097	S025	S097	S097	2	0	2	1	1	1	1	0
C025_098_098	S025	S098	S098	2	0	2	1	1	1	1	0
C025_099_099	S025	S099	S099	2	0	2	1	1	1	1	0
C026_026_026	S026	S026	S026	0	0	0	1	1	1	1	0
C026_026_031	S026	S026	S031	0	1	1	1	1	1	1	0
C026_026_036	S026	S026	S036	0	1	1	1	1	1	1	0
C026_026_041	S026	S026	S041	0	1	1	1	1	1	1	0
C026_026_046	S026	S026	S046	0	1	1	1	1	1	1	0
C026_026_051	S026	S026	S051	0	1	1	1	1	1	1	0
C026_026_055	S026	S026	S055	0	2	2	1	1	1	1	0
C026_026_056	S026	S026	S056	0	2	2	1	1	1	1	0
C026_026_057	S026	S026	S057	0	2	2	1	1	1	1	0
C026_026_060	S026	S026	S060	0	2	2	1	1	1	1	0
C026_026_061	S026	S026	S061	0	2	2	1	1	1	1	0
C026_026_062	S026	S026	S062	0	2	2	1	1	1	1	0
C026_026_063	S026	S026	S063	0	2	2	1	1	1	1	0
C026_026_065	S026	S026	S065	0	2	2	1	1	1	1	0
C026_026_066	S026	S026	S066	0	2	2	1	1	1	1	0
C026_026_067	S026	S026	S067	0	2	2	1	1	1	1	0
C026_026_068	S026	S026	S068	0	2	2	1	1	1	1	0
C026_026_070	S026	S026	S070	0	2	2	1	1	1	1	0
C026_026_071	S026	S026	S071	0	2	2	1	1	1	1	0
C026_026_072	S026	S026	S072	0	2	2	1	1	1	1	0
C026_026_073	S026	S026	S073	0	2	2	1	1	1	1	0
C026_026_074	S026	S026	S074	0	2	2	1	1	1	1	0
C026_026_076	S026	S026	S076	0	1	1	1	1	1	1	0
C026_026_080	S026	S026	S080	0	2	2	1	1	1	1	0
C026_026_081	S026	S026	S081	0	2	2	1	1	1	1	0
C026_026_082	S026	S026	S082	0	2	2	1	1	1	1	0
C026_026_083	S026	S026	S083	0	2	2	1	1	1	1	0
C026_026_084	S026	S026	S084	0	2	2	1	1	1	1	0
C026_026_085	S026	S026	S085	0	2	2	1	1	1	1	0
C026_026_086	S026	S026	S086	0	2	2	1	1	1	1	0
C026_026_087	S026	S026	S087	0	2	2	1	1	1	1	0
C026_026_088	S026	S026	S088	0	2	2	1	1	1	1	0
C026_026_089	S026	S026	S089	0	2	2	1	1	1	1	0
C026_026_090	S026	S026	S090	0	2	2	1	1	1	1	0
C026_026_091	S026	S026	S091	0	2	2	1	1	1	1	0
C026_026_092	S026	S026	S092	0	2	2	1	1	1	1	0
C026_026_093	S026	S026	S093	0	2	2	1	1	1	1	0
C026_026_094	S026	S026	S094	0	2	2	1	1	1	1	0
C026_026_095	S026	S026	S095	0	2	2	1	1	1	1	0
C026_026_096	S026	S026	S096	0	2	2	1	1	1	1	0
C026_026_097	S026	S026	S097	0	2	2	1	1	1	1	0
C026_026_098	S026	S026	S098	0	2	2	1	1	1	1	0
C026_026_099	S026	S026	S099	0	2	2	1	1	1	1	0
C026_031_031	S026	S031	S031	1	0	1	1	1	1	1	0
C026_031_036	S026	S031	S036	1	1	1	1	1	1	1	0
C026_031_041	S026	S031	S041	1	1	1	1	1	1	1	0
C026_031_046	S026	S031	S046	1	1	1	1	1	1	1	0
C026_031_056	S026	S031	S056	1	1	2	1	1	1	1	0
C026_031_060	S026	S031	S060	1	2	2	1	1	1	1	0
C026_031_061	S026	S031	S061	1	2	2	1	1	1	1	0
C026_031_062	S026	S031	S062	1	2	2	1	1	1	1	0
C026_031_065	S026	S031	S065	1	2	2	1	1	1	1	0
C026_031_066	S026	S031	S066	1	2	2	1	1	1	1	0
C026_031_067	S026	S031	S067	1	2	2	1	1	1	1	0
C026_031_068	S026	S031	S068	1	2	2	1	1	1	1	0
C026_031_070	S026	S031	S070	1	2	2	1	1	1	1	0
C026_031_071	S026	S031	S071	1	2	2	1	1	1	1	0
C026_031_072	S026	S031	S072	1	2	2	1	1	1	1	0
C026_031_073	S026	S031	S073	1	2	2	1	1	1	1	0
C026_031_074	S026	S031	S074	1	2	2	1	1	1	1	0
C026_031_081	S026	S031	S081	1	1	2	1	1	1	1	0
C026_031_085	S026	S031	S085	1	2	2	1	1	1	1	0
C026_031_086	S026	S031	S086	1	2	2	1	1	1	1	0
C026_031_087	S026	S031	S087	1	2	2	1	1	1	1	0
C026_031_088	S026	S031	S088	1	2	2	1	1	1	1	0
C026_031_089	S026	S031	S089	1	2	2	1	1	1	1	0
C026_031_090	S026	S031	S090	1	2	2	1	1	1	1	0
C026_031_091	S026	S031	S091	1	2	2	1	1	1	1	0
C026_031_092	S026	S031	S092	1	2	2	1	1	1	1	0
C026_031_093	S026	S031	S093	1	2	2	1	1	1	1	0
C026_031_094	S026	S031	S094	1	2	2	1	1	1	1	0
C026_031_095	S026	S031	S095	1	2	2	1	1	1	1	0
C026_031_096	S026	S031	S096	1	2	2	1	1	1	1	0
C026_031_097	S026	S031	S097	1	2	2	1	1	1	1	0
C026_031_098	S026	S031	S098	1	2	2	1	1	1	1	0
C026_031_099	S026	S031	S099	1	2	2	1	1	1	1	0
C026_036_036	S026	S036	S036	1	0	1	1	1	1	1	0
C026_036_041	S026	S036	S041	1	1	1	1	1	1	1	0
C026_036_046	S026	S036	S046	1	1	1	1	1	1	1	0
C026_036_061	S026	S036	S061	1	1	2	1	1	1	1	0
C026_036_065	S026	S036	S065	1	2	2	1	1	1	1	0
C026_036_066	S026	S036	S066	1	2	2	1	1	1	1	0
C026_036_067	S026	S036	S067	1	2	2	1	1	1	1	0
C026_036_070	S026	S036	S070	1	2	2	1	1	1	1	0
C026_036_071	S026	S036	S071	1	2	2	1	1	1	1	0
C026_036_072	S026	S036	S072	1	2	2	1	1	1	1	0
C026_036_073	S026	S036	S073	1	2	2	1	1	1	1	0
C026_036_086	S026	S036	S086	1	1	2	1	1	1	1	0
C026_036_090	S026	S036	S090	1	2	2	1	1	1	1	0
C026_036_091	S026	S036	S091	1	2	2	1	1	1	1	0
C026_036_092	S026	S036	S092	1	2	2	1	1	1	1	0
C026_036_093	S026	S036	S093	1	2	2	1	1	1	1	0
C026_036_094	S026	S036	S094	1	2	2	1	1	1	1	0
C026_036_095	S026	S036	S095	1	2	2	1	1	1	1	0
C026_036_096	S026	S036	S096	1	2	2	1	1	1	1	0
C026_036_097	S026	S036	S097	1	2	2	1	1	1	1	0
C026_036_098	S026	S036	S098	1	2	2	1	1	1	1	0
C026_036_099	S026	S036	S099	1	2	2	1	1	1	1	0
C026_041_041	S026	S041	S041	1	0	1	1	1	1	1	0
C026_041_046	S026	S041	S046	1	1	1	1	1	1	1	0
C026_041_066	S026	S041	S066	1	1	2	1	1	1	1	0
C026_041_070	S026	S041	S070	1	2	2	1	1	1	1	0
C026_041_071	S026	S041	S071	1	2	2	1	1	1	1	0
C026_041_072	S026	S041	S072	1	2	2	1	1	1	1	0
C026_041_073	S026	S041	S073	1	2	2	1	1	1	1	0
C026_041_091	S026	S041	S091	1	1	2	1	1	1	1	0
C026_041_095	S026	S041	S095	1	2	2	1	1	1	1	0
C026_041_096	S026	S041	S096	1	2	2	1	1	1	1	0
C026_041_097	S026	S041	S097	1	2	2	1	1	1	1	0
C026_041_098	S026	S041	S098	1	2	2	1	1	1	1	0
C026_041_099	S026	S041	S099	1	2	2	1	1	1	1	0
C026_046_046	S026	S046	S046	1	0	1	1	1	1	1	0
C026_046_071	S026	S046	S071	1	1	2	1	1	1	1	0
C026_046_096	S026	S046	S096	1	1	2	1	1	1	1	0
C026_051_051	S026	S051	S051	1	0	1	1	1	1	1	0
C026_051_056	S026	S051	S056	1	1	2	1	1	1	1	0
C026_051_061	S026	S051	S061	1	1	2	1	1	1	1	0
C026_051_066	S026	S051	S066	1	1	2	1	1	1	1	0
C026_051_071	S026	S051	S071	1	1	2	1	1	1	1	0
C026_051_076	S026	S051	S076	1	1	1	1	1	1	1	0
C026_051_080	S026	S051	S080	1	2	2	1	1	1	1	0
C026_051_081	S026	S051	S081	1	2	2	1	1	1	1	0
C026_051_082	S026	S051	S082	1	2	2	1	1	1	1	0
C026_051_083	S026	S051	S083	1	2	2	1	1	1	1	0
C026_051_084	S026	S051	S084	1	1	2	1	1	1	1	0
C026_051_085	S026	S051	S085	1	2	2	1	1	1	1	0
C026_051_086	S026	S051	S086	1	2	2	1	1	1	1	0
C026_051_087	S026	S051	S087	1	2	2	1	1	1	1	0
C026_051_088	S026	S051	S088	1	2	2	1	1	1	1	0
C026_051_089	S026	S051	S089	1	2	2	1	1	1	1	0
C026_051_090	S026	S051	S090	1	2	2	1	1	1	1	0
C026_051_091	S026	S051	S091	1	2	2	1	1	1	1	0
C026_051_092	S026	S051	S092	1	2	2	1	1	1	1	0
C026_051_093	S026	S051	S093	1	2	2	1	1	1	1	0
C026_051_094	S026	S051	S094	1	2	2	1	1	1	1	0
C026_051_095	S026	S051	S095	1	2	2	1	1	1	1	0
C026_051_096	S026	S051	S096	1	2	2	1	1	1	1	0
C026_051_097	S026	S051	S097	1	2	2	1	1	1	1	0
C026_051_098	S026	S051	S098	1	2	2	1	1	1	1	0
C026_051_099	S026	S051	S099	1	2	2	1	1	1	1	0
C026_055_055	S026	S055	S055	2	0	2	1	1	1	1	0
C026_055_060	S026	S055	S060	2	1	2	1	1	1	1	0
C026_055_065	S026	S055	S065	2	1	2	1	1	1	1	0
C026_055_070	S026	S055	S070	2	1	2	1	1	1	1	0
C026_055_080	S026	S055	S080	2	1	2	1	1	1	1	0
C026_055_085	S026	S055	S085	2	2	2	1	1	1	1	0
C026_055_086	S026	S055	S086	2	2	2	1	1	1	1	0
C026_055_087	S026	S055	S087	2	2	2	1	1	1	1	0
C026_055_088	S026	S055	S088	2	2	2	1	1	1	1	0
C026_055_090	S026	S055	S090	2	2	2	1	1	1	1	0
C026_055_091	S026	S055	S091	2	2	2	1	1	1	1	0
C026_055_092	S026	S055	S092	2	2	2	1	1	1	1	0
C026_055_093	S026	S055	S093	2	2	2	1	1	1	1	0
C026_055_094	S026	S055	S094	2	2	2	1	1	1	1	0
C026_055_095	S026	S055	S095	2	2	2	1	1	1	1	0
C026_055_096	S026	S055	S096	2	2	2	1	1	1	1	0
C026_055_097	S026	S055	S097	2	2	2	1	1	1	1	0
C026_055_098	S026	S055	S098	2	2	2	1	1	1	1	0
C026_055_099	S026	S055	S099	2	2	2	1	1	1	1	0
C026_056_056	S026	S056	S056	2	0	2	1	1	1	1	0
C026_056_061	S026	S056	S061	2	1	2	1	1	1	1	0
C026_056_066	S026	S056	S066	2	1	2	1	1	1	1	0
C026_056_071	S026	S056	S071	2	1	2	1	1	1	1	0
C026_056_081	S026	S056	S081	2	1	2	1	1	1	1	0
C026_056_085	S026	S056	S085	2	2	2	1	1	1	1	0
C026_056_086	S026	S056	S086	2	2	2	1	1	1	1	0
C026_056_087	S026	S056	S087	2	2	2	1	1	1	1	0
C026_056_088	S026	S056	S088	2	2	2	1	1	1	1	0
C026_056_089	S026	S056	S089	2	2	2	1	1	1	1	0
C026_056_090	S026	S056	S090	2	2	2	1	1	1	1	0
C026_056_091	S026	S056	S091	2	2	2	1	1	1	1	0
C026_056_092	S026	S056	S092	2	2	2	1	1	1	1	0
C026_056_093	S026	S056	S093	2	2	2	1	1	1	1	0
C026_056_094	S026	S056	S094	2	2	2	1	1	1	1	0
C026_056_095	S026	S056	S095	2	2	2	1	1	1	1	0
C026_056_096	S026	S056	S096	2	2	2	1	1	1	1	0
C026_056_097	S026	S056	S097	2	2	2	1	1	1	1	0
C026_056_098	S026	S056	S098	2	2	2	1	1	1	1	0
C026_056_099	S026	S056	S099	2	2	2	1	1	1	1	0
C026_057_057	S026	S057	S057	2	0	2	1	1	1	1	0
C026_057_062	S026	S057	S062	2	1	2	1	1	1	1	0
C026_057_067	S026	S057	S067	2	1	2	1	1	1	1	0
C026_057_072	S026	S057	S072	2	1	2	1	1	1	1	0
C026_057_082	S026	S057	S082	2	1	2	1	1	1	1	0
C026_057_085	S026	S057	S085	2	2	2	1	1	1	1	0
C026_057_086	S026	S057	S086	2	2	2	1	1	1	1	0
C026_057_087	S026	S057	S087	2	2	2	1	1	1	1	0
C026_057_088	S026	S057	S088	2	2	2	1	1	1	1	0
C026_057_089	S026	S057	S089	2	2	2	1	1	1	1	0
C026_057_090	S026	S057	S090	2	2	2	1	1	1	1	0
C026_057_091	S026	S057	S091	2	2	2	1	1	1	1	0
C026_057_092	S026	S057	S092	2	2	2	1	1	1	1	0
C026_057_093	S026	S057	S093	2	2	2	1	1	1	1	0
C026_057_094	S026	S057	S094	2	2	2	1	1	1	1	0
C026_057_095	S026	S057	S095	2	2	2	1	1	1	1	0
C026_057_096	S026	S057	S096	2	2	2	1	1	1	1	0
C026_057_097	S026	S057	S097	2	2	2	1	1	1	1	0
C026_057_098	S026	S057	S098	2	2	2	1	1	1	1	0
C026_057_099	S026	S057	S099	2	2	2	1	1	1	1	0
C026_060_060	S026	S060	S060	2	0	2	1	1	1	1	0
C026_060_065	S026	S060	S065	2	1	2	1	1	1	1	0
C026_060_070	S026	S060	S070	2	1	2	1	1	1	1	0
C026_060_085	S026	S060	S085	2	1	2	1	1	1	1	0
C026_060_090	S026	S060	S090	2	2	2	1	1	1	1	0
C026_060_091	S026	S060	S091	2	2	2	1	1	1	1	0
C026_060_092	S026	S060	S092	2	2	2	1	1	1	1	0
C026_060_093	S026	S060	S093	2	2	2	1	1	1	1	0
C026_060_094	S026	S060	S094	2	2	2	1	1	1	1	0
C026_060_095	S026	S060	S095	2	2	2	1	1	1	1	0
C026_060_096	S026	S060	S096	2	2	2	1	1	1	1	0
C026_060_097	S026	S060	S097	2	2	2	1	1	1	1	0
C026_060_098	S026	S060	S098	2	2	2	1	1	1	1	0
C026_060_099	S026	S060	S099	2	2	2	1	1	1	1	0
C026_061_061	S026	S061	S061	2	0	2	1	1	1	1	0
C026_061_066	S026	S061	S066	2	1	2	1	1	1	1	0
C026_061_071	S026	S061	S071	2	1	2	1	1	1	1	0
C026_061_086	S026	S061	S086	2	1	2	1	1	1	1	0
C026_061_090	S026	S061	S090	2	2	2	1	1	1	1	0
C026_061_091	S026	S061	S091	2	2	2	1	1	1	1	0
C026_061_092	S026	S061	S092	2	2	2	1	1	1	1	0
C026_061_093	S026	S061	S093	2	2	2	1	1	1	1	0
C026_061_094	S026	S061	S094	2	2	2	1	1	1	1	0
C026_061_095	S026	S061	S095	2	2	2	1	1	1	1	0
C026_061_096	S026	S061	S096	2	2	2	1	1	1	1	0
C026_061_097	S026	S061	S097	2	2	2	1	1	1	1	0
C026_061_098	S026	S061	S098	2	2	2	1	1	1	1	0
C026_061_099	S026	S061	S099	2	2	2	1	1	1	1	0
C026_062_062	S026	S062	S062	2	0	2	1	1	1	1	0
C026_062_067	S026	S062	S067	2	1	2	1	1	1	1	0
C026_062_072	S026	S062	S072	2	1	2	1	1	1	1	0
C026_062_087	S026	S062	S087	2	1	2	1	1	1	1	0
C026_062_090	S026	S062	S090	2	2	2	1	1	1	1	0
C026_062_091	S026	S062	S091	2	2	2	1	1	1	1	0
C026_062_092	S026	S062	S092	2	2	2	1	1	1	1	0
C026_062_093	S026	S062	S093	2	2	2	1	1	1	1	0
C026_062_094	S026	S062	S094	2	2	2	1	1	1	1	0
C026_062_095	S026	S062	S095	2	2	2	1	1	1	1	0
C026_062_096	S026	S062	S096	2	2	2	1	1	1	1	0
C026_062_097	S026	S062	S097	2	2	2	1	1	1	1	0
C026_062_098	S026	S062	S098	2	2	2	1	1	1	1	0
C026_062_099	S026	S062	S099	2	2	2	1	1	1	1	0
C026_063_063	S026	S063	S063	2	0	2	1	1	1	1	0
C026_063_068	S026	S063	S068	2	1	2	1	1	1	1	0
C026_063_073	S026	S063	S073	2	1	2	1	1	1	1	0
C026_063_088	S026	S063	S088	2	1	2	1	1	1	1	0
C026_063_090	S026	S063	S090	2	2	2	1	1	1	1	0
C026_063_091	S026	S063	S091	2	2	2	1	1	1	1	0
C026_063_092	S026	S063	S092	2	2	2	1	1	1	1	0
C026_063_093	S026	S063	S093	2	2	2	1	1	1	1	0
C026_063_094	S026	S063	S094	2	2	2	1	1	1	1	0
C026_063_095	S026	S063	S095	2	2	2	1	1	1	1	0
C026_063_096	S026	S063	S096	2	2	2	1	1	1	1	0
C026_063_097	S026	S063	S097	2	2	2	1	1	1	1	0
C026_063_098	S026	S063	S098	2	2	2	1	1	1	1	0
C026_063_099	S026	S063	S099	2	2	2	1	1	1	1	0
C026_065_065	S026	S065	S065	2	0	2	1	1	1	1	0
C026_065_070	S026	S065	S070	2	1	2	1	1	1	1	0
C026_065_090	S026	S065	S090	2	1	2	1	1	1	1	0
C026_065_095	S026	S065	S095	2	2	2	1	1	1	1	0
C026_065_096	S026	S065	S096	2	2	2	1	1	1	1	0
C026_065_097	S026	S065	S097	2	2	2	1	1	1	1	0
C026_065_098	S026	S065	S098	2	2	2	1	1	1	1	0
C026_065_099	S026	S065	S099	2	2	2	1	1	1	1	0
C026_066_066	S026	S066	S066	2	0	2	1	1	1	1	0
C026_066_071	S026	S066	S071	2	1	2	1	1	1	1	0
C026_066_091	S026	S066	S091	2	1	2	1	1	1	1	0
C026_066_095	S026	S066	S095	2	2	2	1	1	1	1	0
C026_066_096	S026	S066	S096	2	2	2	1	1	1	1	0
C026_066_097	S026	S066	S097	2	2	2	1	1	1	1	0
C026_066_098	S026	S066	S098	2	2	2	1	1	1	1	0
C026_066_099	S026	S066	S099	2	2	2	1	1	1	1	0
C026_067_067	S026	S067	S067	2	0	2	1	1	1	1	0
C026_067_072	S026	S067	S072	2	1	2	1	1	1	1	0
C026_067_092	S026	S067	S092	2	1	2	1	1	1	1	0
C026_067_095	S026	S067	S095	2	2	2	1	1	1	1	0
C026_067_096	S026	S067	S096	2	2	2	1	1	1	1	0
C026_067_097	S026	S067	S097	2	2	2	1	1	1	1	0
C026_067_098	S026	S067	S098	2	2	2	1	1	1	1	0
C026_067_099	S026	S067	S099	2	2	2	1	1	1	1	0
C026_068_068	S026	S068	S068	2	0	2	1	1	1	1	0
C026_068_073	S026	S068	S073	2	1	2	1	1	1	1	0
C026_068_093	S026	S068	S093	2	1	2	1	1	1	1	0
C026_068_095	S026	S068	S095	2	2	2	1	1	1	1	0
C026_068_096	S026	S068	S096	2	2	2	1	1	1	1	0
C026_068_097	S026	S068	S097	2	2	2	1	1	1	1	0
C026_068_098	S026	S068	S098	2	2	2	1	1	1	1	0
C026_068_099	S026	S068	S099	2	2	2	1	1	1	1	0
C026_070_070	S026	S070	S070	2	0	2	1	1	1	1	0
C026_070_095	S026	S070	S095	2	1	2	1	1	1	1	0
C026_071_071	S026	S071	S071	2	0	2	1	1	1	1	0
C026_071_096	S026	S071	S096	2	1	2	1	1	1	1	0
C026_072_072	S026	S072	S072	2	0	2	1	1	1	1	0
C026_072_097	S026	S072	S097	2	1	2	1	1	1	1	0
C026_073_073	S026	S073	S073	2	0	2	1	1	1	1	0
C026_073_098	S026	S073	S098	2	1	2	1	1	1	1	0
C026_074_074	S026	S074	S074	2	0	2	1	1	1	1	0
C026_074_099	S026	S074	S099	2	1	2	1	1	1	1	0
C026_076_076	S026	S076	S076	1	0	1	1	1	1	1	0
C026_076_081	S026	S076	S081	1	1	2	1	1	1	1	0
C026_076_086	S026	S076	S086	1	1	2	1	1	1	1	0
C026_076_091	S026	S076	S091	1	1	2	1	1	1	1	0
C026_076_096	S026	S076	S096	1	1	2	1	1	1	1	0
