pair_id	source	target	T_source	L_source	beta_source	T_target	L_target	beta_target	gram_class	reverse_gram_class	R11	R12	R22	area_ratio	reciprocal_ratio	delta_beta
P058_013	S058	S013	2	2	1/2	4	3	1/2	INCOMPARABLE	INCOMPARABLE	2	0	3/2	3	4/3	0
P058_014	S058	S014	2	2	1/2	4	3	1	INCOMPARABLE	INCOMPARABLE	2	1	3/2	3	4/3	1/2
P058_015	S058	S015	2	2	1/2	4	4	-1	INCOMPARABLE	INCOMPARABLE	2	-3	2	4	1	-3/2
P058_016	S058	S016	2	2	1/2	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	2	-2	2	4	1	-1
P058_017	S058	S017	2	2	1/2	4	4	0	INCOMPARABLE	INCOMPARABLE	2	-1	2	4	1	-1/2
P058_018	S058	S018	2	2	1/2	4	4	1/2	INCOMPARABLE	INCOMPARABLE	2	0	2	4	1	0
P058_019	S058	S019	2	2	1/2	4	4	1	INCOMPARABLE	INCOMPARABLE	2	1	2	4	1	1/2
P058_020	S058	S020	2	2	1/2	4	5	-1	INCOMPARABLE	INCOMPARABLE	2	-3	5/2	5	4/5	-3/2
P058_021	S058	S021	2	2	1/2	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	2	-2	5/2	5	4/5	-1
P058_022	S058	S022	2	2	1/2	4	5	0	INCOMPARABLE	INCOMPARABLE	2	-1	5/2	5	4/5	-1/2
P058_023	S058	S023	2	2	1/2	4	5	1/2	INCOMPARABLE	INCOMPARABLE	2	0	5/2	5	4/5	0
P058_024	S058	S024	2	2	1/2	4	5	1	INCOMPARABLE	INCOMPARABLE	2	1	5/2	5	4/5	1/2
P058_025	S058	S025	2	2	1/2	3	1	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	1/2	3/4	3	-3/2
P058_026	S058	S026	2	2	1/2	3	1	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	1/2	3/4	3	-1
P058_027	S058	S027	2	2	1/2	3	1	0	INCOMPARABLE	PSD_RANK_2	3/2	-3/4	1/2	3/4	3	-1/2
P058_028	S058	S028	2	2	1/2	3	1	1/2	INCOMPARABLE	PSD_RANK_2	3/2	0	1/2	3/4	3	0
P058_029	S058	S029	2	2	1/2	3	1	1	INCOMPARABLE	PSD_RANK_2	3/2	3/4	1/2	3/4	3	1/2
P058_030	S058	S030	2	2	1/2	3	2	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	1	3/2	3/2	-3/2
P058_031	S058	S031	2	2	1/2	3	2	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	1	3/2	3/2	-1
P058_032	S058	S032	2	2	1/2	3	2	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	1	3/2	3/2	-1/2
P058_033	S058	S033	2	2	1/2	3	2	1/2	INCOMPARABLE	PSD_RANK_1	3/2	0	1	3/2	3/2	0
P058_034	S058	S034	2	2	1/2	3	2	1	INCOMPARABLE	INCOMPARABLE	3/2	3/4	1	3/2	3/2	1/2
P058_035	S058	S035	2	2	1/2	3	3	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	3/2	9/4	1	-3/2
P058_036	S058	S036	2	2	1/2	3	3	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	3/2	9/4	1	-1
P058_037	S058	S037	2	2	1/2	3	3	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	3/2	9/4	1	-1/2
P058_038	S058	S038	2	2	1/2	3	3	1/2	INCOMPARABLE	INCOMPARABLE	3/2	0	3/2	9/4	1	0
P058_039	S058	S039	2	2	1/2	3	3	1	INCOMPARABLE	INCOMPARABLE	3/2	3/4	3/2	9/4	1	1/2
P058_040	S058	S040	2	2	1/2	3	4	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	2	3	3/4	-3/2
P058_041	S058	S041	2	2	1/2	3	4	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	2	3	3/4	-1
P058_042	S058	S042	2	2	1/2	3	4	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	2	3	3/4	-1/2
P058_043	S058	S043	2	2	1/2	3	4	1/2	INCOMPARABLE	INCOMPARABLE	3/2	0	2	3	3/4	0
P058_044	S058	S044	2	2	1/2	3	4	1	INCOMPARABLE	INCOMPARABLE	3/2	3/4	2	3	3/4	1/2
P058_045	S058	S045	2	2	1/2	3	5	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	5/2	15/4	3/5	-3/2
P058_046	S058	S046	2	2	1/2	3	5	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	5/2	15/4	3/5	-1
P058_047	S058	S047	2	2	1/2	3	5	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	5/2	15/4	3/5	-1/2
P058_048	S058	S048	2	2	1/2	3	5	1/2	INCOMPARABLE	INCOMPARABLE	3/2	0	5/2	15/4	3/5	0
P058_049	S058	S049	2	2	1/2	3	5	1	INCOMPARABLE	INCOMPARABLE	3/2	3/4	5/2	15/4	3/5	1/2
P058_050	S058	S050	2	2	1/2	2	1	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	1/2	1/2	2	-3/2
P058_051	S058	S051	2	2	1/2	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1	1/2	1/2	2	-1
P058_052	S058	S052	2	2	1/2	2	1	0	INCOMPARABLE	INCOMPARABLE	1	-1/2	1/2	1/2	2	-1/2
P058_053	S058	S053	2	2	1/2	2	1	1/2	INCOMPARABLE	PSD_RANK_1	1	0	1/2	1/2	2	0
P058_054	S058	S054	2	2	1/2	2	1	1	INCOMPARABLE	INCOMPARABLE	1	1/2	1/2	1/2	2	1/2
P058_055	S058	S055	2	2	1/2	2	2	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	1	1	1	-3/2
P058_056	S058	S056	2	2	1/2	2	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1	1	1	1	-1
P058_057	S058	S057	2	2	1/2	2	2	0	INCOMPARABLE	INCOMPARABLE	1	-1/2	1	1	1	-1/2
P058_058	S058	S058	2	2	1/2	2	2	1/2	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P058_059	S058	S059	2	2	1/2	2	2	1	INCOMPARABLE	INCOMPARABLE	1	1/2	1	1	1	1/2
P058_060	S058	S060	2	2	1/2	2	3	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	3/2	3/2	2/3	-3/2
P058_061	S058	S061	2	2	1/2	2	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1	3/2	3/2	2/3	-1
P058_062	S058	S062	2	2	1/2	2	3	0	INCOMPARABLE	INCOMPARABLE	1	-1/2	3/2	3/2	2/3	-1/2
P058_063	S058	S063	2	2	1/2	2	3	1/2	PSD_RANK_1	INCOMPARABLE	1	0	3/2	3/2	2/3	0
P058_064	S058	S064	2	2	1/2	2	3	1	INCOMPARABLE	INCOMPARABLE	1	1/2	3/2	3/2	2/3	1/2
P058_065	S058	S065	2	2	1/2	2	4	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	2	2	1/2	-3/2
P058_066	S058	S066	2	2	1/2	2	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1	2	2	1/2	-1
P058_067	S058	S067	2	2	1/2	2	4	0	INCOMPARABLE	INCOMPARABLE	1	-1/2	2	2	1/2	-1/2
P058_068	S058	S068	2	2	1/2	2	4	1/2	PSD_RANK_1	INCOMPARABLE	1	0	2	2	1/2	0
P058_069	S058	S069	2	2	1/2	2	4	1	INCOMPARABLE	INCOMPARABLE	1	1/2	2	2	1/2	1/2
P058_070	S058	S070	2	2	1/2	2	5	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	5/2	5/2	2/5	-3/2
P058_071	S058	S071	2	2	1/2	2	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1	5/2	5/2	2/5	-1
P058_072	S058	S072	2	2	1/2	2	5	0	INCOMPARABLE	INCOMPARABLE	1	-1/2	5/2	5/2	2/5	-1/2
P058_073	S058	S073	2	2	1/2	2	5	1/2	PSD_RANK_1	INCOMPARABLE	1	0	5/2	5/2	2/5	0
P058_074	S058	S074	2	2	1/2	2	5	1	INCOMPARABLE	INCOMPARABLE	1	1/2	5/2	5/2	2/5	1/2
P058_075	S058	S075	2	2	1/2	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-3/4	1/2	1/4	1	-3/2
P058_076	S058	S076	2	2	1/2	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/2	1/2	1/4	1	-1
P058_077	S058	S077	2	2	1/2	1	1	0	INCOMPARABLE	INCOMPARABLE	1/2	-1/4	1/2	1/4	1	-1/2
P058_078	S058	S078	2	2	1/2	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/2	0	1/2	1/4	1	0
P058_079	S058	S079	2	2	1/2	1	1	1	INCOMPARABLE	INCOMPARABLE	1/2	1/4	1/2	1/4	1	1/2
P058_080	S058	S080	2	2	1/2	1	2	-1	INCOMPARABLE	INCOMPARABLE	1/2	-3/4	1	1/2	1/2	-3/2
P058_081	S058	S081	2	2	1/2	1	2	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/2	1	1/2	1/2	-1
P058_082	S058	S082	2	2	1/2	1	2	0	INCOMPARABLE	INCOMPARABLE	1/2	-1/4	1	1/2	1/2	-1/2
P058_083	S058	S083	2	2	1/2	1	2	1/2	PSD_RANK_1	INCOMPARABLE	1/2	0	1	1/2	1/2	0
P058_084	S058	S084	2	2	1/2	1	2	1	INCOMPARABLE	INCOMPARABLE	1/2	1/4	1	1/2	1/2	1/2
P058_085	S058	S085	2	2	1/2	1	3	-1	PSD_RANK_2	INCOMPARABLE	1/2	-3/4	3/2	3/4	1/3	-3/2
P058_086	S058	S086	2	2	1/2	1	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1/2	3/2	3/4	1/3	-1
P058_087	S058	S087	2	2	1/2	1	3	0	PSD_RANK_2	INCOMPARABLE	1/2	-1/4	3/2	3/4	1/3	-1/2
P058_088	S058	S088	2	2	1/2	1	3	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	3/2	3/4	1/3	0
P058_089	S058	S089	2	2	1/2	1	3	1	PSD_RANK_2	INCOMPARABLE	1/2	1/4	3/2	3/4	1/3	1/2
P058_090	S058	S090	2	2	1/2	1	4	-1	PSD_RANK_2	INCOMPARABLE	1/2	-3/4	2	1	1/4	-3/2
P058_091	S058	S091	2	2	1/2	1	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1/2	2	1	1/4	-1
P058_092	S058	S092	2	2	1/2	1	4	0	PSD_RANK_2	INCOMPARABLE	1/2	-1/4	2	1	1/4	-1/2
P058_093	S058	S093	2	2	1/2	1	4	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	2	1	1/4	0
P058_094	S058	S094	2	2	1/2	1	4	1	PSD_RANK_2	INCOMPARABLE	1/2	1/4	2	1	1/4	1/2
P058_095	S058	S095	2	2	1/2	1	5	-1	PSD_RANK_2	INCOMPARABLE	1/2	-3/4	5/2	5/4	1/5	-3/2
P058_096	S058	S096	2	2	1/2	1	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1/2	5/2	5/4	1/5	-1
P058_097	S058	S097	2	2	1/2	1	5	0	PSD_RANK_2	INCOMPARABLE	1/2	-1/4	5/2	5/4	1/5	-1/2
P058_098	S058	S098	2	2	1/2	1	5	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	5/2	5/4	1/5	0
P058_099	S058	S099	2	2	1/2	1	5	1	PSD_RANK_2	INCOMPARABLE	1/2	1/4	5/2	5/4	1/5	1/2
P059_000	S059	S000	2	2	1	4	1	-1	INCOMPARABLE	INCOMPARABLE	2	-4	1/2	1	4	-2
P059_001	S059	S001	2	2	1	4	1	-1/2	INCOMPARABLE	INCOMPARABLE	2	-3	1/2	1	4	-3/2
P059_002	S059	S002	2	2	1	4	1	0	INCOMPARABLE	INCOMPARABLE	2	-2	1/2	1	4	-1
P059_003	S059	S003	2	2	1	4	1	1/2	INCOMPARABLE	PSD_RANK_2	2	-1	1/2	1	4	-1/2
P059_004	S059	S004	2	2	1	4	1	1	INCOMPARABLE	PSD_RANK_2	2	0	1/2	1	4	0
P059_005	S059	S005	2	2	1	4	2	-1	INCOMPARABLE	INCOMPARABLE	2	-4	1	2	2	-2
P059_006	S059	S006	2	2	1	4	2	-1/2	INCOMPARABLE	INCOMPARABLE	2	-3	1	2	2	-3/2
P059_007	S059	S007	2	2	1	4	2	0	INCOMPARABLE	INCOMPARABLE	2	-2	1	2	2	-1
P059_008	S059	S008	2	2	1	4	2	1/2	INCOMPARABLE	INCOMPARABLE	2	-1	1	2	2	-1/2
P059_009	S059	S009	2	2	1	4	2	1	INCOMPARABLE	PSD_RANK_1	2	0	1	2	2	0
P059_010	S059	S010	2	2	1	4	3	-1	INCOMPARABLE	INCOMPARABLE	2	-4	3/2	3	4/3	-2
P059_011	S059	S011	2	2	1	4	3	-1/2	INCOMPARABLE	INCOMPARABLE	2	-3	3/2	3	4/3	-3/2
P059_012	S059	S012	2	2	1	4	3	0	INCOMPARABLE	INCOMPARABLE	2	-2	3/2	3	4/3	-1
P059_013	S059	S013	2	2	1	4	3	1/2	INCOMPARABLE	INCOMPARABLE	2	-1	3/2	3	4/3	-1/2
P059_014	S059	S014	2	2	1	4	3	1	INCOMPARABLE	INCOMPARABLE	2	0	3/2	3	4/3	0
P059_015	S059	S015	2	2	1	4	4	-1	INCOMPARABLE	INCOMPARABLE	2	-4	2	4	1	-2
P059_016	S059	S016	2	2	1	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	2	-3	2	4	1	-3/2
P059_017	S059	S017	2	2	1	4	4	0	INCOMPARABLE	INCOMPARABLE	2	-2	2	4	1	-1
P059_018	S059	S018	2	2	1	4	4	1/2	INCOMPARABLE	INCOMPARABLE	2	-1	2	4	1	-1/2
P059_019	S059	S019	2	2	1	4	4	1	INCOMPARABLE	INCOMPARABLE	2	0	2	4	1	0
P059_020	S059	S020	2	2	1	4	5	-1	INCOMPARABLE	INCOMPARABLE	2	-4	5/2	5	4/5	-2
P059_021	S059	S021	2	2	1	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	2	-3	5/2	5	4/5	-3/2
P059_022	S059	S022	2	2	1	4	5	0	INCOMPARABLE	INCOMPARABLE	2	-2	5/2	5	4/5	-1
P059_023	S059	S023	2	2	1	4	5	1/2	INCOMPARABLE	INCOMPARABLE	2	-1	5/2	5	4/5	-1/2
P059_024	S059	S024	2	2	1	4	5	1	INCOMPARABLE	INCOMPARABLE	2	0	5/2	5	4/5	0
P059_025	S059	S025	2	2	1	3	1	-1	INCOMPARABLE	INCOMPARABLE	3/2	-3	1/2	3/4	3	-2
P059_026	S059	S026	2	2	1	3	1	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	1/2	3/4	3	-3/2
P059_027	S059	S027	2	2	1	3	1	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	1/2	3/4	3	-1
P059_028	S059	S028	2	2	1	3	1	1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/4	1/2	3/4	3	-1/2
P059_029	S059	S029	2	2	1	3	1	1	INCOMPARABLE	PSD_RANK_2	3/2	0	1/2	3/4	3	0
P059_030	S059	S030	2	2	1	3	2	-1	INCOMPARABLE	INCOMPARABLE	3/2	-3	1	3/2	3/2	-2
P059_031	S059	S031	2	2	1	3	2	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	1	3/2	3/2	-3/2
P059_032	S059	S032	2	2	1	3	2	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	1	3/2	3/2	-1
P059_033	S059	S033	2	2	1	3	2	1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	1	3/2	3/2	-1/2
P059_034	S059	S034	2	2	1	3	2	1	INCOMPARABLE	PSD_RANK_1	3/2	0	1	3/2	3/2	0
P059_035	S059	S035	2	2	1	3	3	-1	INCOMPARABLE	INCOMPARABLE	3/2	-3	3/2	9/4	1	-2
P059_036	S059	S036	2	2	1	3	3	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	3/2	9/4	1	-3/2
P059_037	S059	S037	2	2	1	3	3	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	3/2	9/4	1	-1
P059_038	S059	S038	2	2	1	3	3	1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	3/2	9/4	1	-1/2
P059_039	S059	S039	2	2	1	3	3	1	INCOMPARABLE	INCOMPARABLE	3/2	0	3/2	9/4	1	0
P059_040	S059	S040	2	2	1	3	4	-1	INCOMPARABLE	INCOMPARABLE	3/2	-3	2	3	3/4	-2
P059_041	S059	S041	2	2	1	3	4	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	2	3	3/4	-3/2
P059_042	S059	S042	2	2	1	3	4	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	2	3	3/4	-1
P059_043	S059	S043	2	2	1	3	4	1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	2	3	3/4	-1/2
P059_044	S059	S044	2	2	1	3	4	1	INCOMPARABLE	INCOMPARABLE	3/2	0	2	3	3/4	0
P059_045	S059	S045	2	2	1	3	5	-1	INCOMPARABLE	INCOMPARABLE	3/2	-3	5/2	15/4	3/5	-2
P059_046	S059	S046	2	2	1	3	5	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-9/4	5/2	15/4	3/5	-3/2
P059_047	S059	S047	2	2	1	3	5	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/2	5/2	15/4	3/5	-1
P059_048	S059	S048	2	2	1	3	5	1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/4	5/2	15/4	3/5	-1/2
P059_049	S059	S049	2	2	1	3	5	1	INCOMPARABLE	INCOMPARABLE	3/2	0	5/2	15/4	3/5	0
P059_050	S059	S050	2	2	1	2	1	-1	INCOMPARABLE	INCOMPARABLE	1	-2	1/2	1/2	2	-2
P059_051	S059	S051	2	2	1	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	-3/2	1/2	1/2	2	-3/2
P059_052	S059	S052	2	2	1	2	1	0	INCOMPARABLE	INCOMPARABLE	1	-1	1/2	1/2	2	-1
P059_053	S059	S053	2	2	1	2	1	1/2	INCOMPARABLE	INCOMPARABLE	1	-1/2	1/2	1/2	2	-1/2
P059_054	S059	S054	2	2	1	2	1	1	INCOMPARABLE	PSD_RANK_1	1	0	1/2	1/2	2	0
P059_055	S059	S055	2	2	1	2	2	-1	INCOMPARABLE	INCOMPARABLE	1	-2	1	1	1	-2
P059_056	S059	S056	2	2	1	2	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	-3/2	1	1	1	-3/2
P059_057	S059	S057	2	2	1	2	2	0	INCOMPARABLE	INCOMPARABLE	1	-1	1	1	1	-1
P059_058	S059	S058	2	2	1	2	2	1/2	INCOMPARABLE	INCOMPARABLE	1	-1/2	1	1	1	-1/2
P059_059	S059	S059	2	2	1	2	2	1	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P059_060	S059	S060	2	2	1	2	3	-1	INCOMPARABLE	INCOMPARABLE	1	-2	3/2	3/2	2/3	-2
P059_061	S059	S061	2	2	1	2	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	-3/2	3/2	3/2	2/3	-3/2
P059_062	S059	S062	2	2	1	2	3	0	INCOMPARABLE	INCOMPARABLE	1	-1	3/2	3/2	2/3	-1
P059_063	S059	S063	2	2	1	2	3	1/2	INCOMPARABLE	INCOMPARABLE	1	-1/2	3/2	3/2	2/3	-1/2
P059_064	S059	S064	2	2	1	2	3	1	PSD_RANK_1	INCOMPARABLE	1	0	3/2	3/2	2/3	0
P059_065	S059	S065	2	2	1	2	4	-1	INCOMPARABLE	INCOMPARABLE	1	-2	2	2	1/2	-2
P059_066	S059	S066	2	2	1	2	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-3/2	2	2	1/2	-3/2
P059_067	S059	S067	2	2	1	2	4	0	INCOMPARABLE	INCOMPARABLE	1	-1	2	2	1/2	-1
P059_068	S059	S068	2	2	1	2	4	1/2	INCOMPARABLE	INCOMPARABLE	1	-1/2	2	2	1/2	-1/2
P059_069	S059	S069	2	2	1	2	4	1	PSD_RANK_1	INCOMPARABLE	1	0	2	2	1/2	0
P059_070	S059	S070	2	2	1	2	5	-1	INCOMPARABLE	INCOMPARABLE	1	-2	5/2	5/2	2/5	-2
P059_071	S059	S071	2	2	1	2	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-3/2	5/2	5/2	2/5	-3/2
P059_072	S059	S072	2	2	1	2	5	0	INCOMPARABLE	INCOMPARABLE	1	-1	5/2	5/2	2/5	-1
P059_073	S059	S073	2	2	1	2	5	1/2	INCOMPARABLE	INCOMPARABLE	1	-1/2	5/2	5/2	2/5	-1/2
P059_074	S059	S074	2	2	1	2	5	1	PSD_RANK_1	INCOMPARABLE	1	0	5/2	5/2	2/5	0
P059_075	S059	S075	2	2	1	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1	1/2	1/4	1	-2
P059_076	S059	S076	2	2	1	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-3/4	1/2	1/4	1	-3/2
P059_077	S059	S077	2	2	1	1	1	0	INCOMPARABLE	INCOMPARABLE	1/2	-1/2	1/2	1/4	1	-1
P059_078	S059	S078	2	2	1	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/4	1/2	1/4	1	-1/2
P059_079	S059	S079	2	2	1	1	1	1	INCOMPARABLE	INCOMPARABLE	1/2	0	1/2	1/4	1	0
P059_080	S059	S080	2	2	1	1	2	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1	1	1/2	1/2	-2
P059_081	S059	S081	2	2	1	1	2	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-3/4	1	1/2	1/2	-3/2
P059_082	S059	S082	2	2	1	1	2	0	INCOMPARABLE	INCOMPARABLE	1/2	-1/2	1	1/2	1/2	-1
P059_083	S059	S083	2	2	1	1	2	1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/4	1	1/2	1/2	-1/2
P059_084	S059	S084	2	2	1	1	2	1	PSD_RANK_1	INCOMPARABLE	1/2	0	1	1/2	1/2	0
P059_085	S059	S085	2	2	1	1	3	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1	3/2	3/4	1/3	-2
P059_086	S059	S086	2	2	1	1	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-3/4	3/2	3/4	1/3	-3/2
P059_087	S059	S087	2	2	1	1	3	0	PSD_RANK_2	INCOMPARABLE	1/2	-1/2	3/2	3/4	1/3	-1
P059_088	S059	S088	2	2	1	1	3	1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1/4	3/2	3/4	1/3	-1/2
P059_089	S059	S089	2	2	1	1	3	1	PSD_RANK_2	INCOMPARABLE	1/2	0	3/2	3/4	1/3	0
P059_090	S059	S090	2	2	1	1	4	-1	PSD_RANK_2	INCOMPARABLE	1/2	-1	2	1	1/4	-2
P059_091	S059	S091	2	2	1	1	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-3/4	2	1	1/4	-3/2
P059_092	S059	S092	2	2	1	1	4	0	PSD_RANK_2	INCOMPARABLE	1/2	-1/2	2	1	1/4	-1
P059_093	S059	S093	2	2	1	1	4	1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1/4	2	1	1/4	-1/2
P059_094	S059	S094	2	2	1	1	4	1	PSD_RANK_2	INCOMPARABLE	1/2	0	2	1	1/4	0
P059_095	S059	S095	2	2	1	1	5	-1	PSD_RANK_2	INCOMPARABLE	1/2	-1	5/2	5/4	1/5	-2
P059_096	S059	S096	2	2	1	1	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-3/4	5/2	5/4	1/5	-3/2
P059_097	S059	S097	2	2	1	1	5	0	PSD_RANK_2	INCOMPARABLE	1/2	-1/2	5/2	5/4	1/5	-1
P059_098	S059	S098	2	2	1	1	5	1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1/4	5/2	5/4	1/5	-1/2
P059_099	S059	S099	2	2	1	1	5	1	PSD_RANK_2	INCOMPARABLE	1/2	0	5/2	5/4	1/5	0
P060_000	S060	S000	2	3	-1	4	1	-1	INCOMPARABLE	PSD_RANK_2	2	0	1/3	2/3	6	0
P060_001	S060	S001	2	3	-1	4	1	-1/2	INCOMPARABLE	PSD_RANK_2	2	2/3	1/3	2/3	6	1/2
P060_002	S060	S002	2	3	-1	4	1	0	INCOMPARABLE	PSD_RANK_2	2	4/3	1/3	2/3	6	1
P060_003	S060	S003	2	3	-1	4	1	1/2	INCOMPARABLE	INCOMPARABLE	2	2	1/3	2/3	6	3/2
P060_004	S060	S004	2	3	-1	4	1	1	INCOMPARABLE	INCOMPARABLE	2	8/3	1/3	2/3	6	2
P060_005	S060	S005	2	3	-1	4	2	-1	INCOMPARABLE	PSD_RANK_2	2	0	2/3	4/3	3	0
P060_006	S060	S006	2	3	-1	4	2	-1/2	INCOMPARABLE	PSD_RANK_2	2	2/3	2/3	4/3	3	1/2
P060_007	S060	S007	2	3	-1	4	2	0	INCOMPARABLE	INCOMPARABLE	2	4/3	2/3	4/3	3	1
P060_008	S060	S008	2	3	-1	4	2	1/2	INCOMPARABLE	INCOMPARABLE	2	2	2/3	4/3	3	3/2
P060_009	S060	S009	2	3	-1	4	2	1	INCOMPARABLE	INCOMPARABLE	2	8/3	2/3	4/3	3	2
P060_010	S060	S010	2	3	-1	4	3	-1	INCOMPARABLE	PSD_RANK_1	2	0	1	2	2	0
P060_011	S060	S011	2	3	-1	4	3	-1/2	INCOMPARABLE	INCOMPARABLE	2	2/3	1	2	2	1/2
P060_012	S060	S012	2	3	-1	4	3	0	INCOMPARABLE	INCOMPARABLE	2	4/3	1	2	2	1
P060_013	S060	S013	2	3	-1	4	3	1/2	INCOMPARABLE	INCOMPARABLE	2	2	1	2	2	3/2
P060_014	S060	S014	2	3	-1	4	3	1	INCOMPARABLE	INCOMPARABLE	2	8/3	1	2	2	2
P060_015	S060	S015	2	3	-1	4	4	-1	INCOMPARABLE	INCOMPARABLE	2	0	4/3	8/3	3/2	0
P060_016	S060	S016	2	3	-1	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	2	2/3	4/3	8/3	3/2	1/2
P060_017	S060	S017	2	3	-1	4	4	0	INCOMPARABLE	INCOMPARABLE	2	4/3	4/3	8/3	3/2	1
P060_018	S060	S018	2	3	-1	4	4	1/2	INCOMPARABLE	INCOMPARABLE	2	2	4/3	8/3	3/2	3/2
P060_019	S060	S019	2	3	-1	4	4	1	INCOMPARABLE	INCOMPARABLE	2	8/3	4/3	8/3	3/2	2
P060_020	S060	S020	2	3	-1	4	5	-1	INCOMPARABLE	INCOMPARABLE	2	0	5/3	10/3	6/5	0
P060_021	S060	S021	2	3	-1	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	2	2/3	5/3	10/3	6/5	1/2
P060_022	S060	S022	2	3	-1	4	5	0	INCOMPARABLE	INCOMPARABLE	2	4/3	5/3	10/3	6/5	1
P060_023	S060	S023	2	3	-1	4	5	1/2	INCOMPARABLE	INCOMPARABLE	2	2	5/3	10/3	6/5	3/2
P060_024	S060	S024	2	3	-1	4	5	1	INCOMPARABLE	INCOMPARABLE	2	8/3	5/3	10/3	6/5	2
P060_025	S060	S025	2	3	-1	3	1	-1	INCOMPARABLE	PSD_RANK_2	3/2	0	1/3	1/2	9/2	0
P060_026	S060	S026	2	3	-1	3	1	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	1/2	1/3	1/2	9/2	1/2
