path	group	buckets	bucket_count	qualifying_group
udt_chart_coframe_invariance_atlas_2026-07-21/PREREGISTRATION.md	udt_chart_coframe_invariance_atlas_2026-07-21	B3_LIFT;B5_JOINT	2	NO
udt_chart_coframe_invariance_atlas_2026-07-21/REPOSITORY_GATES.json	udt_chart_coframe_invariance_atlas_2026-07-21	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_chart_coframe_invariance_atlas_2026-07-21/STATUS_LEDGER.tsv	udt_chart_coframe_invariance_atlas_2026-07-21	B5_JOINT	1	NO
udt_chart_coframe_invariance_atlas_2026-07-21/build_invariance_atlas.py	udt_chart_coframe_invariance_atlas_2026-07-21	B3_LIFT;B5_JOINT	2	NO
udt_chart_coframe_invariance_atlas_2026-07-21/verify_invariance_atlas.py	udt_chart_coframe_invariance_atlas_2026-07-21	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
udt_chart_coframe_invariance_atlas_2026-07-21/verify_repository_gates.py	udt_chart_coframe_invariance_atlas_2026-07-21	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/AUDIT_REPORT.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/CANDIDATE_SYSTEMS.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/DERIVATION_RESULT.json	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/EXACT_DERIVATION.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/EXECUTED_COMMANDS.txt	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/LAY_REPORT.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/LEGACY_PROVENANCE_ADDENDUM.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/LEGACY_STATUS_OVERLAY.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/LEGACY_TIME_SYSTEMS.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/NEXT_STEP.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/PREMISE_LEDGER.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/PREREGISTRATION.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B5_JOINT	3	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/REPOSITORY_GATES.json	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/SHA256SUMS.txt	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/SOURCE_MANIFEST.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/STATUS_LEDGER.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B5_JOINT	3	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/SYSTEM_OUTCOMES.tsv	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/derive_cleanroom_reduction.py	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/inventory_legacy_time_systems.py	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/verify_audit.py	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/verify_legacy_provenance.py	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B5_JOINT	1	YES
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/verify_repository_gates.py	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	B3_LIFT;B5_JOINT	2	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/AUDIT_REPORT.md	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/CATCH_PROOFS.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B5_JOINT	1	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/CLOCK_ANCHOR_LEDGER.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B5_JOINT	2	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/COMMANDS.md	udt_clock_anchor_scale_threading_audit_2026-07-22	B5_JOINT	1	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/COMPLETENESS_MAP.md	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/DEDUCTIVE_SPINE.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/DERIVATION_RESULT.json	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/ENDPOINT_ATLAS.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B5_JOINT	1	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/LAY_REPORT.md	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/NEXT_DECISION.md	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/PREREGISTRATION.md	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/PRIOR_WORK_REGRADE.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/REPOSITORY_GATES.json	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/SCALE_REGIME_LEDGER.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B2_DEPTH;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/SOURCE_LINEAGE.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/STATUS_LEDGER.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/THREADING_SELECTOR_LEDGER.tsv	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/VERIFICATION_RESULT.json	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B5_JOINT	2	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/build_source_lineage.py	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/derive_clock_anchor_scale_threading.py	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/freeze_manifest.py	udt_clock_anchor_scale_threading_audit_2026-07-22	B3_LIFT	1	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/verify_clock_anchor_scale_threading.py	udt_clock_anchor_scale_threading_audit_2026-07-22	B1_FOUNDING;B3_LIFT;B5_JOINT	3	YES
udt_clock_anchor_scale_threading_audit_2026-07-22/verify_repository_gates.py	udt_clock_anchor_scale_threading_audit_2026-07-22	B3_LIFT;B5_JOINT	2	YES
udt_clock_angular_solder_regularity_audit_2026-07-24/ADVERSARIAL_REVIEW.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/AUDIT_REPORT.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/CAP_REGULARITY_LEDGER.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/COMMANDS.txt	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/DERIVATION_RESULT.json	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/EXACT_DERIVATION.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/FALSIFICATION_CONTRACT.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/FOUR_GATES.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/INDEPENDENT_VERIFICATION.json	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/LAY_REPORT.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/NEXT_STEP.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/OPEN_PROFILE_LEDGER.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/PAIRING_CLASSIFICATION.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B5_JOINT	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/PREMISE_LEDGER.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/PREREGISTRATION.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/REPOSITORY_GATES.json	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/RUN_ENVIRONMENT.json	udt_clock_angular_solder_regularity_audit_2026-07-24	B5_JOINT	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/SHA256SUMS.txt	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/SOLDER_CLASSIFICATION.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/SOLDER_FAMILY_REGISTRY.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/SOURCE_LINEAGE.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/STATUS_LEDGER.tsv	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/USER_XMAX_DIRECTIONAL_FRAMING_ADDENDUM.md	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/build_manifest.py	udt_clock_angular_solder_regularity_audit_2026-07-24	B3_LIFT	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/capture_tests.py	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL	1	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/derive_clock_angular_solder.py	udt_clock_angular_solder_regularity_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/replay_and_capture.py	udt_clock_angular_solder_regularity_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/verify_clock_angular_solder_independent.py	udt_clock_angular_solder_regularity_audit_2026-07-24	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_angular_solder_regularity_audit_2026-07-24/verify_repository_gates.py	udt_clock_angular_solder_regularity_audit_2026-07-24	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/AUDIT_REPORT.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/COMMANDS.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B5_JOINT	2	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/DERIVATION_RESULT.json	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/DERIVATION_TRANSCRIPT.txt	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B5_JOINT	2	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/FULL_COUNTERMODELS.tsv	udt_clock_ruler_soldering_selector_audit_2026-07-20	B5_JOINT	1	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/LAY_DECISION_TREE.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/PREREGISTRATION.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/PRIOR_WORDING_REFINEMENT.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/REPOSITORY_GATES.json	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/SEAL_SOLDERING_LEDGER.tsv	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/SELECTOR_AUTHORITY.tsv	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/SHA256SUMS.txt	udt_clock_ruler_soldering_selector_audit_2026-07-20	B5_JOINT	1	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/SOURCE_LINEAGE.tsv	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/STATUS_LEDGER.tsv	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/VERIFICATION_RESULT.json	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B5_JOINT	2	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/VERIFICATION_TRANSCRIPT.txt	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B5_JOINT	2	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/derive_soldering_selector.py	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/verify_repository_gates.py	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_clock_ruler_soldering_selector_audit_2026-07-20/verify_soldering_selector.py	udt_clock_ruler_soldering_selector_audit_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/AUDIT_REPORT.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/CATCH_PROOFS.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/COMMANDS.txt	udt_cmb_polarization_observable_typing_audit_2026-07-27	B5_JOINT	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/COMPLETENESS_TILE.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/DEPENDENCY_CHAIN.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/DERIVATION_RESULT.json	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/DERIVATION_STDOUT.txt	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/DISCRIMINATOR_RANKING.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/EVIDENCE_LAYER_SCHEMA.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/EXACT_DERIVATION.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/EXECUTED_COMMANDS.txt	udt_cmb_polarization_observable_typing_audit_2026-07-27	B5_JOINT	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/EXTENSION_OBSERVABLE_CAPABILITY.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/EXTENSION_ROW_UNIVERSE.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/EXTERNAL_SOURCE_REGISTRY.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/FRESH_ADVERSARIAL_REVIEW.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/GATE_SCHEMA.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/INDEPENDENT_OBSERVABLE_GATE_STATUS.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B5_JOINT	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/INDEPENDENT_RESULT.json	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/INDEPENDENT_STDOUT.txt	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/LAY_REPORT.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	B5_JOINT	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/LOCAL_SOURCE_MANIFEST.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/NEXT_STEP.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/OBSERVABLE_GATE_MATRIX.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/OBSERVABLE_UNIVERSE.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/PREMISE_LEDGER.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/PREREGISTRATION.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/REPOSITORY_GATES.json	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/SHA256SUMS.txt	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/SOURCE_SCOPE.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/STATUS_LEDGER.tsv	udt_cmb_polarization_observable_typing_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/VERIFICATION_RESULT.json	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/VERIFICATION_STDOUT.txt	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/derive_cmb_observable_typing.py	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/verify_audit.py	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/verify_cmb_typing_independent.py	udt_cmb_polarization_observable_typing_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/verify_external_source_registry.py	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT	1	NO
udt_cmb_polarization_observable_typing_audit_2026-07-27/verify_repository_gates.py	udt_cmb_polarization_observable_typing_audit_2026-07-27	B3_LIFT;B5_JOINT	2	NO
